status_key	message	priority	matched_groups	matched_keywords	base_line	base_registry_identity_status	effective_registry_identity_status	effective_registry_identity_missing	base_serializer_status	effective_serializer_status	base_structural_status	effective_structural_status	primary_blocker_group	effective_blocker	applied_overlay	row_semantics	source
d07ab11a104a4a0145160568aa6f96fc4128c5cca08029363e692a22b0299fbb	FightingDropNotify	1	item/inventory/drop/pickup/loot	drop	455	OPEN	OPEN	getter | vtable | serializer	OPEN	OPEN	OPEN	OPEN	REGISTRY_IDENTITY_UNRESOLVED	registry getter UNKNOWN | registry vtable UNKNOWN | registry serializer UNKNOWN | registry_serializer_unresolved:getter_hits=0	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
879670f29cb7e6dc0ca5eb87325f2efeb07fa3dd5d2999ca4f6ab4c08619b3d1	GCGSSS_GuildStorageResultVital	1	combat/damage/hp/vital	vital	212	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | indirect_call_not_proven_serializer_slot	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
fcf52e7ff4ab539de70ad2086994fc6733ab670e03e335a99632dd7119db05f3	GCGSSS_GuildStorageVital_ReArrangeResult	1	combat/damage/hp/vital	vital	216	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | invalid_parameter_import_call_wire_effect_unproved | mutable_dword_slot_nested_targets_and_alias_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
8c2bcd6c470e87b79fb3680992d689d5bfcc54b742edfd98dba7ce1a8108be65	GCSS_GuildStorageOpenVital	1	combat/damage/hp/vital	vital	210	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	indirect_call_not_proven_serializer_slot	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
62a8785042a70474a1c566d6dbd1fc1b68fd371718086982e943cafb3d132aa0	GSCN_AskForSystemGiftVital	1	combat/damage/hp/vital	vital	493	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | indirect_call_not_proven_serializer_slot	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
430f9db0b1dae4a126d6a2f4d92d5520b4810c20c8ccb11b923fba097ec8eacf	GSCN_LoginProtocol	1	login/logout/select/session	login	24	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | call_clobber@0x005F3F34:ecx | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | exact_import_thunk_call_wire_effect_unproved | indirect_call_not_proven_serializer_slot | invalid_parameter_import_call_wire_effect_unproved | invalid_parameter_singleton_register_call_wire_effect_unproved | pe_security_cookie_failure_path_wire_effect_unproved | primitive_stream_provenance_unresolved expected=entry+0x4 observed=NONE	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
6c796cd5b5d639ddfe17006844e7b9050426e84aabaceacf3d006d64d8d469fb	GSSS_GSInitialGuildDataVital	1	combat/damage/hp/vital	vital	206	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | atomic_target_pointer_alias_unproved | critical_section_pointer_alias_unproved | direct_call_not_proven_serializer | exact_direct_import_call_wire_effect_unproved | indirect_call_not_proven_serializer_slot | invalid_parameter_import_call_wire_effect_unproved | locked_mutable_dword_slot_nested_target_and_alias_unproved | locked_mutable_pointer_slot_nested_target_and_alias_unproved | mutable_chain_target_object_alias_unproved | mutable_dword_range_nested_target_and_alias_unproved | mutable_pointer_slot_traversal_alias_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
b07aa38cc161aa581e7d1e98172e1e97583d2a3bbac6dbfca8e67f6aff718dd4	GSSS_GuildDataVitalRes	1	combat/damage/hp/vital	vital	205	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | atomic_target_pointer_alias_unproved | critical_section_pointer_alias_unproved | direct_call_not_proven_serializer | exact_direct_import_call_wire_effect_unproved | indirect_call_not_proven_serializer_slot | invalid_parameter_import_call_wire_effect_unproved | locked_mutable_dword_slot_nested_target_and_alias_unproved | locked_mutable_pointer_slot_nested_target_and_alias_unproved | mutable_chain_target_object_alias_unproved | mutable_dword_range_nested_target_and_alias_unproved | mutable_pointer_slot_traversal_alias_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
26baab24c73b318b3246de86702f9a892ce18d30519b510a066c92e179b37466	GSSS_GuildEventVitalReq	1	combat/damage/hp/vital	vital	203	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	OBJECT_ALIAS_OR_MUTABLE_GRAPH_UNRESOLVED	atomic_target_pointer_alias_unproved | critical_section_pointer_alias_unproved | direct_call_not_proven_serializer | exact_direct_import_call_wire_effect_unproved | invalid_parameter_import_call_wire_effect_unproved | invalid_parameter_singleton_register_call_wire_effect_unproved | mutable_chain_target_object_alias_unproved | mutable_dword_range_nested_target_and_alias_unproved | mutable_pointer_slot_traversal_alias_unproved | pe_security_cookie_failure_path_wire_effect_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
233b4c55b2c3a8e6549c93cadc5aa8c591191dadb97270d85df2bc1152ef6f44	GSSS_GuildEventVitalRes	1	combat/damage/hp/vital	vital	204	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	OBJECT_ALIAS_OR_MUTABLE_GRAPH_UNRESOLVED	atomic_target_pointer_alias_unproved | critical_section_pointer_alias_unproved | direct_call_not_proven_serializer | exact_direct_import_call_wire_effect_unproved | invalid_parameter_import_call_wire_effect_unproved | invalid_parameter_singleton_register_call_wire_effect_unproved | mutable_chain_target_object_alias_unproved | mutable_dword_range_nested_target_and_alias_unproved | mutable_pointer_slot_traversal_alias_unproved | pe_security_cookie_failure_path_wire_effect_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
615079db3de9a02f9ac624feea7ad363b42d635f5e24cc173b28a63ccc4cd8e3	GSSS_GuildStorageCmdVital	1	combat/damage/hp/vital	vital	213	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | indirect_call_not_proven_serializer_slot | subcall_direction_unresolved target=0x0074CF90 proof=caller_mode_value_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
364374d57e11eede09a1ac6ac53de8b783629b89f040fb75b947cf2f72894e93	GSSS_GuildUpdateEventVital	1	combat/damage/hp/vital	vital	207	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	OBJECT_ALIAS_OR_MUTABLE_GRAPH_UNRESOLVED	atomic_target_pointer_alias_unproved | critical_section_pointer_alias_unproved | direct_call_not_proven_serializer | exact_direct_import_call_wire_effect_unproved | invalid_parameter_import_call_wire_effect_unproved | invalid_parameter_singleton_register_call_wire_effect_unproved | mutable_chain_target_object_alias_unproved | mutable_dword_range_nested_target_and_alias_unproved | mutable_pointer_slot_traversal_alias_unproved | pe_security_cookie_failure_path_wire_effect_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
bd33936c180b80b5d37cb0b6969a2ac90b09c054bed0ddd72060e98d9d29b1fe	GSSS_GuildUpdateQuestMemberVital	1	combat/damage/hp/vital	vital	208	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	direct_call_not_proven_serializer | indirect_call_not_proven_serializer_slot | locked_mutable_pointer_slot_nested_target_and_alias_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
105c839d826286a811298184e2ee49695dd1d3421b40d7eeb070835042dfbea3	Gathering_UpdateSceneGatheringPointVital	1	combat/damage/hp/vital	vital	265	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | indirect_call_not_proven_serializer_slot | invalid_parameter_import_call_wire_effect_unproved | mutable_dword_slot_nested_targets_and_alias_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
858634853e9db22ee1d024bec28a74c49115ec46fa2fc208a9256d3b7960aaee	GetNewsflashVital	1	combat/damage/hp/vital	vital	441	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | indirect_call_not_proven_serializer_slot | invalid_parameter_import_call_wire_effect_unproved | mutable_dword_slot_nested_targets_and_alias_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
aa830ea2da4adc9924e5951d3e10910f10834f1815be7dc04c562c2c6b42744b	GetWorldInfoVital	1	combat/damage/hp/vital	vital	67	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | invalid_parameter_import_call_wire_effect_unproved | mutable_chain_target_object_alias_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
633d41db39990ca83bdd984e385308fd70f3fb9b605395c717a95b0809681736	InstanceInviteVital	1	combat/damage/hp/vital	vital	44	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | invalid_parameter_import_call_wire_effect_unproved | mutable_pointer_slot_traversal_alias_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
5f9e7940d504498f380bdb7c705eaefd97a11466c0519fe99bfd48ffd57be627	InstanceRefreshVital	1	combat/damage/hp/vital	vital	45	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | indirect_call_not_proven_serializer_slot	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
d175f7a9deec858f26a909b8beee439e66d535cc6e9a315f95d3c405b7e66132	InstanceStatisticVital	1	combat/damage/hp/vital	vital	40	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | invalid_parameter_import_call_wire_effect_unproved | invalid_parameter_singleton_register_call_wire_effect_unproved | mutable_dword_slot_nested_targets_and_alias_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
851e6214f327b1ea356c43690a822b9769035e50bb2ee254471e5e720c207480	ItemAttr	1	item/inventory/drop/pickup/loot	item	15	OPEN	OPEN	vtable | serializer	CLOSED	OPEN	OPEN	OPEN	REGISTRY_IDENTITY_UNRESOLVED	registry vtable UNKNOWN | registry serializer UNKNOWN | atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | indirect_call_not_proven_serializer_slot | indirect_serializer_direction_unresolved | registry_serializer_slot34_ambiguous	PF_PRIORITY_SERIALIZER_SLOT34_DELTA.tsv	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
c0858dd8cb77bd06d38e8d07d763f1db11f661818a949cc76c22387eedd3f14f	ItemBagAttr	1	item/inventory/drop/pickup/loot	item	16	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | indirect_call_not_proven_serializer_slot | indirect_serializer_direction_unresolved | invalid_parameter_import_call_wire_effect_unproved | invalid_parameter_singleton_register_call_wire_effect_unproved | mutable_pointer_slot_traversal_alias_unproved	PF_PRIORITY_SERIALIZER_SLOT34_DELTA.tsv	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
c16374aa6b12113b473e0d37e357f02db19fe22233ef2c16e7356d68b270c9ca	ItemBagAttr_Equiped	1	item/inventory/drop/pickup/loot	item	12	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | indirect_call_not_proven_serializer_slot | indirect_serializer_direction_unresolved | invalid_parameter_import_call_wire_effect_unproved | invalid_parameter_singleton_register_call_wire_effect_unproved | mutable_pointer_slot_traversal_alias_unproved	PF_PRIORITY_SERIALIZER_SLOT34_DELTA.tsv	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
d89c8aeeeb4b301fd8d6a2c960f57d888a7301642fe126d9c497eafbb13598f6	ItemBindingLockVitalRes	1	combat/damage/hp/vital | item/inventory/drop/pickup/loot	vital | item	64	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | indirect_call_not_proven_serializer_slot	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
25e3010ff229d0991ede66f04b60d89734260c59412929a1b2a562d3ad6bda6f	ItemLockVital	1	combat/damage/hp/vital | item/inventory/drop/pickup/loot	vital | item	48	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	CALL_EFFECT_OR_STREAM_PROVENANCE_UNRESOLVED	direct_call_not_proven_serializer | invalid_parameter_import_call_wire_effect_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
c03e97b728f4dee71478f3f3f97aafe8c9dd3f649374ee4c6e716679df4f0e2d	ItemMallBagAttr	1	item/inventory/drop/pickup/loot	item	312	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | indirect_call_not_proven_serializer_slot | indirect_serializer_direction_unresolved | invalid_parameter_import_call_wire_effect_unproved | invalid_parameter_singleton_register_call_wire_effect_unproved | mutable_pointer_slot_traversal_alias_unproved	PF_PRIORITY_SERIALIZER_SLOT34_DELTA.tsv	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
db03720ee7911bea5616d355a1d7eae0110085c1097c8fe8f2a9db7ec8b7e2a5	ItemMallBagOpenRes	1	item/inventory/drop/pickup/loot	item	321	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | indirect_call_not_proven_serializer_slot	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
40a875a942263ea06d74711cf24b27d6cd4e7b6cad35039adf06a10be6028de4	ItemMallGashaponDesVital	1	combat/damage/hp/vital | item/inventory/drop/pickup/loot	vital | item	331	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | invalid_parameter_import_call_wire_effect_unproved | mutable_dword_slot_nested_targets_and_alias_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
1c31990e7a192de93c8180bc20315c753ecc462f800a5e886db767879b4a6c40	ItemMallGiftItem	1	item/inventory/drop/pickup/loot	item	313	KNOWN	KNOWN	N/A	CLOSED	OPEN	CLOSED	OPEN	CALL_EFFECT_OR_STREAM_PROVENANCE_UNRESOLVED	direct_call_not_proven_serializer | invalid_parameter_import_call_wire_effect_unproved	PF_PRIORITY_SERIALIZER_SLOT34_DELTA.tsv	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
2c61a8b9ba821713c7e4d6b0b0601ea5a4d0c3450981d98680fb7127e8b98ae1	ItemMallGiftNotifyVital	1	combat/damage/hp/vital | item/inventory/drop/pickup/loot	vital | item	326	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	CALL_EFFECT_OR_STREAM_PROVENANCE_UNRESOLVED	direct_call_not_proven_serializer | exact_direct_import_call_wire_effect_unproved | invalid_parameter_import_call_wire_effect_unproved | pe_security_cookie_failure_path_wire_effect_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
554af1830c4ec790725ae28f6db4c00562cd4921c4d56bae0b3a3f253c41baa0	ItemMallIMSDataRes	1	item/inventory/drop/pickup/loot	item	330	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | invalid_parameter_import_call_wire_effect_unproved | invalid_parameter_singleton_register_call_wire_effect_unproved | mutable_chain_target_object_alias_unproved | mutable_dword_slot_nested_targets_and_alias_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
5436dce085d4007c88af15c8540de6b52eb6fd8fdf088d1fc4c5975f37d87474	ItemMallPersonalGiftVital	1	combat/damage/hp/vital | item/inventory/drop/pickup/loot	vital | item	324	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | indirect_call_not_proven_serializer_slot | invalid_parameter_import_call_wire_effect_unproved | invalid_parameter_singleton_register_call_wire_effect_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
6207b4851576c00477cb2ab6b9a89854567b6dfc81e6540bb230e25d3af7bc7d	ItemMallUpdatePersonalDataVital	1	combat/damage/hp/vital | item/inventory/drop/pickup/loot	vital | item	319	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	OBJECT_ALIAS_OR_MUTABLE_GRAPH_UNRESOLVED	direct_call_not_proven_serializer | invalid_parameter_import_call_wire_effect_unproved | mutable_chain_target_object_alias_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
5b2076899cd1c2d5243c6a6d890e8a47134b8ebbbc179dbd68c8bda5d132dd50	ItemOperateVitalRes	1	combat/damage/hp/vital | item/inventory/drop/pickup/loot	vital | item	47	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | indirect_call_not_proven_serializer_slot | invalid_parameter_import_call_wire_effect_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
6c9084dd0165c2d18ad8501f0f17eb9c7a56b7e05f2344dcc0f8fe177c34ed0a	ItemVaryAttr	1	item/inventory/drop/pickup/loot	item	17	KNOWN	KNOWN	N/A	CLOSED	OPEN	CLOSED	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | indirect_call_not_proven_serializer_slot | invalid_parameter_import_call_wire_effect_unproved | mutable_dword_slot_nested_targets_and_alias_unproved	PF_PRIORITY_SERIALIZER_SLOT34_DELTA.tsv	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
f928c1092e5380f2f43a6486e1597391218fa614e23ecab12434e36cedb014cc	LSCN_LoginVitalRes	1	combat/damage/hp/vital | login/logout/select/session	vital | login	89	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | invalid_parameter_import_call_wire_effect_unproved | mutable_chain_target_object_alias_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
09882f543b637447523ff2a8ee09befe62e33929d78dcbe350e050c73de92dde	NPCAppearAttr	1	actor/npc/monster	npc	471	KNOWN	KNOWN	N/A	CLOSED	OPEN	CLOSED	OPEN	CALL_EFFECT_OR_STREAM_PROVENANCE_UNRESOLVED	direct_call_not_proven_serializer | invalid_parameter_import_call_wire_effect_unproved	PF_PRIORITY_SERIALIZER_SLOT34_DELTA.tsv	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
9058ce7a00f54f751d9ba841534c12ab91e145e67fca7679a47a55f973b8440a	NPCAppearModule_Client	1	actor/npc/monster	npc	472	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	direct_call_not_proven_serializer | ecx_plus_50_tail_target_and_alias_unproved | indirect_call_not_proven_serializer_slot	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
4ecdee0043a1666bcfcbc054b7ddf9072292ccb0c40e407f4f6811543952a578	NPCConversation	1	actor/npc/monster	npc	111	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | invalid_parameter_import_call_wire_effect_unproved | mutable_dword_slot_nested_targets_and_alias_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
e64cabea3759aad921200a63d1e8f1d55a3c17a68b3c6fbf5185fbd064f0058d	NPC_MovieModule	1	actor/npc/monster	npc	416	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	indirect_call_not_proven_serializer_slot	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
fe9ca127e10886a1dcaeb5cc79c7cfb1fb2b3991214c9cd39196fe1fd710ed13	PartyAttr	1	party	party	121	OPEN	OPEN	getter | vtable | serializer	OPEN	OPEN	OPEN	OPEN	REGISTRY_IDENTITY_UNRESOLVED	registry getter UNKNOWN | registry vtable UNKNOWN | registry serializer UNKNOWN | registry_serializer_unresolved:getter_hits=0	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
401f7447722c89e3b16557eb6510929c4fb8cf947d521bf409c989c2dea5b2c0	PartyUpdateVital	1	combat/damage/hp/vital | party	vital | party	123	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | invalid_parameter_import_call_wire_effect_unproved | invalid_parameter_singleton_register_call_wire_effect_unproved | mutable_dword_slot_nested_targets_and_alias_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
011d8b9450532a39d697052a9e416bb4cc9b77933334cd7ded1b1698ce931288	Pets_ChangePetEquipmentVital	1	combat/damage/hp/vital	vital	393	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | indirect_call_not_proven_serializer_slot | invalid_parameter_import_call_wire_effect_unproved | mutable_dword_slot_nested_targets_and_alias_unproved	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
d1525ac4a7b3c17e5f59286dc8d3d3b9b7029f61ba78b774eb237f6fce53e73f	Pets_SetPetAIVital	1	combat/damage/hp/vital	vital	399	KNOWN	KNOWN	N/A	OPEN	OPEN	OPEN	OPEN	DYNAMIC_DISPATCH_OR_SUBCALL_UNRESOLVED	atomic_target_object_alias_unproved | direct_call_not_proven_serializer | dynamic_vtable_plus_0x04_target_unresolved | indirect_call_not_proven_serializer_slot	BASE_ONLY	DERIVED_EFFECTIVE_STATUS_INDEX;NOT_A_NEW_EVIDENCE_ROW	IMAGE
