binding_key	subject_class	subject_key	semantic_name	claim_kind	claim	semantic_status	evidence_file	evidence_locator	evidence_sha256	evidence_key	source	blocker	required_next_evidence	image_sha256
4b3f72727d63cf4003fd32a42ed031be0863cf599c86954d5350cd0cd66ce15c	EQUIP_AVATAR_DATA	schema	EQUIP_AVATAR_DATA_column_census	DATA_TABLE_SCHEMA	212 rows;39 columns;required appearance columns=s_ID_MODEL_PARTS,n_ID_MODEL,n_EQUIPSLOT,n_EQUIPTYPE,n_AVATAR_ADMIX	PROVEN_EXACT	PF_ROOT://GameClient/Data/B_CONSTDATA_TH.pc_	decompressed_table=EQUIP_AVATAR;derived_table_sha256=82b8b934eb78398af25804492e6ea8ff80de1d1c2913ad3afe0d90b54f90f9a4	496b5c7b5a7f4c1ab5e343937ca7278b3db5b4501250caa7da47f22dc2c9c3f8;decompressed=496dfb2ef2cf517482a7b426c9dd5edf0278564fe11195b96f36df90607f0d2d;table=82b8b934eb78398af25804492e6ea8ff80de1d1c2913ad3afe0d90b54f90f9a4	6824aea1f83c9035176a89cbf0acf81e2bdd0cd309c683fe1f35736771ca0623	DATA			N/A
d2836693849db3f1495188f0e7178868bdea30d386fe7007207db40ef17901d4	PETDATA	schema	PETDATA_schema_and_key_census	DATA_TABLE_SCHEMA_AND_VALUE_CENSUS	109 rows;13 columns;distinct n_ID count 109 range 1..1094;n_PETTYPE counts=1:15,2:94;columns=n_ID,s_NAME,n_PETTYPE,n_MOBDATA,n_OUTFIT,s_BUFFID,n_SSKILL,s_SLOT_MAN,s_SLOT_SHIP,n_SHIP,n_SHIP_TYPE,s_OUTFITTING,n_RANK_CAP	PROVEN_EXACT	PF_ROOT://GameClient/Data/B_CONSTDATA_TH.pc_	decompressed_table=PETDATA;derived_table=PF_ROOT://pf_bridge/gamedata/tables/CONSTDATA_TH__PETDATA.tsv;derived_table_sha256=d26fffa719138eed4cbe6637a8695666dd77207e3f105b47b8a09bf6725c0b31	496b5c7b5a7f4c1ab5e343937ca7278b3db5b4501250caa7da47f22dc2c9c3f8;decompressed=496dfb2ef2cf517482a7b426c9dd5edf0278564fe11195b96f36df90607f0d2d;table=d26fffa719138eed4cbe6637a8695666dd77207e3f105b47b8a09bf6725c0b31	5a976852699e68b80207d3a1d6e829c35b6a11a10fafe8f23b18031bbcf5f568	DATA	DATA schema/value names remain a separate layer from PetAttr wire fields	use the IMAGE PETDATA loader/lookup proof for any cross-layer field join	N/A
d853e31450f91222cdbec2743e02189df8ac7692325f5b89262fa9fc1fc952b6	PartyUI	System_Party	party_project_model_registry	DATA_UI_PROJECT_DEFINITION	Project=System_Party;13 model names;includes Party_Main	PROVEN_EXACT	PF_ROOT://GameClient/Data/GUI/Model/System_Party.project	Project[@Name='System_Party']/Models	1af0605f2b49734c45b7ef3235d755b0ed8bd73da80a008dcecc1e4c6523f4f7	b2531ef3fe13f96c246e556a148c32a2e2b01d6f48abee3b3f3310b1a557bc0d	DATA			N/A
a605ace02eb8bb3c9ac953af68955dcf45527e44cec9f754a11291896863b549	PartyUI	Party_Main	party_member_widget_slots	DATA_MODEL_WIDGET_DEFINITION	root=Party_Main;exact widgets=LABEL_NAME,ICON_CLASS,ICON_LEADER,CHAR_HP,CHAR_MP,LABEL_LV,ICON_DEAD,ICON_OFFLINE,OnBuff,DeBuff	PROVEN_EXACT	PF_ROOT://GameClient/Data/GUI/Model/Party_Main.model	BigUIBaseWindow[@ID='Party_Main']	996a1b6d4cc9c97bec685c9937af955bb2aef7539e88b646565f6d7ca87a0d14	8c1a2f82538e386381371b4b06fd3d1fbe96a8a8432b53d18491589cac9ad569	DATA			N/A
0511ffeb7347f7979e8f9114db6ec57c96907eeced28d59af2fa7290088b4954	GuildUI	Guild	guild_project_model_registry	DATA_UI_PROJECT_DEFINITION	Project=Guild;28 model names;includes Guild_Warehouse_List	PROVEN_EXACT	PF_ROOT://GameClient/Data/GUI/Model/Guild.project	Project[@Name='Guild']/Models	5dc5312832de8def7d83400374e5f6717868c4b9de8d2c808c93af22dc4a51ad	3a2abff761d1c0e763f129a99f08bed543058954240aa5df5e047f2751dd06d7	DATA			N/A
3225264c6a9c217228c80f5133cd3ff55a8baecb4b9a97aed6bb687f85f0b463	GuildUI	Warehouse_Guild	guild_warehouse_widget_slots	DATA_MODEL_WIDGET_DEFINITION	root=Warehouse_Guild;item_list=ITEMLIST_GUILD_Warehouse;refresh=BUTTON_REFRESH	PROVEN_EXACT	PF_ROOT://GameClient/Data/GUI/Model/Warehouse_Guild.model	BigUIStandardWindow[@ID='Warehouse_Guild']	ae2c94612235aa46e7273ab3ec12566628f49ab3406a6f4dbc16f5c8f9026928	9bf61bd8cdd5d4175019a8828f5250edd6031693e92cf5c4af3c03b28d2cd7a4	DATA			N/A
add7f139d370da27bf6287ed60fbcefbb33bd1145ed11bdcef9f100614fca8a2	GuildUI	Guild_Warehouse_List	guild_warehouse_log_widget_slots	DATA_MODEL_WIDGET_DEFINITION	root=Guild_Warehouse_List;exact labels=LABEL_NAME_SetPosition,LABEL_Item_List,LABEL_SetPos_Date,LABEL_SetPos_Time,LABEL_Behavior,LABEL_Account	PROVEN_EXACT	PF_ROOT://GameClient/Data/GUI/Model/Guild_Warehouse_List.model	BigUIUserControl[@ID='Guild_Warehouse_List']	a47d70d22df07e61a32301808ac74c1d41f2875325965588f46f60411e4bab3f	c69fc820f277d66140e766235fb19ad4c62b3282aa211f88f65495d53178c6e3	DATA			N/A
40e14c0d4c16c4408b0de7215a040156b4a52f4f9dbfe47931df32853d84dd28	CommunityUI	bt_main_community.tg_	community_main_button_asset	DATA_ASSET_PRESENT	asset file is present and hash-pinned; glyph or click behavior is not inferred	PROVEN_ROLE_ONLY	PF_ROOT://GameClient/Data/GUI/Main/bt_main_community.tg_	whole_file	b6069b2abec7803395fd0088167c4f4ff3f7bc8c65c68b309cd911c4e6ef12e0	6bf20fcb1df3d5d04b623ecc1fd2f186a52bd9c3a91ad05bd078b3636a5487d9	DATA	the binary texture glyph was not decoded in this row	visual decode or exact IMAGE widget binding as a separate result	N/A
2639cdcc5f505bc4ea69a270f216880759c7d38a6cbd516f51f5a2c84181d4ca	CommunityUI	icon_main_community.tg_	community_icon_asset	DATA_ASSET_PRESENT	asset file is present and hash-pinned; glyph or click behavior is not inferred	PROVEN_ROLE_ONLY	PF_ROOT://GameClient/Data/GUI/ICON/icon_main_community.tg_	whole_file	a208f4b1ea2614e38758c46eb1e8f3c618b0b13607afd2a7cdbedca79069505a	a0215e03c08eda6d83a68108d47fc2578ce1038897772c2fba7ba785a21a4325	DATA	the binary texture glyph was not decoded in this row	visual decode or exact IMAGE widget binding as a separate result	N/A
1fd17df4aa16e7c9a2682796174a8eaf736410f6100ab91362e66b0671837138	ActivityModule_Client	Activity_Main_Client	activity_client_widget_slots	DATA_MODEL_WIDGET_DEFINITION	root=Activity_Main_Client;exact widgets=RADIOBUTTON_JEWEL,RADIOBUTTON_LINK,RADIOBUTTON_PUZZLE,BUTTON_OK	PROVEN_EXACT	PF_ROOT://GameClient/Data/GUI/Model/Activity_Main_Client.model	*[@ID='Activity_Main_Client']	f0e71d3efed32b3af3a0f1f3ef1c4f7e7a7b529baee2e2beeeaa6eebd64f4366	8942a21a9a5e2f0be5087ce127d9ba7a429491749994807889db3bbd695b7e8b	DATA			N/A
26772204b0f7314fe8af43a66e6f8457dfb1a52b87fc6fc9d0cf437ea37b121d	ActivityModule_Client	Activity_Main	activity_main_widget_slots	DATA_MODEL_WIDGET_DEFINITION	root=Activity_Main;15 ID-bearing nodes;exact activity list,condition,explanation,and apply slots	PROVEN_EXACT	PF_ROOT://GameClient/Data/GUI/Model/Activity_Main.model	*[@ID='Activity_Main']	59b225b92c332bac2c8e64db0e80fd6749034207cfb1dd919f06ef41b9d83b1a	ca5a359872df4d7446405093bbccc7d207e844c6505bfad19b155d72f1c83c21	DATA			N/A
90ab31dd4d618ee14849e062a708e1b071027de3203e382edb4ea90d083681a2	PetsModule_Client	Pet_Main	pet_main_stat_widget_slots	DATA_MODEL_WIDGET_DEFINITION	root=Pet_Main;69 ID-bearing nodes;exact strength,constitution,dexterity,intellect,perception,attack,defense,HP,EXP,and friendliness widget vocabulary	PROVEN_ROLE_ONLY	PF_ROOT://GameClient/Data/GUI/Model/Pet_Main.model	*[@ID='Pet_Main']	73ebb999d5fc7e423e725f0f93d7ece9c7f06c3880e52863fd01cdeb94e7db13	f914d172aaee46f3d7b343254bd3d5f60cc0a0ab76f61e6719615445616dd8aa	DATA	DATA proves widget vocabulary but does not bind any widget to a wire offset	exact IMAGE getter-to-widget binding or source-separated CAPTURE evidence	N/A
5934f37dda8184c02955f68d3e03dac9312147e1720c73c17e87858c228ade2e	CRYSTAL_PLATE_DATA	schema	crystal_plate_progression_schema	DATA_TABLE_SCHEMA	9 rows;9 columns;progression vocabulary includes n_CULTURED_LEVEL,n_EMBED_LEVEL,n_EXP,f_SUCCESS_RATE	PROVEN_EXACT	PF_ROOT://pf_bridge/gamedata/tables/CONSTDATA_TH__CRYSTAL_PLATE.tsv	whole_table_schema	70c33bc852bd53d3c1ce33cc30e4f82612502cb5f248750bc7deb2d32b412da4	f9e6320cdeb4df323b81636b7165c131851b90f9a3edfe359ca387af369fee3d	DATA	DATA vocabulary is not itself an IMAGE field binding	exact IMAGE consumer join is required for each individual field	N/A
dbb0fd0688dd7236fe9b1f95783e30ec22d78c6fb8dd6e4d187b0622d9dda20c	CULTURED_CRYSTAL_DATA	schema	cultured_crystal_recipe_schema	DATA_TABLE_SCHEMA	27 rows;43 columns;level/type plus normal/luster crystal ID-weight pairs	PROVEN_EXACT	PF_ROOT://pf_bridge/gamedata/tables/CONSTDATA_TH__CULTURED_CRYSTAL.tsv	whole_table_schema	818115bc887c4deaddcdede1440a544e0fa233fea3881bb364e797b9b9fabbf4	798a303686cafac28f96a83bcf974cc5e953d888ae76d357dd1e13d173ac695d	DATA	DATA recipe columns are not promoted to CrystalSlotAttr wire fields	exact IMAGE consumer join for any requested cross-layer field binding	N/A
d22de90bb0c589e7dae97678f7b8b6936e0ef45b945dcd4131c22e535e7bc77e	BuildingCrystalUI	Equip_Cultured_Crystal	crystal_widget_vocabulary	DATA_MODEL_WIDGET_DEFINITION	149 ID occurrences;47 unique IDs;exact level,nutrient,max-nutrient,absorb-rate,next-absorb-time widget vocabulary	PROVEN_ROLE_ONLY	PF_ROOT://GameClient/Data/GUI/Model/Equip_Cultured_Crystal.model	whole_model_ID_census	000e2e5fc61e005541700253dfd0c9a072223a8ac867454b20310a4d1a3be225	d10beb28f2dd2b113a6479189146ad3479449399e890840ec85275b2c470379f	DATA	DATA proves widget vocabulary but not a wire offset or clock representation	exact IMAGE getter-to-widget binding or source-separated CAPTURE evidence	N/A
611f4bbff9d30872b201789b50b9151fec5dd29c0e36d85379af6327b8093ee5	BuildingCrystalUI	UI_MESSAGE:1269,1270,1638	crystal_growth_luster_message_vocabulary	DATA_TABLE_ROWS	three Thai UI rows expose current/max growth, luster, fusion-success, and equipment-level placeholders	PROVEN_ROLE_ONLY	PF_ROOT://pf_bridge/gamedata/tables/TEXTDATA_TH__UI_MESSAGE.tsv	rows[n_ID in {1269,1270,1638}]	2d97ff4836955e72bcebff2fcda4c1e703df880b8490d241624df20c34efa2c1	b8c7a85fa4832b48b37b37561ed4370a5a7f4e2097038a001e9497bea3261861	DATA	DATA text is not promoted into an IMAGE wire-field claim without an exact consumer join	exact IMAGE format-argument binding for each placeholder	N/A
f74ac0750256740a534194e21c7bb8e2ba000cba063e31f8d5a2e4ad1221325e	ExpressMailUI	System_Social_NewMail	express_item_widget_vocabulary	DATA_MODEL_WIDGET_DEFINITION	exact ITEMLIST_EXPRESS_ITEMS and MONEYPANEL_EXPRESS controls are present	PROVEN_ROLE_ONLY	PF_ROOT://GameClient/Data/GUI/Model/System_Social_NewMail.model	//*[@ID='ITEMLIST_EXPRESS_ITEMS' or @ID='MONEYPANEL_EXPRESS']	b71a0b0db5d7a1216192c744c9842bfedf23d778ad6142f1343a11f712137fd7	58c92f60220e1dd1ba981216044cd737360c7f2ea908f79eaefa6d99ea10741f	DATA	DATA corroborates an Express item UI but does not bind either control to a codec offset	exact IMAGE widget-to-field consumer join	N/A
dfbc664c85e18b87688cb7fdced73e60d7d6dddbde85a8a6cde0a217ada48119	EXPRESS_SYSTEM_DATA	VARIABLE_INTEGER:n_ID=136	express_times_constant	DATA_TABLE_ROW	s_NAME_VARIABLE=EXPRESS_TIMES;n_VALUE_VARIABLE=5	PROVEN_EXACT	PF_ROOT://pf_bridge/gamedata/tables/CONSTDATA_TH__VARIABLE_INTEGER.tsv	row[n_ID=136]	86473c10055af1eda07c8150c5a2ce087e22ffe09bb53e1f653b8ec6f6d54007	10cf353101dba2c1cc1fe98bd1bfa759b3cf6ba2b7672d63b642dd0180543364	DATA	DATA proves the constant but not a field-level join to ExpressCountAttr +0x29	an exact IMAGE producer/consumer joining EXPRESS_TIMES to ExpressCountAttr +0x29	N/A
be72a03f3999a5c83590295360a7c993ab85e9288e3fba34c3689f676e20646f	DailyRewardUI	Daily_Reward	daily_reward_widget_vocabulary	DATA_MODEL_WIDGET_DEFINITION	login panels 1..3 and special panels 1..3 each contain ITEMCONTROL_REWARD and TIMEINFO_COUNTDOWN; discount panels are separately present	PROVEN_EXACT	PF_ROOT://GameClient/Data/GUI/Model/Daily_Reward.model	whole_model_ID_census;ITEMCONTROL_REWARD=6;TIMEINFO_COUNTDOWN=6	fad5ebe80e33ebed9dde28b5b57ba1f55afefdce1aacac39a3bbcddb81ffc9bb	3173237df65e59af8bbaf6f9f505f8f3e727060b4153d5e89e6db6fe011a0313	DATA	DATA proves controls and grouping but does not independently bind an Attr wire offset	use the separate IMAGE consumer rows for offset bindings	N/A
9976e01c3cec21b253726c261f542a60f656c04c4e8ee2e99a111da4307c1093	DAILY_REWARD_DATA	schema	daily_reward_item_pool_schema	DATA_TABLE_SCHEMA	78 rows;94 columns;ID, level bounds, type, and 30 ITEM/WEIGHT/NUMBER triplets	PROVEN_EXACT	PF_ROOT://pf_bridge/gamedata/tables/CONSTDATA_TH__DAILY_REWARD.tsv	whole_table_schema	cb6921a653a176870dc0ad356f6073f8d47daa0031d0a767250fd8e931448889	efbb45a34e3f685ad77b01b097ddcb4ce0537ec7ac762e6fb554c6e037c42bda	DATA	DATA item/count vocabulary is not promoted into DailyRewardAttr +0x2C/+0x30 without an exact join	exact IMAGE-to-DATA lookup-key trace	N/A
9f93c8f42d06120c567faa95723fd52276887682c5132d54870b958f565cf135	DAILY_INFO_REWARD_DATA	schema	daily_info_reward_schema	DATA_TABLE_SCHEMA	7 rows;26 columns;ID/day plus six CONDITION/REWARD/NUMBER/FAIL_REWARD groups	PROVEN_EXACT	PF_ROOT://pf_bridge/gamedata/tables/CONSTDATA_TH__DAILY_INFO_REWARD.tsv	whole_table_schema	14b86212bca1a81cad4c6b213cd110929702a776d66ba55e5c4cdcaac622c312	f561ee7ea44570f894299983282182af92c0fa289393842b4fbee0d1085654c9	DATA	DATA vocabulary is not an IMAGE wire-field binding	exact IMAGE consumer join for any requested field mapping	N/A
232cf362680bb6dceca59627f9e1eba1504d0602b881d6cf3bcaa61094cf4536	DAILY_PLAN_DATA	schema	daily_plan_schema	DATA_TABLE_SCHEMA	3 rows;7 columns;plan identity, weighted EXP, activity/daily-quest/total counts, and per-plan time	PROVEN_EXACT	PF_ROOT://pf_bridge/gamedata/tables/CONSTDATA_TH__DAILY_PLAN.tsv	whole_table_schema	35777fa0b1465172bbcb52a11bdbfef01a058dd312dc9aa5b55da0379c07aeb5	5bc9313262767aef5ff97011698050ee7f84728b83b8a5497e3f175b95bee481	DATA	DATA plan timing vocabulary does not define DailyRewardAttr +0x28 unit or clock basis	exact IMAGE join or source-separated timing observation	N/A
04a231f08a6ac989b6e8dc1a5501b667ea6454c689a79807590b73a662b8500f	CollectionObjPointUI	Storage_Main	collection_point_finished_pending_widget_vocabulary	DATA_MODEL_WIDGET_DEFINITION	115 ID occurrences;114 unique IDs;NUMBERLABEL_POINT,NUMBERLABEL_FINISHED,NUMBERLABEL_NOTFINISH plus label TextIDs 1191,1199,1200	PROVEN_EXACT	PF_ROOT://GameClient/Data/GUI/Model/Storage_Main.model	whole_model_ID_and_TextID_census	4fde93836129ff248c79f93b8a9a4be4eb1fc149803611e4928d6301585f75c5	1f92a2367342070d2eb5a6b76c8849b4d2ba4ada81243d7f3b9b14e32ac9d136	DATA	DATA labels do not independently prove an IMAGE field offset	use the separate IMAGE consumer rows for CollectionObjPointAttr bindings	N/A
4f1563962343e467ad886d300f875ba45c7abf1a1fd0d67a6dec921eeb863461	CollectionObjPointUI	Storage_Allot	collection_allot_point_widget	DATA_MODEL_WIDGET_DEFINITION	10 unique ID-bearing nodes;LABEL_POINT is present	PROVEN_ROLE_ONLY	PF_ROOT://GameClient/Data/GUI/Model/Storage_Allot.model	whole_model_ID_census	4391f639e4d228e1d9c649b97e14ae3faf52f094cf4a73d3c56c837679938078	3c9604a255be5689e45dcdb435f07905667102469003c2cf768c1308a796ce46	DATA	DATA widget vocabulary is not an Attr wire-field binding	exact IMAGE getter-to-widget binding if an additional offset is required	N/A
5f92217aaef0bd1adef8948c771600024587a896a500f18cef93dd06d585bb95	CollectionObjPointUI	UI_MESSAGE:1191,1199,1200	collection_point_finished_pending_localized_labels	DATA_TABLE_ROWS	three Thai UI rows exist for the point, finished-set, and pending-set label TextIDs used by Storage_Main	PROVEN_EXACT	PF_ROOT://pf_bridge/gamedata/tables/TEXTDATA_TH__UI_MESSAGE.tsv	rows[n_ID in {1191,1199,1200}]	2d97ff4836955e72bcebff2fcda4c1e703df880b8490d241624df20c34efa2c1	6e6fc24368d972d6cf924204dd7ea7ae57b234d2871d44953e0eee245200e6b9	DATA	localized label meaning remains a DATA claim separate from IMAGE offsets	no cross-layer promotion is required; retain source separation	N/A
751bd945cfd944e87dc1edaa2184fecfc3620c6d4a55ca412953194e64618675	COLLECT_DATA	schema	COLLECT_DATA_column_census	DATA_TABLE_SCHEMA	64 rows;12 columns;n_Type distribution=1:15,2:14,4:28,8:7	PROVEN_EXACT	PF_ROOT://pf_bridge/gamedata/tables/CONSTDATA_TH__COLLECT.tsv	whole_table_schema	62abf825a11323bf35854ded005fb295caa24e3a553d9ec27578e94de556e95b	ccc2f56807dc0114f0c567221ecff5b1a51f197d3a3290b533a84aeeaf1843e8	DATA	DATA schema is not promoted into a same-named IMAGE field without an exact join	exact IMAGE-to-DATA key trace for any requested cross-layer binding	N/A
08a7daa2f53842aeb21b65801988e3c9492a04576113ece6a5aaf04a0ce95842	COLLECT_TEXT_DATA	schema	COLLECT_TEXT_DATA_column_census	DATA_TABLE_SCHEMA	77 rows;8 columns;collection title/content vocabulary	PROVEN_EXACT	PF_ROOT://pf_bridge/gamedata/tables/TEXTDATA_TH__COLLECT_TEXT.tsv	whole_table_schema	15df80d38725ba3e2b15a348bd48fcbf87ea7cea3a50444cb1a047d83f4e8516	3cd848ad29ce26408b46673e9c2d2ade73130caea12a885391214299637bf8ed	DATA	DATA schema is not promoted into a same-named IMAGE field without an exact join	exact IMAGE-to-DATA key trace for any requested cross-layer binding	N/A
dc695b723c59b2c5502ac53cb8d3b590b25a3dd7da28a32b26596e5cb9ba0918	EFFECT_COLLECT_DATA	schema	EFFECT_COLLECT_DATA_column_census	DATA_TABLE_SCHEMA	4 rows;2 columns;collection effect vocabulary	PROVEN_EXACT	PF_ROOT://pf_bridge/gamedata/tables/CONSTDATA_TH__EFFECT_COLLECT.tsv	whole_table_schema	e6bb0d3ab19c3f5b6bdb1b6ea8c7f9c3281a99b2fbd5f5f3a0e6b685dfe5ab7c	8323e6ca7094618bead7aa958a2a1cde41bdfc329eedc1313175a56f8cc3952b	DATA	DATA schema is not promoted into a same-named IMAGE field without an exact join	exact IMAGE-to-DATA key trace for any requested cross-layer binding	N/A
f54db5821dfc93f874e4be9eab744301228073a6ef89d048f35333676dad02a1	EFFECT_STORAGE_DATA	schema	EFFECT_STORAGE_DATA_column_census	DATA_TABLE_SCHEMA	100 rows;11 columns;storage effect and allot-point vocabulary	PROVEN_EXACT	PF_ROOT://pf_bridge/gamedata/tables/CONSTDATA_TH__EFFECT_STORAGE.tsv	whole_table_schema	5bfafadb118201ec25729489976f44f359b17a878cd1c49b92a19dc52e1ac459	ffecadde927d473e957b5d788bf637f7fe45d59dbcfd5351c7341ce431110c5a	DATA	DATA schema is not promoted into a same-named IMAGE field without an exact join	exact IMAGE-to-DATA key trace for any requested cross-layer binding	N/A
bab082bbfd9b09cbfbb64214150d55ae4e299f1cdbd559b621a00118eca18c21	SUIT_DATA	schema	SUIT_DATA_column_census	DATA_TABLE_SCHEMA	101 rows;13 columns;suit count and item-set vocabulary	PROVEN_EXACT	PF_ROOT://pf_bridge/gamedata/tables/CONSTDATA_TH__SUIT.tsv	whole_table_schema	609423d534f43e6849af65bd5eae27e163041a4be87b166e9f62882969ebb135	0a97b26b752624b4eb253ede62ec3da5324ea07063b6ef4b8af1fe3884e3738d	DATA	DATA schema is not promoted into a same-named IMAGE field without an exact join	exact IMAGE-to-DATA key trace for any requested cross-layer binding	N/A
3406aafe3853b2176033219af1e7a45164405f7a94e98ec38312230f7fdd9418	SAILOR_QUALITY_DATA	schema	SAILOR_QUALITY_DATA_column_census	DATA_TABLE_SCHEMA	5 rows;8 columns;sailor quality and point-range vocabulary	PROVEN_EXACT	PF_ROOT://pf_bridge/gamedata/tables/CONSTDATA_TH__SAILOR_QUALITY.tsv	whole_table_schema	f02818e8ee9193607022d33442ee0fd3cf61fe36edc0fef13b66702dcd789168	adfbe7852894d1aa46236d5bbdf18d56d19f2f51909c7c630b4711fb4a618896	DATA	DATA schema is not promoted into a same-named IMAGE field without an exact join	exact IMAGE-to-DATA key trace for any requested cross-layer binding	N/A
1f6770aba5c1f7f8ca11abb15c7ee51cd27879e9b773f556f9b3bbe5d4c04da7	WineCellarUI	Manufacture_Brew_Main	wine_cellar_nine_bottle_slot_widget	DATA_MODEL_WIDGET_DEFINITION	ITEMLIST_WINEBOTTLES contains exactly nine Manufacture_Brew_WineBottle controls	PROVEN_EXACT	PF_ROOT://GameClient/Data/GUI/Model/Manufacture_Brew_Main.model	UIItemList[@ID='ITEMLIST_WINEBOTTLES']/ControlWrapData[@InsertedItemNumber='9']	eed00bd1b819087ddf560bb2da466e4aac2d0fa7c72f8c4ccbdead86b4aee53c	dbe016c7ec47e56a4850bed241a9b45cd5cb6f8f68b18f371e1bc40c1a1e3ac6	DATA	DATA proves UI capacity and vocabulary, not WineCellarAttr wire count limits or map keys	exact IMAGE widget-to-container join for any capacity claim	N/A
069ef94ae0d931bb899b4b57a21b38cce7c10046626e897a0c3a62e2e10ee01f	WinePotUI	Manufacture_Brew_WineBottle	wine_pot_item_finish_and_remaining_time_widgets	DATA_MODEL_WIDGET_DEFINITION	exact ITEMCONTROL_ITEM, IMAGE_FINISH, and TIMEINFO_REMAIN_TIME controls are present	PROVEN_EXACT	PF_ROOT://GameClient/Data/GUI/Model/Manufacture_Brew_WineBottle.model	//*[@ID='ITEMCONTROL_ITEM' or @ID='IMAGE_FINISH' or @ID='TIMEINFO_REMAIN_TIME']	7ed1ec85e6a2ebb1e35e3873895c0ae24fdbd7c2bc04c9bf21d1ef4d160d3422	b01b140dc04dee4c2292349a0218226e97adbb1cfdd96200bb554b89615a8614	DATA	DATA vocabulary is kept separate from WinePotAttr offsets and timestamp units	exact IMAGE field-to-widget join and clock-basis proof	N/A
9cdeb01a96d04f954e670f813a96aaf6c37eeef10791b4d390246e52560d03bd	WineFormulaUI	Manufacture_Brew_Set	three_formula_tabs_four_rows_each	DATA_MODEL_WIDGET_DEFINITION	three tab pages each wrap exactly four Manufacture_Formula_list controls	PROVEN_EXACT	PF_ROOT://GameClient/Data/GUI/Model/Manufacture_Brew_Set.model	ControlWrapData[@InsertedItemName='Manufacture_Formula_list']	f1f322a14f0582e96bc66c20b2a94b562de3ffbec1b9986def14e4708c64407b	53958915752a5c70ad109161c45798baeed7681a502176d567f382288a6614c6	DATA	UI pagination does not define WineFormulaLearningAttr set cardinality	exact IMAGE UI population join if a displayed-subset rule is required	N/A
1adb9b3b80b9c959e7bcc510fef52cbd742d4ca1b142efce97d902a51ab9257d	WineFormulaUI	Manufacture_Formula_list	formula_material_time_output_and_action_widgets	DATA_MODEL_WIDGET_DEFINITION	material list, making-time control, ready-to-brew button, output item, and item-name label are present	PROVEN_EXACT	PF_ROOT://GameClient/Data/GUI/Model/Manufacture_Formula_list.model	whole_model_ID_census	9f4feb0fe3b6c6ec37b14fcac88abe08ecc50bb1edbb4cf4ab05f89fc42a6a5e	6f57fd2f2c3e2baa302a4df72800611a143bc0a6429638d82ccd99187eacaa31	DATA	DATA names do not independently bind formula IDs or WinePotAttr deadline representation	exact IMAGE consumer join for any field-level mapping	N/A
bc78c3931c506b071c1750a8f2a5f56d57dcd0ab46d082c37af77771297eb590	WinemakingUI	Manufacture.project	winemaking_model_group_membership	DATA_PROJECT_MODEL_DEFINITION	project declares seven exact model names spanning cellar, pot, formula, brew-list, and item-control UI	PROVEN_EXACT	PF_ROOT://GameClient/Data/GUI/Model/Manufacture.project	Project/Model/@Name	d46ad3967e37bd98b3a20e2e18711971d8901ccbea0f01f0fd997d7f329f5803	3ef284917fa1ac10998ad3ecb908280b7fe6334d2b4f9f4a882acaee37f3e061	DATA	project membership does not prove an Attr field or wire layout	retain as DATA-only vocabulary unless an exact IMAGE join is needed	N/A
5b8f6b0531c2bfdea3fd1f498ab9bbb9b57f7ead74d62d4ab635a1ea8867d290	ACHIEVEMENT_DATA	schema	achievement_table_schema_and_key_census	DATA_TABLE_SCHEMA	156 rows;20 columns;distinct sorted nonzero n_ID range 1..6152	PROVEN_EXACT	PF_ROOT://pf_bridge/gamedata/tables/CONSTDATA_TH__ACHIEVEMENT.tsv	whole_table_schema_and_n_ID_census	c0f3fa1b4a7f2f715d5b093ecadfe5c469d4365f7bcaf4ccbac851f0122ea401	de09e04ff5f38a6963e2badc0ca6a1b22ede819554b6f93d3fda539ac653d757	DATA	DATA keys are not promoted into an IMAGE field without the separate lookup proof	retain source separation for any field-level join	N/A
9c258db9a97c2be996e6e27cc1c12039f336497ee4c302384fb9cd4c3e0426a1	ACHIEVEMENT_TIP_DATA	schema	achievement_tip_table_schema	DATA_TABLE_SCHEMA	337 rows;3 columns=n_ID,s_NAME,s_TIP	PROVEN_EXACT	PF_ROOT://pf_bridge/gamedata/tables/TEXTDATA_TH__ACHIEVEMENT_TIP.tsv	whole_table_schema	1991d38f0ec857f28691fb05e99b91cce2dc93a80fd63ba2a5271b1fa198590b	e5acc0bf23274f7b95e485e03decf394c3757d4cfe9918f033fdec0ccb5f0fdb	DATA	localized text does not define an Attr wire field	retain source separation	N/A
1ee3b6a8bd5ffc8e88cc92a2a32948b26496fcefdebafcc59e12eeed29459bb3	ACHIEVEMENT_DATA	component_vectors	achievement_statistic_condition_frequency_tip_alignment	DATA_COMPONENT_CENSUS	200 aligned components;zero arity mismatches;arity distribution=1:142,3:10,5:1,6:1,8:1,9:1	PROVEN_EXACT	PF_ROOT://pf_bridge/gamedata/tables/CONSTDATA_TH__ACHIEVEMENT.tsv	columns=s_STATISTIC,s_CONDITIONS,s_FREQUENCY,s_TIP	c0f3fa1b4a7f2f715d5b093ecadfe5c469d4365f7bcaf4ccbac851f0122ea401	207fc442d46ed97410038d7a557708384a8c74ab7f4d3c14cf028282323d746a	DATA	DATA component order does not independently name CAchievementsAttr child offsets	exact IMAGE loader-to-Attr assignment trace for a cross-layer promotion	N/A
