correction_key	origin_table	base_row_ref	class	direction	prior_order	prior_tag	prior_field_offset	prior_gate	delta_action	corrected_classification	correction_reason	evidence_span_start	evidence_span_end	evidence_span_sha256	evidence_key	conflict_key	source	image_sha256
a61b65bc28d7515fe982503b4406ec12d2c235b22f60da83ec01a797a29095b6	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=6b3ea537b6630b82afdabbfc4391c679da19bcc326a2b7a509fa89355f90954c	PetsData	W	6	PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL	UNKNOWN(invalid_parameter_import_call_wire_effect_unproved)	exact_direct_iat_call@0x006F6868 file_off=0x002F5C68 function=0x006F67E0 iat=0x00C3B4C0 bytes=FF15C0B4C300 AND exact_direct_iat_import iat=0x00C3B4C0 iat_file_off=0x008398C0 descriptor_file_off=0x00C112DC lookup_file_off=0x00C118B4 dll_name_file_off=0x00C1647C symbol_name_file_off=0x00C15C62 dll=MSVCR90.dll symbol=_invalid_parameter_noinfo call_bytes=FF15C0B4C300 operation=PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL wire_effect=unproved basis=exact_call_bytes_and_pe_import	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F67E0	0x006F6977	1dd4bb4196f240fd092cd9d7e7461365b8422fe59978e46ba066c78661bf27d2	f6713e8d800162e289c9ffd9b48bbaa1bcffc27b0a09412c11b9d1a06ac54713	f164c0a8041a1bb1a0bd17b6d63a724ec0dfcc8d46b5ed6410c7a4dd68cd5dac	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
2a59d9c0e31ab118892f6c4bc605a17f7d7e204bdecf752bcc5ee46369cfda71	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=a12db0e106963560ab94c4b08b4f16840a0d877b2c5e69292896e437169c6a13	PetsData	R	6	PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL	UNKNOWN(invalid_parameter_import_call_wire_effect_unproved)	exact_direct_iat_call@0x006F6873 file_off=0x002F5C73 function=0x006F67E0 iat=0x00C3B4C0 bytes=FF15C0B4C300 AND exact_direct_iat_import iat=0x00C3B4C0 iat_file_off=0x008398C0 descriptor_file_off=0x00C112DC lookup_file_off=0x00C118B4 dll_name_file_off=0x00C1647C symbol_name_file_off=0x00C15C62 dll=MSVCR90.dll symbol=_invalid_parameter_noinfo call_bytes=FF15C0B4C300 operation=PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL wire_effect=unproved basis=exact_call_bytes_and_pe_import	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F67E0	0x006F6977	1dd4bb4196f240fd092cd9d7e7461365b8422fe59978e46ba066c78661bf27d2	eb803e9166251f61f34ee94d121f4a8e835e633f6bb2a8e2f97d78f1ce71fa2c	6d2f58a1939cb308eeca49798e6640e648f6517741584cadcc4c130083c3044f	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
919a56736862019c6744b610950af34ee925e2c9afefa8b51b7bd7b774ef42c9	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=aadf32f10309fdd858d00f96d42f1ce2a4145a80d317715478735ec38751282b	PetsData	W	7	PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL	UNKNOWN(invalid_parameter_import_call_wire_effect_unproved)	exact_direct_iat_call@0x006F6873 file_off=0x002F5C73 function=0x006F67E0 iat=0x00C3B4C0 bytes=FF15C0B4C300 AND exact_direct_iat_import iat=0x00C3B4C0 iat_file_off=0x008398C0 descriptor_file_off=0x00C112DC lookup_file_off=0x00C118B4 dll_name_file_off=0x00C1647C symbol_name_file_off=0x00C15C62 dll=MSVCR90.dll symbol=_invalid_parameter_noinfo call_bytes=FF15C0B4C300 operation=PE_IMPORT_INVALID_PARAMETER_NOINFO_CALL wire_effect=unproved basis=exact_call_bytes_and_pe_import	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F67E0	0x006F6977	1dd4bb4196f240fd092cd9d7e7461365b8422fe59978e46ba066c78661bf27d2	6ff1757607846999a8f7be94eab2ff3484244b5f6afbdb085ba6013030531d92	bfbca67596a9c36a8b31433644270edb1bfedd1852f18f4463f0be16208fb01f	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
17f5a1796041ab0b8832f76c2e8ef83f9f6ee4e80155fcb06dfc07715e33f6f2	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=dc6430896d2329dd7b1b9203c4fb874481c44f742c953341762f7a7f10cccba4	PetsData	R	7	CALL_UNCLASSIFIED:INDIRECT(DEREF(DEREF(DEREF(PHI(DEREF(DEREF(OBJ+0x40))|DEREF(STACK+0x1C))+0x18))+0x10))	UNKNOWN(indirect_call_not_proven_serializer_slot)	ALWAYS	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F67E0	0x006F6977	1dd4bb4196f240fd092cd9d7e7461365b8422fe59978e46ba066c78661bf27d2	ade30330e28745fd386986a1c5eafb5c7bc626e110613ee05e7b50d5f0ac95cb	c27b0af58d35539fcb47f59cba1a5d5aac81f401f92b1a383a511975d11f2ecc	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
acf7f66fdbe2b04bb65790d0843d55f26bf51733a256180837d16098801410b8	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=b682fdd08641b90500aa6b64bd148169ad2367f545f748bfb9901740fb301679	PetsData	W	8	CALL_UNCLASSIFIED:INDIRECT(DEREF(DEREF(DEREF(PHI(DEREF(DEREF(OBJ+0x40))|DEREF(STACK+0x1C))+0x18))+0x10))	UNKNOWN(indirect_call_not_proven_serializer_slot)	ALWAYS	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F67E0	0x006F6977	1dd4bb4196f240fd092cd9d7e7461365b8422fe59978e46ba066c78661bf27d2	aa3217a25d00f360ed544b0918b0ad4a637144f279f8321a936f96d17c844dbb	24c41137f25f9fc095db1bf06ae90568f37d0ffa91ff9cfcae3846da6152bc5d	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
42f28d9bb4314e43fe46c9381dcd4d641903c597d192b11221c6605aa154ef9c	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=eab363371ed1373e5bcc2f0f20bb7ff40117667a776e58a358cc679f4fba6b6d	PetsData	R	10	CALL_UNCLASSIFIED:0x006F60B0	UNKNOWN(direct_call_not_proven_serializer)	ALWAYS	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F67E0	0x006F6977	1dd4bb4196f240fd092cd9d7e7461365b8422fe59978e46ba066c78661bf27d2	86b3df19524b92ea7b5fff1926cf6c56327c9a39ddcde494c43dd7d05fbac4d6	5132b0af399a1527c5cc2d2452ed220168846c470216941e235c1b5b2cf23ab2	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
59763ceea5b3065016afdb52f6cdb83bd6e22cd5ac01258de2cae0e4864bd138	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=ceb2329db95b24fd6d1a39d87b9b21d2a2d131d7869e0ed01eeb34bee67aa2c8	PetsData	W	10	CALL_UNCLASSIFIED:0x006F60B0	UNKNOWN(direct_call_not_proven_serializer)	ALWAYS	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F67E0	0x006F6977	1dd4bb4196f240fd092cd9d7e7461365b8422fe59978e46ba066c78661bf27d2	7a92787371c639dea9bd2d0a55f08deca2d75538f5d6aaa2e204553ad90d61d7	b486331233155452038006ce2f7df367450ba5fee01eb8676ddd21f34f449677	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
f41dbc0764027c3d485940c386bd04ab1e9161a4d16f5d30331215f6268c03f0	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=853cec9d3e0ee5411bc9f08d1e4a027deb3722ab4a08557584c7b800a66decc4	PetsData	R	11	ATOMIC_INTERLOCKED_INCREMENT_ECX_PLUS_0C	UNKNOWN(atomic_target_object_alias_unproved)	atomic_object_call@0x006F68EC file_off=0x002F5CEC function=0x006F67E0 target=0x0088D050 AND atomic_object_helper target=0x0088D050 target_file_off=0x0048C450 proof_end=0x0088D05B proof_end_file_off=0x0048C45B proof_sha256=6da78a1acc15d9fd5f7b2d620253debf8d8465136165dfb1eae35914b2442845 iat=0x00C3B1B0 iat_file_off=0x008395B0 descriptor_file_off=0x00C11214 lookup_file_off=0x00C115A4 dll_name_file_off=0x00C124EA symbol_name_file_off=0x00C11FC4 dll=KERNEL32.dll symbol=InterlockedIncrement operation=ATOMIC_INTERLOCKED_INCREMENT_ECX_PLUS_0C basis=exact_full_body_and_pe_import	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F67E0	0x006F6977	1dd4bb4196f240fd092cd9d7e7461365b8422fe59978e46ba066c78661bf27d2	d8c9388a95ba68f42f243c2e844a38b998da49f5e54484d3f9c632121252e51f	3b98b3edc3024f618ab920a6a581fcd80be398f3855a999a764762bcd55f01c3	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
9ce77c1ffb76a98f59baa6fbafd1aedf88d5596f1acd8c166457543d7dcbc3c0	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=15860fc6aaac47ec81213825f92ee61b343ae9d96a8b9df69a19591361c32b26	PetsData	W	11	ATOMIC_INTERLOCKED_INCREMENT_ECX_PLUS_0C	UNKNOWN(atomic_target_object_alias_unproved)	atomic_object_call@0x006F68EC file_off=0x002F5CEC function=0x006F67E0 target=0x0088D050 AND atomic_object_helper target=0x0088D050 target_file_off=0x0048C450 proof_end=0x0088D05B proof_end_file_off=0x0048C45B proof_sha256=6da78a1acc15d9fd5f7b2d620253debf8d8465136165dfb1eae35914b2442845 iat=0x00C3B1B0 iat_file_off=0x008395B0 descriptor_file_off=0x00C11214 lookup_file_off=0x00C115A4 dll_name_file_off=0x00C124EA symbol_name_file_off=0x00C11FC4 dll=KERNEL32.dll symbol=InterlockedIncrement operation=ATOMIC_INTERLOCKED_INCREMENT_ECX_PLUS_0C basis=exact_full_body_and_pe_import	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F67E0	0x006F6977	1dd4bb4196f240fd092cd9d7e7461365b8422fe59978e46ba066c78661bf27d2	133ec5f8fda6660cfa4737d56ecaa58bae8c81eeb0adbe4dba1f1722ef3b2349	15a38f134fea086437dae9f8ccacfb77d6d8bf472286b34fdae3c45793f3a6a5	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
475ab69e1764d72a54136b8c7ebd50bcf51265f905aa7e6f66143f36a47f6342	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=4de89ef3bdc4645b1cdbd1cefbe46e4f59549a64fa7f8f6bca4f44b0af5bc7d3	PetsData	R	12	CALL_UNCLASSIFIED:INDIRECT(DEREF(DEREF(RET(0x006F60B0))+0x10))	UNKNOWN(indirect_call_not_proven_serializer_slot)	ALWAYS	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F67E0	0x006F6977	1dd4bb4196f240fd092cd9d7e7461365b8422fe59978e46ba066c78661bf27d2	d970d4ac6aed938e7cf4acb8cb1151f6552128038c4834202e885e6fe5ac610e	c601aa6f206a6b1463cc01983bf1a4c977961af0e6fb735b5482e386de0a6e22	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
54126f9afa1751f800c30ddf3124b920014c3813aa81691d9d1d9965f9ec208d	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=a28d1f1c9792aa17fecd17316118a05ab3029828e0292aade17478da895d5d1a	PetsData	W	12	CALL_UNCLASSIFIED:INDIRECT(DEREF(DEREF(RET(0x006F60B0))+0x10))	UNKNOWN(indirect_call_not_proven_serializer_slot)	ALWAYS	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F67E0	0x006F6977	1dd4bb4196f240fd092cd9d7e7461365b8422fe59978e46ba066c78661bf27d2	92fe2cddce57fb4d72c6adaba529acdc107be373c9ee06c57b5fc4cf2a74096b	f35ea7a126958c73d744e18b5dca41ca31cfa60c87063d62154cde15f96fc51b	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
0cf9bb582c02aafd82d05a7e9e38aaa74ed260674fa4ae6ff26825417818d905	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=887881965482a3f74045f7858b25fbd829cc619e33efc53dcfec3ce9c420779e	PetsData	R	13	ATOMIC_INTERLOCKED_INCREMENT_ECX_PLUS_0C	UNKNOWN(atomic_target_object_alias_unproved)	atomic_object_call@0x006F691C file_off=0x002F5D1C function=0x006F67E0 target=0x0088D050 AND atomic_object_helper target=0x0088D050 target_file_off=0x0048C450 proof_end=0x0088D05B proof_end_file_off=0x0048C45B proof_sha256=6da78a1acc15d9fd5f7b2d620253debf8d8465136165dfb1eae35914b2442845 iat=0x00C3B1B0 iat_file_off=0x008395B0 descriptor_file_off=0x00C11214 lookup_file_off=0x00C115A4 dll_name_file_off=0x00C124EA symbol_name_file_off=0x00C11FC4 dll=KERNEL32.dll symbol=InterlockedIncrement operation=ATOMIC_INTERLOCKED_INCREMENT_ECX_PLUS_0C basis=exact_full_body_and_pe_import	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F67E0	0x006F6977	1dd4bb4196f240fd092cd9d7e7461365b8422fe59978e46ba066c78661bf27d2	c330cccd7bd4987fb36b2af647ec87f274d83e61c9a729ec89236fb53d40d382	c8c041d910b17932a1bd4bb5bbfc96fb9726caf22233355578a1e97ce5a020be	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
2b1edd23e072a47d39267c0923f5358335add5a554b595048a3fc193391aa3e9	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=13605331f32ca012ea228ccc11df6ae977339c41fbba9ba6fe194e8369533e3d	PetsData	W	13	ATOMIC_INTERLOCKED_INCREMENT_ECX_PLUS_0C	UNKNOWN(atomic_target_object_alias_unproved)	atomic_object_call@0x006F691C file_off=0x002F5D1C function=0x006F67E0 target=0x0088D050 AND atomic_object_helper target=0x0088D050 target_file_off=0x0048C450 proof_end=0x0088D05B proof_end_file_off=0x0048C45B proof_sha256=6da78a1acc15d9fd5f7b2d620253debf8d8465136165dfb1eae35914b2442845 iat=0x00C3B1B0 iat_file_off=0x008395B0 descriptor_file_off=0x00C11214 lookup_file_off=0x00C115A4 dll_name_file_off=0x00C124EA symbol_name_file_off=0x00C11FC4 dll=KERNEL32.dll symbol=InterlockedIncrement operation=ATOMIC_INTERLOCKED_INCREMENT_ECX_PLUS_0C basis=exact_full_body_and_pe_import	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F67E0	0x006F6977	1dd4bb4196f240fd092cd9d7e7461365b8422fe59978e46ba066c78661bf27d2	01cabee0bdef4e94503a2d67b95a5b3b415aee72fce8c8494a243d3e1fe075c8	ec48fd77eafa0b07adae6c71d964fe9e5d6a062536ac65851ea8c48fd141ad87	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
1fa4d0a28c6ad8dade2df22a276a95e4e65709fc2713140c8410610dc7f737fb	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=8f67cc8e26b6f034201258ee61ee70e49f7946f71b3e5865d5fa905bdf7e8ede	PetsData	R	14	CALL_UNCLASSIFIED:0x005FC970	UNKNOWN(direct_call_not_proven_serializer)	ALWAYS	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F67E0	0x006F6977	1dd4bb4196f240fd092cd9d7e7461365b8422fe59978e46ba066c78661bf27d2	13e362e91f4b3713224051101e440bb8b0fd6720b2befe3e67ac319df035c209	d503fd9070cd937ec218e31af93f1094f0af2969f850edcf0e8bb92240fc5e0a	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
7bdaf5d57189911e7c12acc68a073485e2a5d26c28ea0c608b52013b775fdbed	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=b73770b06766f3fb3eacf2bd92a29733fa62d8f77412169ed2f2384f0fdda0e9	PetsData	W	14	CALL_UNCLASSIFIED:0x005FC970	UNKNOWN(direct_call_not_proven_serializer)	ALWAYS	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F67E0	0x006F6977	1dd4bb4196f240fd092cd9d7e7461365b8422fe59978e46ba066c78661bf27d2	8a7364c6c0ad23374e4fef1c8cd977d8ff041627334b8f1b24a0fd21f2c0db10	43a502660c44f4848bbd088977b235a7e2c380b37abafa8176378a5cfaf57db7	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
3a42b3c4b5f975f4c0847af4abeda9d9b149612964fe2ef28956e0539219d15f	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=698dc00903b3329ca57d1244ed82bf93d9406cbd068f02a43e99fe702d170eb7	PetsData	R	15	DYNAMIC_INTERLOCKED_DECREMENT_ECX_PLUS_0C_VTABLE_PLUS_04	UNKNOWN(dynamic_vtable_plus_0x04_target_unresolved)	atomic_object_call@0x006F693F file_off=0x002F5D3F function=0x006F67E0 target=0x0088D060 AND atomic_object_helper target=0x0088D060 target_file_off=0x0048C460 proof_end=0x0088D082 proof_end_file_off=0x0048C482 proof_sha256=d3b546ac50ded491a6c5a196138b9691f23d8499298e728925f1afb1f0e7734c iat=0x00C3B1B4 iat_file_off=0x008395B4 descriptor_file_off=0x00C11214 lookup_file_off=0x00C115A8 dll_name_file_off=0x00C124EA symbol_name_file_off=0x00C11FDC dll=KERNEL32.dll symbol=InterlockedDecrement operation=DYNAMIC_INTERLOCKED_DECREMENT_ECX_PLUS_0C_VTABLE_PLUS_04 basis=exact_full_body_and_pe_import	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F67E0	0x006F6977	1dd4bb4196f240fd092cd9d7e7461365b8422fe59978e46ba066c78661bf27d2	96dec96d5a1d3e8a5669c6ad150f3e8208cefa6a1d7b62fc2f71f78d1b7be8c2	aba24e8a2aa1c39a512ae31bfd1554fd81b1344481821dc5c202a74f89fc4fb1	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
c33d044cbb9ddebc96afde2e582130cbd690ec6f7c620f88fd08d8496bd1ad44	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=8c6d478ba8335c91bd919e9733e840c7b939f9e9f0cc1b9768aa187f11d042f0	PetsData	W	15	DYNAMIC_INTERLOCKED_DECREMENT_ECX_PLUS_0C_VTABLE_PLUS_04	UNKNOWN(dynamic_vtable_plus_0x04_target_unresolved)	atomic_object_call@0x006F693F file_off=0x002F5D3F function=0x006F67E0 target=0x0088D060 AND atomic_object_helper target=0x0088D060 target_file_off=0x0048C460 proof_end=0x0088D082 proof_end_file_off=0x0048C482 proof_sha256=d3b546ac50ded491a6c5a196138b9691f23d8499298e728925f1afb1f0e7734c iat=0x00C3B1B4 iat_file_off=0x008395B4 descriptor_file_off=0x00C11214 lookup_file_off=0x00C115A8 dll_name_file_off=0x00C124EA symbol_name_file_off=0x00C11FDC dll=KERNEL32.dll symbol=InterlockedDecrement operation=DYNAMIC_INTERLOCKED_DECREMENT_ECX_PLUS_0C_VTABLE_PLUS_04 basis=exact_full_body_and_pe_import	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F67E0	0x006F6977	1dd4bb4196f240fd092cd9d7e7461365b8422fe59978e46ba066c78661bf27d2	da3bb0eaf54cdebff622d824569e72ee4096efa9de667a9d1bcd9f42bb6375d4	30bd926cbc491ff0d753dcabe7b0dccb2961bfb9a20729d6048651addc9dd7fc	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
e3b8de0dabbb3ce25b2481cd714a629ea2dd8b68888cb3fdee96c7c46229bbee	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=deecd6cd731ea7c28df37e013afd02db36ebd316a866af0237977684235e1dc3	PetsData	R	16	DYNAMIC_INTERLOCKED_DECREMENT_ECX_PLUS_0C_VTABLE_PLUS_04	UNKNOWN(dynamic_vtable_plus_0x04_target_unresolved)	atomic_object_call@0x006F694E file_off=0x002F5D4E function=0x006F67E0 target=0x0088D060 AND atomic_object_helper target=0x0088D060 target_file_off=0x0048C460 proof_end=0x0088D082 proof_end_file_off=0x0048C482 proof_sha256=d3b546ac50ded491a6c5a196138b9691f23d8499298e728925f1afb1f0e7734c iat=0x00C3B1B4 iat_file_off=0x008395B4 descriptor_file_off=0x00C11214 lookup_file_off=0x00C115A8 dll_name_file_off=0x00C124EA symbol_name_file_off=0x00C11FDC dll=KERNEL32.dll symbol=InterlockedDecrement operation=DYNAMIC_INTERLOCKED_DECREMENT_ECX_PLUS_0C_VTABLE_PLUS_04 basis=exact_full_body_and_pe_import	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F67E0	0x006F6977	1dd4bb4196f240fd092cd9d7e7461365b8422fe59978e46ba066c78661bf27d2	df4026002fff94eb247c97cdf4078e52af20af29857fdc38e688ff58e34493ca	3884a64bbb942fc63a5bd18f1216478f22dad9aac1562a8b16936d2ce5ace95e	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
aa287facd3dbac24316c941b69430e18ebb895990d3238472069615f092284a0	PF_A2_SERIALIZER_SLOT34_DELTA.tsv	PF_A2_SERIALIZER_SLOT34_DELTA.tsv|delta_key=601b722f67ce65070d518b69de6e2fc2e4ec2f7e66d017fa5e97917079f92e85	PetsData	W	16	DYNAMIC_INTERLOCKED_DECREMENT_ECX_PLUS_0C_VTABLE_PLUS_04	UNKNOWN(dynamic_vtable_plus_0x04_target_unresolved)	atomic_object_call@0x006F694E file_off=0x002F5D4E function=0x006F67E0 target=0x0088D060 AND atomic_object_helper target=0x0088D060 target_file_off=0x0048C460 proof_end=0x0088D082 proof_end_file_off=0x0048C482 proof_sha256=d3b546ac50ded491a6c5a196138b9691f23d8499298e728925f1afb1f0e7734c iat=0x00C3B1B4 iat_file_off=0x008395B4 descriptor_file_off=0x00C11214 lookup_file_off=0x00C115A8 dll_name_file_off=0x00C124EA symbol_name_file_off=0x00C11FDC dll=KERNEL32.dll symbol=InterlockedDecrement operation=DYNAMIC_INTERLOCKED_DECREMENT_ECX_PLUS_0C_VTABLE_PLUS_04 basis=exact_full_body_and_pe_import	REMOVE_NON_WIRE_ROW	NOT_WIRE_CONTROL_FLOW_OR_LIFECYCLE	exact function bytes show an import, indirect call, reference-count, or lifecycle/control-flow operation rather than a stream field transfer	0x006F67E0	0x006F6977	1dd4bb4196f240fd092cd9d7e7461365b8422fe59978e46ba066c78661bf27d2	a6011cd08fb1eda6a3a2c882919294837ed1e555615a495ab840bb58a864a309	b9d43f40ffeb1917c01d5b2c39b1a0648a2c2db6779cff7d7960f6017d79aa6a	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
