remaining_key	class	family	immediate_parent	parent_chain	parent_status	parent_evidence_key	priority	slot34_kind	codec_kind	codec_slot	codec_target_va	primary_table_size	next_vtable_va	next_vtable_class	boundary_status	detail_status	registry_site_va	id_global_va	getter_va	vtable_va	slot34_target_va	registry_stub_sha256	getter_sha256	vtable_span_sha256	registry_aggregate_sha256	vtable_aggregate_sha256	getter_aggregate_sha256	evidence_key	source	blocker	required_next_evidence	image_sha256
ebabd15304e3e2bcfe69039293326825d9bf5f8a50b09f59b76e7fb212755aa2	CGCVehicleModule	Module	Module	PcRefObject>Module>CGCVehicleModule	PROVEN_EXACT	237fbb8202692e0a32b876a17c2fcdb00602be0385d4fff24153bfb4f1501800	P1_BINDER_OR_ACCESSOR	NON_CODEC_ROUTINE	NON_CODEC_ROUTINE	+0x34	0x006E15E0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00C027E0	0x010879A8	0x006E16A0	0x00F409A8	0x006E15E0	2b433454bf18d8aef0b9d36b0c4a76b305b26404b36cf71986d59cb9ea5541e8	b0a24847f2935d799e0ad4979285224f26e647a82ac626587612234212d64f15	8a18ca79af5ef69cab22660b635939da296d82a79d882af672bb5451be3f8d70	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	c509b8bcdd42005a2875ac89fb25f155c526338c17cc14bc2a615e1f03ad1f0e	IMAGE	slot +0x34 is a concrete non-codec routine	inspect the routine call contract; do not parse it as a wire codec	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
b70c7c8f7150bee23ac88a4007ab8a4a0aa6aba24188260cd6eb5c3464177ec2	CGuildStorageAttr	AttrRelated	BackpackAttr	PcRefObject>Attribute>DBAttribute>ItemBagAttr>BackpackAttr>CGuildStorageAttr	PROVEN_EXACT	7d92e1db7ea8c83be3ed5dc5bc8ddc807f146922feeb81ff084bfca7662ebdd0	P0_STATE_CODEC	PAIRED_W_R_FIELD_CODEC	PAIRED_W_R_FIELD_CODEC	+0x34	0x00469FA0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	DECODED_IN_ITEMBAG_OVERLAY	0x00BF9650	0x01084EE8	0x00672050	0x00F39108	0x00469FA0	4df86a0a1af6f7f778aed83832170baa708a90060dc8010c7190c8b1fbf575f3	476a242f78c6c8c9be95927559aff8b19d81ee85cd585327db8a2e66f49433d1	6c910b23ab9e924cab8669b9e6d53129ddfc47a7558300d77a604cdeea3f2ff9	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	125406a5b751d1d3b8bdb8f44bdb62c070db71c2e32c494a8e7c94448faa16d3	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv and PF_A2_ITEMBAG_CODEC_CORRECTION.tsv	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
7246554fb4193af64475310e7905f835a196602d0f3a450d6304372f57298991	ChangeEquipLevelModule_Client	Module	Module	PcRefObject>Module>ChangeEquipLevelModule_Client	PROVEN_EXACT	d976c7e62fdee37291292a36d8a9a60d7882a81b7f9b90f53c7d9bf15fbcd902	P2_NO_PAYLOAD	EMPTY_NO_PAYLOAD	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00C08130	0x01088FD0	0x00729FB0	0x00F46420	0x004CD2F0	1ed28864c5a9c12746a84e9078b8037e13f92cac16899a04edce9a4ac58d6460	c2d918dd3559257731442e1368d912e55ce34593a38051402bda691317418479	38bc11f97cb1a28be8dd06fe0cbc8a61dc922f31a3d10ae053b625788153d6a5	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	5edafd6004bfe5335b6e7c85277049bc2a809582dd7bd9849ebdd16885a78c6e	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
cfdf560534024b5011f99f7fcb17a10ce29f3d1183b67f217d306494a1f14155	ChangeFeatureModule_Client	Module	Module	PcRefObject>Module>ChangeFeatureModule_Client	PROVEN_EXACT	1d060a4589b5c820c105758245cec6d7c4b21d1eb5d78b5b944d350c083bba4a	P1_BINDER_OR_ACCESSOR	NON_CODEC_ROUTINE	NON_CODEC_ROUTINE	+0x34	0x00775FD0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00C0F0A0	0x0108B484	0x007767A0	0x00F4B110	0x00775FD0	2a21bd010004f8a9955c07cff5f599b65065fc0d2829ae9f3cc67905ba40a0fb	45a8b4839413be2699e8cc33f4696e3b27c0cbf5ab2191637fbff4db619fb31c	ea594f13a7a4a8196746077d611050c92814f1e08025dfd736d6e0c204b60fdd	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	640e82f921d57a82ba9940b8c3b87825a6569437bc951119e501d64087673d59	IMAGE	slot +0x34 is a concrete non-codec routine	inspect the routine call contract; do not parse it as a wire codec	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
439194771fe5b2f4ffe27ed11b6628e382e7dbd261d3f9d223424c783137a1dc	ChannelModule_Client	Module	Module	PcRefObject>Module>ChannelModule_Client	PROVEN_EXACT	5f086d070422dc6cc853aaef84d6fb6b59cf93b36136564b53995d89c73bdabd	P2_NO_PAYLOAD	EMPTY_NO_PAYLOAD	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00BF7250	0x0108433C	0x0065A1D0	0x00F377B8	0x004CD2F0	46f2fb55b769fef1c1a20e7f1fae860087ea556c6f7e23dbfd6c894eb937be0a	424db65d9e7f85b849fe50d709f6839ec499ce40417cc9e885a8e5117a856953	b8945b7c973bb8be7a675a92c9ff2c3b1f30c7163eae2eaab602ba533206e059	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	9d5fde6b4a2b23a8473aa0ab75117c0049c319114b7807badeabe1f6d4565b8f	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
338f3a2470706d54c044167ecbbca6daf587eab6c2f97541341c71319063e096	CollectableBookTypeAttr	AttrRelated	DBAttribute	PcRefObject>Attribute>DBAttribute>CollectableBookTypeAttr	PROVEN_EXACT	77ab4cdeaf24648d9477c0fce34e8e6d4c6d91163cf35fa44927e29a8efdb070	P0_STATE_CODEC	PAIRED_W_R_FIELD_CODEC	PAIRED_W_R_FIELD_CODEC	+0x34	0x006A89A0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	DECODED_IN_COLLECTION_OVERLAY	0x00BFEED0	0x01086844	0x006A8930	0x00F3D5A0	0x006A89A0	15eb6ca49f6fb9033cd4458b10ca031f9930f6d48385bbb4238708c5184aa9fd	3c81c978c1a0d7c092ca75d1bf5a7ff5c52030f1a72cd636ffe34b5ab17bd9a0	2417088a9f7b8f5298fd1b311ed08a6a44608cece1d65ca5e656a07839ea6237	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	c52844ad727de77002086d6c4238dc0e5faee908549f017324770626e65c7cc0	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv, PF_ATTR_CONTAINER_SEMANTICS.tsv, PF_ATTR_DATA_BINDINGS.tsv, and PF_A2_COLLECTION_CODEC_CORRECTION.tsv	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
ecf23257f24a0b8c0e125decca5612c1081761479e8014346b8597720d9e4aa5	CollectionBagAttr	AttrRelated	UnlimitBagAttr	PcRefObject>Attribute>DBAttribute>ItemBagAttr>UnlimitBagAttr>CollectionBagAttr	PROVEN_EXACT	b582a8ea07b86e67e8a097860309945fd7e9d0f96025b07702f8f6dd53756436	P0_STATE_CODEC	PAIRED_W_R_FIELD_CODEC	PAIRED_W_R_FIELD_CODEC	+0x34	0x00471830	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	DECODED_IN_ITEMBAG_OVERLAY	0x00BD97B0	0x01033570	0x0046AEC0	0x00F0EAF8	0x00471830	877e8a2a02e08b046aa5737003e4549a211ac3cc22a7939ef84b27dc86b36568	0dd0090727d9d72a9960e7690c7a72e215657d40b699bc5f39f639ec4351fefd	0c236a05463e0136a22f5896a464ff5342775b1de5df1e3473b2dae4b0434d03	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	7836629a5d423bd38ab7fe03cd2998654de62b2c307d85edf710f7117bddf00b	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv and PF_A2_ITEMBAG_CODEC_CORRECTION.tsv	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
768d9f0d2cc681ca579cfa63ea9a12b368fc3752bdcbbb7599d58b54d1ed450f	CollectionBookAttr	AttrRelated	DBAttribute	PcRefObject>Attribute>DBAttribute>CollectionBookAttr	PROVEN_EXACT	082e42de6d17bc112dcd6954cbfd5f0b58faa053d1a54c836879fdcb3722c18e	P0_STATE_CODEC	PAIRED_W_R_FIELD_CODEC	PAIRED_W_R_FIELD_CODEC	+0x34	0x006A9CA0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	DECODED_IN_COLLECTION_OVERLAY	0x00BFEF20	0x01086850	0x006A98A0	0x00F3D650	0x006A9CA0	4ea42db04a09afc2266ba4846bc9faebcb20ea24a967d7ba538215b6398a4948	256dae8873eeda6aaeb72e28c35901f05a467c0ac287490bb8fd21cd3cc8ed27	7f9a9b0a52225667e3288d6586e8c8db542e51c5be78a71aaf47f978fb03e1e4	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	fcf843ae2a346e3b7e87a2ebc08b07926217cafe655a36b286f03a886e12f885	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv, PF_ATTR_CONTAINER_SEMANTICS.tsv, PF_ATTR_DATA_BINDINGS.tsv, and PF_A2_COLLECTION_CODEC_CORRECTION.tsv	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
9ca1dd82eb47abde6c1aa8c0bdccbcdb81551081394f8021d93ddde35a1d5594	CollectionBookModule_Client	Module	Module	PcRefObject>Module>CollectionBookModule_Client	PROVEN_EXACT	f8180dcbcfb396072bd14b39b1d028bc60b345b4dc19ee364ada326b0002d476	P1_BINDER_OR_ACCESSOR	NON_CODEC_ROUTINE	NON_CODEC_ROUTINE	+0x34	0x006AA2A0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00BFF140	0x0108689C	0x006AB400	0x00F3D828	0x006AA2A0	2a2de60204479d20bd38ad020af846a41fe90a8f8b9e275added4abab1835a75	ae7e23a6b582d67b86406a3b09c59402bfd756e6bc18e5d0da0b92ab7fac9244	b029f5c6349d10880362d477cfe7e07d519e56223c007f3a671108f4f5e67c52	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	ef8acb4542719edeebc13fb7b8549d8fdd0d4e5757703a0fc5f58b09c5360028	IMAGE	slot +0x34 is a concrete non-codec routine	inspect the routine call contract; do not parse it as a wire codec	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
1e6969cd9c1ef66d4fc03db4eb62bfbca8ee4c0fba33ef29d5375fe85135f4d5	CollectionObjModule_Client	Module	Module	PcRefObject>Module>CollectionObjModule_Client	PROVEN_EXACT	45afdbb72f8be4f1125a878be65218e64e0719c5379f6cda7b105264295f1056	P1_BINDER_OR_ACCESSOR	NON_CODEC_ROUTINE	NON_CODEC_ROUTINE	+0x34	0x006DD900	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00C022E0	0x010878B8	0x006DF5F0	0x00F40768	0x006DD900	dbf6cc5a988461f21aa60b1592bf1a76a780151a724f0372aadf098015700650	3cb472fcddfc21c9b2aee577471e1c10f31be191fa1fa06a7d9d8f20f5fbaebd	7c9422e7b24d9ec8bb8a2d36f5364d7175af31e563d96594ac1096a48170e154	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	7d2bde431e9ddf9ed7f529307e2a1ca4be603f15e43d9aaf03afef123de7b496	IMAGE	slot +0x34 is a concrete non-codec routine	inspect the routine call contract; do not parse it as a wire codec	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
dd95505c6ac7f55f3168c530d99cf9e3cf62ccf49dcce60b7d604727292fac7f	CollectionObjPointAttr	AttrRelated	DBAttribute	PcRefObject>Attribute>DBAttribute>CollectionObjPointAttr	PROVEN_EXACT	33056458375b657b1279ee00bf748cd5a9c6d03b2a9b5c17bad1b2d5f5f83329	P0_STATE_CODEC	PAIRED_W_R_FIELD_CODEC	PAIRED_W_R_FIELD_CODEC	+0x34	0x006CC110	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	DECODED_IN_COLLECTION_OVERLAY	0x00C01DD0	0x01087614	0x006CBE60	0x00F3F3C0	0x006CC110	24198945074e4ebb0a20c3b9bcd8d7afc210203186e866cd294d42c63abf25ad	8e8d2542873f9a0b2ce5dff87ec2ea61a3b6094f18dde4563928d6b08f7ae546	6ecd171043559d7372d20a8088f15cfa1da9b9020f2eb5f25037ec184cc0d036	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	041efd25a17cd9fa1c5e38c34c4381035adcaf16b346edc43257084d0a949b50	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv, PF_ATTR_CONTAINER_SEMANTICS.tsv, PF_ATTR_DATA_BINDINGS.tsv, and PF_A2_COLLECTION_CODEC_CORRECTION.tsv	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
55ad8fbb494846e6b9e728fa2971f39a7fc14d6d299fbc8c982a56d2a9b6ff63	CollectionPieceAttr	AttrRelated	DBAttribute	PcRefObject>Attribute>DBAttribute>CollectionPieceAttr	PROVEN_EXACT	07d1a083f0742916cdaf1a551f14159134dca50b59548f79bf9cc6b4c17bb5f8	P0_STATE_CODEC	PAIRED_W_R_FIELD_CODEC	PAIRED_W_R_FIELD_CODEC	+0x34	0x006A8A40	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	DECODED_IN_COLLECTION_OVERLAY	0x00BFEEF0	0x01086848	0x006A8810	0x00F3D560	0x006A8A40	3066a584e7b77e5cfe3f7738a71752d1d7876b46e69b0cb0d2b4ba9b6124c183	69e10fd510f2a408a7d56fb7bfd5506aee9f2be7a65e2819c5533e47e5575528	6368238a7e14b64486c70afe0cb1ecd2b3223b08922e1879b4e63446cf003c22	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	39cd8b57b06f4765a82a6f98f69e2b28b3bea11610a981f2b21e0f480876977a	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv, PF_ATTR_CONTAINER_SEMANTICS.tsv, PF_ATTR_DATA_BINDINGS.tsv, and PF_A2_COLLECTION_CODEC_CORRECTION.tsv	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
808e82e2f1e56780d2059466012b46a9646cac951de5b4bd75eeb4ad29a5e840	CommunityModule_Client	Module	ClientModule	PcRefObject>Module>ClientModule>CommunityModule_Client	PROVEN_EXACT	4309863bf9c98ab6c16b3858c19f6f7821bdb72e13f55a813766c04651102e7e	P1_BINDER_OR_ACCESSOR	NON_CODEC_ROUTINE	NON_CODEC_ROUTINE	+0x34	0x006398A0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	PROVED_NON_WIRE_PROPERTY_REGISTRAR	0x00BF55A0	0x01083EF0	0x00641FC0	0x00F36338	0x006398A0	5641b01010d813196bf5bcc1a3150779bf152f6e0dceaf489d3c159fbb18bed3	722e777155d19b72a40dcd0228c40a33cdc5b7066d3353cfe1265a8044acb102	03f77d5a0514eb1d9eb41ccd1f422ec158a47d472b40cf6eb58c44ce517d04bd	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	5b93c7a9e179008c35e17804b308347590bc029e9a256032bc091c70318b47ef	IMAGE		slot +0x34 has been proved as a non-wire module routine; see inheritance and UI/DATA bindings	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
85111d6a8fb509e36a73f178995d94927fc2d4f804e4c26cf654f48a97148e72	CPostProcessModule	Module	Module	PcRefObject>Module>CPostProcessModule	PROVEN_EXACT	d177da2c0ad67246ad4e06895ffea87bf2a3e18d43110bc14ce14fc381bf80bc	P2_NO_PAYLOAD	EMPTY_NO_PAYLOAD	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00BD9E50	0x010336FC	0x0047C300	0x00F0F808	0x004CD2F0	bf0574a7994ac8fdce1237d27f088b5602426915cdeb49ad8f94ce10d0b78bcc	c1eb0b2885321b6d988813a35820df8e1f90380807e51ef603d0582116ca24ce	b9d7aeeb5f19aa018894d74fdc93268eda349dc9f1562dd84da454e45e5bcdb9	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	f081bdd3056fb8ca3277145162740087a551994039724b3a009e7ba0a532f2f4	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
72409ba636e3cdddd890b02e0c4fdaabea39ffafcb217c39fd85fc6c7d0bb2f4	CrystalPlateAttr	AttrRelated	DBAttribute	PcRefObject>Attribute>DBAttribute>CrystalPlateAttr	PROVEN_EXACT	558fe059abfb0fa3c8f7b8b43134b08fe9cd201475ab194f69b9382f804b703b	P0_STATE_CODEC	PAIRED_W_R_FIELD_CODEC	PAIRED_W_R_FIELD_CODEC	+0x34	0x0068F030	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	DECODED_IN_CRYSTAL_OVERLAY	0x00BFC540	0x01086034	0x0068F270	0x00F3B6D8	0x0068F030	abedf35301a718e08bd44f31f66540e0dd055a52ef517878ca67cb1d14275d46	0525710c4378c722898fa0b6eb7788df1b816e1188391ef0f7423ccccd808f7f	1da483561d569cb487242dc021a0dc8009772dfa1e6b35fa9df5384ca15d5774	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	1bc8c4690feb95055598d287c103cfc8fcfc302f5644d37c7c34c098f643b525	IMAGE		slot +0x34 has been proved as a non-wire module routine; see inheritance and UI/DATA bindings	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
009bc97e5655556280d1f0320389722980f1b44cef12b44b2d2de6aee05aab7a	CrystalSlotAttr	AttrRelated	DBAttribute	PcRefObject>Attribute>DBAttribute>CrystalSlotAttr	PROVEN_EXACT	1e8603f9eac5afceab2cce75b22dec31dbcbd7a4a61deb8aa4e793a335ac8cb2	P0_STATE_CODEC	PAIRED_W_R_FIELD_CODEC	PAIRED_W_R_FIELD_CODEC	+0x34	0x0068E4C0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	DECODED_IN_CRYSTAL_OVERLAY	0x00BFC520	0x01086030	0x0068E3F0	0x00F3B698	0x0068E4C0	b4eabfe1ce77686a42b1173c26f02c8b19796e65143b9430726e09d5d4e34871	877ab88c8044be5b6d361cd38325074f0eddd36663abe5bd8d37986026ff355c	26817bf7e06c9a5db543fb16ab894aa363f93b968e5fbff6cd737d0f30c23f92	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	ebbe8eff10ded6fdd78dc025b82e3ddde5aea7084517bc2ca467a32ae858fd31	IMAGE		slot +0x34 has been proved as a non-wire module routine; see inheritance and UI/DATA bindings	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
1c5a5cf18c9f72880f333294f8ad3c2b624b23b48108bd4d8fb51145c0c58890	CSkillModule	Module	Module	PcRefObject>Module>CSkillModule	PROVEN_EXACT	ec191eb435ecdc31ac6969a59d1727a7a2544a4f32d88b36a5f7e9ac17f51803	P2_NO_PAYLOAD	EMPTY_NO_PAYLOAD	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00C0C800	0x0108A3C0	0x00754D70	0x00F48D88	0x004CD2F0	1e9349714ce0967284a6fb03a35089e2a13ba82b5ef4d2c574cc91691bfa354e	dbc7a8a59028f189b38004da9adafe264e72f688fa9d10950cb777acc0c28fd8	918cacb591ac2e68abe891a0bd3f8220437942089b0a38dff878ad401834aeab	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	6d651766612c2461354a0520cb1af849e917e3a205767d4712f5d838b0658948	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
5b687ca7e72f272f0f86fa30f92ef5c18fb9281fe8a731fcfe26aef8dc9e0116	CutinModule_Client	Module	Module	PcRefObject>Module>CutinModule_Client	PROVEN_EXACT	711b584a07db4b5cd4e798c8f67e007545817c4c1f493910494dd544e21c0fa4	P2_NO_PAYLOAD	EMPTY_NO_PAYLOAD	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00C0E010	0x0108AE8C	0x00766240	0x00F49FC8	0x004CD2F0	03998c86aa43a0ff8235152237aa33ee08608b77d2d8ea5c762c9d4b0093caa2	6db8582c7a999a3853770d01699431cb20a6664513df1e99ee7a4955f44423e9	0f5a81434af259b04fcdf9e6428ff3a8424b7e414b6da500f80d82b4d01ed915	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	f8be9bbad68fc02eec5b25fda4533f516a0da7e3919a5b6db459504372df3cb3	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
