n_ID	s_NAME	s_ID_ICON	s_ID_MODEL_PARTS	n_ID_MODEL	n_ID_MAP	n_DROPMODEL_TYPE	s_MODEL_EFFECT	n_TAG_TRADE	n_QUALITY	n_ITEMLV	n_CONDITION_LV	n_CONDITION_GENDER	n_CONDITION_CLASS	n_CONDITION_CAMPS	n_CONDITION_SKILL	n_CONDITION_SKILLLV	n_ICONSLOT	n_EQUIPSLOT	n_EQUIPTYPE	n_EQUIPTYPE_EFFECT	n_TAG_LOOT	s_TAG_EXTRA	n_ID_USAGE	n_CD	n_PRICE_BUY	n_PRICE_VENDER	n_QUATITY_STACK	s_ITEM_EXIST	n_ID_BUFF	s_EQUIPFX	s_VARYDATA	n_BROADCAST	n_BROADCAST_QUANTITY	n_AVATAR_ADMIX	s_HK_VER	s_TC_VER	s_JP_VER	s_TH_VER
2054	德雷克之鑰(藍)	ICON_KEY_000_002		0	0	0		22	2	1	0	0	0	0	0	0	0	0	0	0	0		0	0	4	1	1	1;79200	0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
2055	德雷克之鑰(綠)	ICON_KEY_000_004		0	0	0		22	2	1	0	0	0	0	0	0	0	0	0	0	0		0	0	4	1	1	1;79200	0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
2056	火山島之鑰(紫)	ICON_KEY_000_001		0	0	0		22	2	1	0	0	0	0	0	0	0	0	0	0	0		0	0	4	1	1	1;79200	0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
2057	火山島之鑰(紅)	ICON_KEY_000_003		0	0	0		22	2	1	0	0	0	0	0	0	0	0	0	0	0		0	0	4	1	1	1;79200	0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
2058	火山島之鑰(黃)	ICON_KEY_000_000		0	0	0		22	2	1	0	0	0	0	0	0	0	0	0	0	0		0	0	4	1	1	1;79200	0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
2059	火山島之鑰(藍)	ICON_KEY_000_002		0	0	0		22	2	1	0	0	0	0	0	0	0	0	0	0	0		0	0	4	1	1	1;79200	0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
2060	火山島之鑰(綠)	ICON_KEY_000_004		0	0	0		22	2	1	0	0	0	0	0	0	0	0	0	0	0		0	0	4	1	1	1;79200	0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
2061	伊甸之鑰(紫)	ICON_KEY_000_001		0	0	0		22	2	1	0	0	0	0	0	0	0	0	0	0	0		0	0	4	1	1	1;79200	0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
2062	伊甸之鑰(黃)	ICON_KEY_000_000		0	0	0		22	2	1	0	0	0	0	0	0	0	0	0	0	0		0	0	4	1	1	1;79200	0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
2063	伊甸之鑰(紅)	ICON_KEY_000_003		0	0	0		22	2	1	0	0	0	0	0	0	0	0	0	0	0		0	0	4	1	1	1;79200	0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
2064	伊甸之鑰(綠)	ICON_KEY_000_004		0	0	0		22	2	1	0	0	0	0	0	0	0	0	0	0	0		0	0	4	1	1	1;79200	0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
2065	伊甸之鑰(藍)	ICON_KEY_000_002		0	0	0		22	2	1	0	0	0	0	0	0	0	0	0	0	0		0	0	4	1	1	1;79200	0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
2066	落日之鑰(黃)	ICON_KEY_000_000		0	0	0		22	2	1	0	0	0	0	0	0	0	0	0	0	0		0	0	4	1	1	1;79200	0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
2067	落日之鑰(紅)	ICON_KEY_000_003		0	0	0		22	2	1	0	0	0	0	0	0	0	0	0	0	0		0	0	4	1	1	1;79200	0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
2068	落日之鑰(紫)	ICON_KEY_000_001		0	0	0		22	2	1	0	0	0	0	0	0	0	0	0	0	0		0	0	4	1	1	1;79200	0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
2069	落日之鑰(綠)	ICON_KEY_000_004		0	0	0		22	2	1	0	0	0	0	0	0	0	0	0	0	0		0	0	4	1	1	1;79200	0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
2070	落日之鑰(藍)	ICON_KEY_000_002		0	0	0		22	2	1	0	0	0	0	0	0	0	0	0	0	0		0	0	4	1	1	1;79200	0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3001	Lv1接戰結晶	ICON_CRYSTAL_000_000		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0	7;1;0;15501	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3002	Lv1烽火結晶	ICON_CRYSTAL_000_000		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0	7;1;0;15502	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3003	Lv1動亂結晶	ICON_CRYSTAL_000_000		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0	7;1;0;15503	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3004	Lv1紛爭結晶	ICON_CRYSTAL_000_000		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0	7;1;0;15504	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3005	Lv1正義結晶	ICON_CRYSTAL_000_000		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0	7;1;0;15505	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3006	Lv1兵器結晶	ICON_CRYSTAL_000_000		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0	7;1;0;15506	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3007	Lv1格鬥結晶	ICON_CRYSTAL_000_000		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0	7;1;0;15507	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3008	Lv1對峙結晶	ICON_CRYSTAL_000_000		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0	7;1;0;15508	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3009	Lv1勝負結晶	ICON_CRYSTAL_000_000		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0	7;1;0;15509	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3010	Lv1宣戰結晶	ICON_CRYSTAL_000_000		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0	7;1;0;15510	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3011	Lv1威壓結晶	ICON_CRYSTAL_001_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0	7;1;0;15511	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3012	Lv1恐怖結晶	ICON_CRYSTAL_001_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0	7;1;0;15512	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3013	Lv1緊繃結晶	ICON_CRYSTAL_001_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0	7;1;0;15513	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3014	Lv1暴力結晶	ICON_CRYSTAL_001_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0	7;1;0;15514	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3015	Lv1熱血結晶	ICON_CRYSTAL_001_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0	7;1;0;15515	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3016	Lv1瘋狂結晶	ICON_CRYSTAL_001_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0	7;1;0;15516	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3017	Lv1窮兵結晶	ICON_CRYSTAL_001_000		0	0	0		0	3	1	1	0	0	0	0	0	0	0	0	0	0	7;1;0;15517	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3018	Lv1生化結晶	ICON_CRYSTAL_001_000		0	0	0		0	3	1	1	0	0	0	0	0	0	0	0	0	0	7;1;0;15518	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3019	Lv1莫敵結晶	ICON_CRYSTAL_000_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0	7;2;0;15677	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3020	Lv1防護結晶	ICON_CRYSTAL_000_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0	7;2;0;15678	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3021	Lv1堡壘結晶	ICON_CRYSTAL_000_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0	7;2;0;15679	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3022	Lv1禦敵結晶	ICON_CRYSTAL_000_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0	7;2;0;15680	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3023	Lv1趨避結晶	ICON_CRYSTAL_000_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0	7;2;0;15681	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3024	Lv1堅壁結晶	ICON_CRYSTAL_000_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0	7;2;0;15682	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3025	Lv1鐵血結晶	ICON_CRYSTAL_000_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0	7;2;0;15683	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3026	Lv1緩衝結晶	ICON_CRYSTAL_000_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0	7;2;0;15684	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3027	Lv1警戒結晶	ICON_CRYSTAL_000_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0	7;2;0;15685	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3028	Lv1監視結晶	ICON_CRYSTAL_000_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0	7;2;0;15686	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3029	Lv1巡防結晶	ICON_CRYSTAL_001_001		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0	7;2;0;15687	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3030	Lv1安撫結晶	ICON_CRYSTAL_001_001		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0	7;2;0;15688	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3031	Lv1雷池結晶	ICON_CRYSTAL_001_001		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0	7;2;0;15689	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3032	Lv1制裁結晶	ICON_CRYSTAL_001_001		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0	7;2;0;15690	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3033	Lv1領域結晶	ICON_CRYSTAL_001_001		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0	7;2;0;15691	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3034	Lv1閉鎖結晶	ICON_CRYSTAL_001_001		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0	7;2;0;15692	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3035	Lv1連環結晶	ICON_CRYSTAL_001_001		0	0	0		0	3	1	1	0	0	0	0	0	0	0	0	0	0	7;2;0;15693	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3036	Lv1同心結晶	ICON_CRYSTAL_001_001		0	0	0		0	3	1	1	0	0	0	0	0	0	0	0	0	0	7;2;0;15694	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3037	Lv1磨煉結晶	ICON_CRYSTAL_000_002		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0	7;3;0;15703	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3038	Lv1熟悉結晶	ICON_CRYSTAL_000_002		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0	7;3;0;15704	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3039	Lv1裂縫結晶	ICON_CRYSTAL_000_002		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0	7;3;0;15705	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3040	Lv1安全結晶	ICON_CRYSTAL_000_002		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0	7;3;0;15706	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3041	Lv1厚生結晶	ICON_CRYSTAL_000_002		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0	7;3;0;15707	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3042	Lv1競爭結晶	ICON_CRYSTAL_000_002		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0	7;3;0;15708	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3043	Lv1平靜結晶	ICON_CRYSTAL_000_002		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0	7;3;0;15709	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3044	Lv1引導結晶	ICON_CRYSTAL_000_002		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0	7;3;0;15710	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3045	Lv1平安結晶	ICON_CRYSTAL_001_002		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0	7;3;0;15713	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3046	Lv1鼓舞結晶	ICON_CRYSTAL_001_002		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0	7;3;0;15714	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3047	Lv1冷靜結晶	ICON_CRYSTAL_001_002		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0	7;3;0;15715	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3048	Lv1沉默結晶	ICON_CRYSTAL_001_002		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0	7;3;0;15716	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3049	Lv1優勢結晶	ICON_CRYSTAL_001_002		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0	7;3;0;15717	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3050	Lv1夜幕結晶	ICON_CRYSTAL_001_002		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0	7;3;0;15718	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3051	Lv1希望結晶	ICON_CRYSTAL_001_002		0	0	0		0	3	1	1	0	0	0	0	0	0	0	0	0	0	7;3;0;15719	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3052	Lv1支援結晶	ICON_CRYSTAL_001_002		0	0	0		0	3	1	1	0	0	0	0	0	0	0	0	0	0	7;3;0;15720	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3053	Lv2接戰結晶	ICON_CRYSTAL_002_000		0	0	0		0	1	2	31	0	0	0	0	0	0	0	0	0	0	7;1;0;15519	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3054	Lv2烽火結晶	ICON_CRYSTAL_002_000		0	0	0		0	1	2	31	0	0	0	0	0	0	0	0	0	0	7;1;0;15520	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3055	Lv2動亂結晶	ICON_CRYSTAL_002_000		0	0	0		0	1	2	31	0	0	0	0	0	0	0	0	0	0	7;1;0;15521	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3056	Lv2紛爭結晶	ICON_CRYSTAL_002_000		0	0	0		0	1	2	31	0	0	0	0	0	0	0	0	0	0	7;1;0;15522	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3057	Lv2正義結晶	ICON_CRYSTAL_002_000		0	0	0		0	1	2	31	0	0	0	0	0	0	0	0	0	0	7;1;0;15523	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3058	Lv2兵器結晶	ICON_CRYSTAL_002_000		0	0	0		0	1	2	31	0	0	0	0	0	0	0	0	0	0	7;1;0;15524	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3059	Lv2格鬥結晶	ICON_CRYSTAL_002_000		0	0	0		0	1	2	31	0	0	0	0	0	0	0	0	0	0	7;1;0;15525	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3060	Lv2對峙結晶	ICON_CRYSTAL_002_000		0	0	0		0	1	2	31	0	0	0	0	0	0	0	0	0	0	7;1;0;15526	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3061	Lv2勝負結晶	ICON_CRYSTAL_002_000		0	0	0		0	1	2	31	0	0	0	0	0	0	0	0	0	0	7;1;0;15527	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3062	Lv2宣戰結晶	ICON_CRYSTAL_002_000		0	0	0		0	1	2	31	0	0	0	0	0	0	0	0	0	0	7;1;0;15528	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3063	Lv2威壓結晶	ICON_CRYSTAL_003_000		0	0	0		0	2	2	31	0	0	0	0	0	0	0	0	0	0	7;1;0;15529	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3064	Lv2恐怖結晶	ICON_CRYSTAL_003_000		0	0	0		0	2	2	31	0	0	0	0	0	0	0	0	0	0	7;1;0;15530	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3065	Lv2緊繃結晶	ICON_CRYSTAL_003_000		0	0	0		0	2	2	31	0	0	0	0	0	0	0	0	0	0	7;1;0;15531	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3066	Lv2暴力結晶	ICON_CRYSTAL_003_000		0	0	0		0	2	2	31	0	0	0	0	0	0	0	0	0	0	7;1;0;15532	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3067	Lv2熱血結晶	ICON_CRYSTAL_003_000		0	0	0		0	2	2	31	0	0	0	0	0	0	0	0	0	0	7;1;0;15533	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3068	Lv2瘋狂結晶	ICON_CRYSTAL_003_000		0	0	0		0	2	2	31	0	0	0	0	0	0	0	0	0	0	7;1;0;15534	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3069	Lv2窮兵結晶	ICON_CRYSTAL_003_000		0	0	0		0	3	2	31	0	0	0	0	0	0	0	0	0	0	7;1;0;15535	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3070	Lv2生化結晶	ICON_CRYSTAL_003_000		0	0	0		0	3	2	31	0	0	0	0	0	0	0	0	0	0	7;1;0;15536	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3071	Lv2莫敵結晶	ICON_CRYSTAL_002_001		0	0	0		0	1	2	31	0	0	0	0	0	0	0	0	0	0	7;2;0;15677	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3072	Lv2防護結晶	ICON_CRYSTAL_002_001		0	0	0		0	1	2	31	0	0	0	0	0	0	0	0	0	0	7;2;0;15678	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3073	Lv2堡壘結晶	ICON_CRYSTAL_002_001		0	0	0		0	1	2	31	0	0	0	0	0	0	0	0	0	0	7;2;0;15679	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3074	Lv2禦敵結晶	ICON_CRYSTAL_002_001		0	0	0		0	1	2	31	0	0	0	0	0	0	0	0	0	0	7;2;0;15680	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3075	Lv2趨避結晶	ICON_CRYSTAL_002_001		0	0	0		0	1	2	31	0	0	0	0	0	0	0	0	0	0	7;2;0;15681	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3076	Lv2堅壁結晶	ICON_CRYSTAL_002_001		0	0	0		0	1	2	31	0	0	0	0	0	0	0	0	0	0	7;2;0;15682	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3077	Lv2鐵血結晶	ICON_CRYSTAL_002_001		0	0	0		0	1	2	31	0	0	0	0	0	0	0	0	0	0	7;2;0;15683	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3078	Lv2緩衝結晶	ICON_CRYSTAL_002_001		0	0	0		0	1	2	31	0	0	0	0	0	0	0	0	0	0	7;2;0;15684	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3079	Lv2警戒結晶	ICON_CRYSTAL_002_001		0	0	0		0	1	2	31	0	0	0	0	0	0	0	0	0	0	7;2;0;15685	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3080	Lv2監視結晶	ICON_CRYSTAL_002_001		0	0	0		0	1	2	31	0	0	0	0	0	0	0	0	0	0	7;2;0;15686	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3081	Lv2巡防結晶	ICON_CRYSTAL_003_001		0	0	0		0	2	2	31	0	0	0	0	0	0	0	0	0	0	7;2;0;15687	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3082	Lv2安撫結晶	ICON_CRYSTAL_003_001		0	0	0		0	2	2	31	0	0	0	0	0	0	0	0	0	0	7;2;0;15688	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3083	Lv2雷池結晶	ICON_CRYSTAL_003_001		0	0	0		0	2	2	31	0	0	0	0	0	0	0	0	0	0	7;2;0;15689	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3084	Lv2制裁結晶	ICON_CRYSTAL_003_001		0	0	0		0	2	2	31	0	0	0	0	0	0	0	0	0	0	7;2;0;15690	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3085	Lv2領域結晶	ICON_CRYSTAL_003_001		0	0	0		0	2	2	31	0	0	0	0	0	0	0	0	0	0	7;2;0;15691	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3086	Lv2閉鎖結晶	ICON_CRYSTAL_003_001		0	0	0		0	2	2	31	0	0	0	0	0	0	0	0	0	0	7;2;0;15692	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3087	Lv2連環結晶	ICON_CRYSTAL_003_001		0	0	0		0	3	2	31	0	0	0	0	0	0	0	0	0	0	7;2;0;15693	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3088	Lv2同心結晶	ICON_CRYSTAL_003_001		0	0	0		0	3	2	31	0	0	0	0	0	0	0	0	0	0	7;2;0;15694	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3089	Lv2磨煉結晶	ICON_CRYSTAL_002_002		0	0	0		0	1	2	31	0	0	0	0	0	0	0	0	0	0	7;3;0;15703	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3090	Lv2熟悉結晶	ICON_CRYSTAL_002_002		0	0	0		0	1	2	31	0	0	0	0	0	0	0	0	0	0	7;3;0;15704	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3091	Lv2裂縫結晶	ICON_CRYSTAL_002_002		0	0	0		0	1	2	31	0	0	0	0	0	0	0	0	0	0	7;3;0;15705	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3092	Lv2安全結晶	ICON_CRYSTAL_002_002		0	0	0		0	1	2	31	0	0	0	0	0	0	0	0	0	0	7;3;0;15706	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3093	Lv2厚生結晶	ICON_CRYSTAL_002_002		0	0	0		0	1	2	31	0	0	0	0	0	0	0	0	0	0	7;3;0;15707	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3094	Lv2競爭結晶	ICON_CRYSTAL_002_002		0	0	0		0	1	2	31	0	0	0	0	0	0	0	0	0	0	7;3;0;15708	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3095	Lv2平靜結晶	ICON_CRYSTAL_002_002		0	0	0		0	1	2	31	0	0	0	0	0	0	0	0	0	0	7;3;0;15709	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3096	Lv2引導結晶	ICON_CRYSTAL_002_002		0	0	0		0	1	2	31	0	0	0	0	0	0	0	0	0	0	7;3;0;15710	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
3097	Lv2平安結晶	ICON_CRYSTAL_003_002		0	0	0		0	2	2	31	0	0	0	0	0	0	0	0	0	0	7;3;0;15713	0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
