n_ID	s_NAME	s_COMMON	s_EQUIPED	s_USED
1309	Shield Relic(Second)	ซากอาวุธโบราณ ร้านค้าของโบราณและนักหล่อของกิลด์ใน Port Royal ให้ความสนใจกัยสิ่งนี้ สะสมจำนวนหนึ่งสามารถนำไปแลกเป็นรูปลักษณ์อาวุธได้		
1310	Shield Relic(Sky)	ซากอาวุธโบราณ ร้านค้าของโบราณและนักหล่อของกิลด์ใน Port Royal ให้ความสนใจกัยสิ่งนี้ สะสมจำนวนหนึ่งสามารถนำไปแลกเป็นรูปลักษณ์อาวุธได้		
1311	Shield Relic(Numerous)	ซากอาวุธโบราณ ร้านค้าของโบราณและนักหล่อของกิลด์ใน Port Royal ให้ความสนใจกัยสิ่งนี้ สะสมจำนวนหนึ่งสามารถนำไปแลกเป็นรูปลักษณ์อาวุธได้		
1312	Shield Relic(Elegant)	ซากอาวุธโบราณ ร้านค้าของโบราณและนักหล่อของกิลด์ใน Port Royal ให้ความสนใจกัยสิ่งนี้ สะสมจำนวนหนึ่งสามารถนำไปแลกเป็นรูปลักษณ์อาวุธได้		
1313	Stele Relic(Second)	ซากอาวุธโบราณ ร้านค้าของโบราณและนักหล่อของกิลด์ใน Port Royal ให้ความสนใจกัยสิ่งนี้ สะสมจำนวนหนึ่งสามารถนำไปแลกเป็นรูปลักษณ์อาวุธได้		
1314	Stele Relic(Sky)	ซากอาวุธโบราณ ร้านค้าของโบราณและนักหล่อของกิลด์ใน Port Royal ให้ความสนใจกัยสิ่งนี้ สะสมจำนวนหนึ่งสามารถนำไปแลกเป็นรูปลักษณ์อาวุธได้		
1315	Stele Relic(Numerous)	ซากอาวุธโบราณ ร้านค้าของโบราณและนักหล่อของกิลด์ใน Port Royal ให้ความสนใจกัยสิ่งนี้ สะสมจำนวนหนึ่งสามารถนำไปแลกเป็นรูปลักษณ์อาวุธได้		
1316	Stele Relic(Elegant)	ซากอาวุธโบราณ ร้านค้าของโบราณและนักหล่อของกิลด์ใน Port Royal ให้ความสนใจกัยสิ่งนี้ สะสมจำนวนหนึ่งสามารถนำไปแลกเป็นรูปลักษณ์อาวุธได้		
1317	Gun Relic(Second)	ซากอาวุธโบราณ ร้านค้าของโบราณและนักหล่อของกิลด์ใน Port Royal ให้ความสนใจกัยสิ่งนี้ สะสมจำนวนหนึ่งสามารถนำไปแลกเป็นรูปลักษณ์อาวุธได้		
1318	Gun Relic(Sky)	ซากอาวุธโบราณ ร้านค้าของโบราณและนักหล่อของกิลด์ใน Port Royal ให้ความสนใจกัยสิ่งนี้ สะสมจำนวนหนึ่งสามารถนำไปแลกเป็นรูปลักษณ์อาวุธได้		
1319	Gun Relic(Numerous)	ซากอาวุธโบราณ ร้านค้าของโบราณและนักหล่อของกิลด์ใน Port Royal ให้ความสนใจกัยสิ่งนี้ สะสมจำนวนหนึ่งสามารถนำไปแลกเป็นรูปลักษณ์อาวุธได้		
1320	Gun Relic(Elegant)	ซากอาวุธโบราณ ร้านค้าของโบราณและนักหล่อของกิลด์ใน Port Royal ให้ความสนใจกัยสิ่งนี้ สะสมจำนวนหนึ่งสามารถนำไปแลกเป็นรูปลักษณ์อาวุธได้		
1321	Staff Relic(Second)	ซากอาวุธโบราณ ร้านค้าของโบราณและนักหล่อของกิลด์ใน Port Royal ให้ความสนใจกัยสิ่งนี้ สะสมจำนวนหนึ่งสามารถนำไปแลกเป็นรูปลักษณ์อาวุธได้		
1322	Staff Relic(Sky)	ซากอาวุธโบราณ ร้านค้าของโบราณและนักหล่อของกิลด์ใน Port Royal ให้ความสนใจกัยสิ่งนี้ สะสมจำนวนหนึ่งสามารถนำไปแลกเป็นรูปลักษณ์อาวุธได้		
1323	Staff Relic(Numerous)	ซากอาวุธโบราณ ร้านค้าของโบราณและนักหล่อของกิลด์ใน Port Royal ให้ความสนใจกัยสิ่งนี้ สะสมจำนวนหนึ่งสามารถนำไปแลกเป็นรูปลักษณ์อาวุธได้		
1324	Staff Relic(Elegant)	ซากอาวุธโบราณ ร้านค้าของโบราณและนักหล่อของกิลด์ใน Port Royal ให้ความสนใจกัยสิ่งนี้ สะสมจำนวนหนึ่งสามารถนำไปแลกเป็นรูปลักษณ์อาวุธได้		
1325	Blacksmith Box-Sword(Second)			เมื่อเปิดจะได้รับดาบที่มีชื่อเสียงจาก Atlantis 
1326	Blacksmith Box-Sword(Sky)			เมื่อเปิดจะได้รับดาบที่มีชื่อเสียงจาก Outer Space Ocean
1327	Blacksmith Box-Sword(Numerous)			เมื่อเปิดจะได้รับดาบที่มีชื่อเสียงจาก Bermuda Sea
1328	Blacksmith Box-Sword(Elegant)			เมื่อเปิดจะได้รับดาบที่มีชื่อเสียงจาก Nora Jana
1329	Blacksmith Box-Hammer(Second)			เมื่อเปิดจะได้รับค้อนที่มีชื่อเสียงจาก Atlantis 
1330	Blacksmith Box-Hammer(Sky)			เมื่อเปิดจะได้รับค้อนที่มีชื่อเสียงจาก Outer Space Ocean
1331	Blacksmith Box-Hammer(Numerous)			เมื่อเปิดจะได้รับค้อนที่มีชื่อเสียงจาก Bermuda Sea
1332	Blacksmith Box-Hammer(Elegant)			เมื่อเปิดจะได้รับค้อนที่มีชื่อเสียงจาก Nora Jana
1333	Blacksmith Box-Shield(Second)			เมื่อเปิดจะได้รับโล่ที่มีชื่อเสียงจาก Atlantis 
1334	Blacksmith Box-Shield(Sky)			เมื่อเปิดจะได้รับโล่ที่มีชื่อเสียงจาก Outer Space Ocean
1335	Blacksmith Box-Shield(Numerous)			เมื่อเปิดจะได้รับโล่ที่มีชื่อเสียงจาก Bermuda Sea
1336	Blacksmith Box-Shield(Elegant)			เมื่อเปิดจะได้รับโล่ที่มีชื่อเสียงจาก Nora Jana
1337	Blacksmith Box-Pumice(Second)			เมื่อเปิดจะได้รับหินแมกม่าที่มีชื่อเสียงจาก Atlantis 
1338	Blacksmith Box-Pumice(Sky)			เมื่อเปิดจะได้รับหินแมกม่าที่มีชื่อเสียงจาก Outer Space Ocean
1339	Blacksmith Box-Pumice(Numerous)			เมื่อเปิดจะได้รับหินแมกม่าที่มีชื่อเสียงจาก Bermuda Sea
1340	Blacksmith Box-Pumice(Elegant)			เมื่อเปิดจะได้รับหินแมกม่าที่มีชื่อเสียงจาก Nora Jana
1341	Blacksmith Box-Double Gun(Second)			เมื่อเปิดจะได้รับปืนคู่ที่มีชื่อเสียงจาก Atlantis 
1342	Blacksmith Box-Double Gun(Sky)			เมื่อเปิดจะได้รับปืนคู่ที่มีชื่อเสียงจาก Outer Space Ocean
1343	Blacksmith Box-Double Gun(Numerous)			เมื่อเปิดจะได้รับปืนคู่ที่มีชื่อเสียงจาก Bermuda Sea
1344	Blacksmith Box-Double Gun(Elegant)			เมื่อเปิดจะได้รับปืนคู่ที่มีชื่อเสียงจาก Nora Jana
1345	Blacksmith Box-Staff(Second)			เมื่อเปิดจะได้รับไม้เท้าที่มีชื่อเสียงจาก Atlantis 
1346	Blacksmith Box-Staff(Sky)			เมื่อเปิดจะได้รับไม้เท้าที่มีชื่อเสียงจาก Outer Space Ocean
1347	Blacksmith Box-Staff(Numerous)			เมื่อเปิดจะได้รับไม้เท้าที่มีชื่อเสียงจาก Bermuda Sea
1348	Blacksmith Box-Staff(Elegant)			เมื่อเปิดจะได้รับไม้เท้าที่มีชื่อเสียงจาก Nora Jana
1349	鐵匠盒-娃娃(亞)			開啟後取得由亞特蘭提斯最著名的鐵匠所鍛造的娃娃類武器外型。
1350	鐵匠盒-娃娃(天)			開啟後取得由天外海域最著名的鐵匠所鍛造的娃娃類武器外型。
1351	鐵匠盒-娃娃(百)			開啟後取得由百慕達海域最著名的鐵匠所鍛造的娃娃類武器外型。
1352	鐵匠盒-娃娃(娜)			開啟後取得由娜拉亞娜空域最著名的鐵匠所鍛造的娃娃類武器外型。
1401	Bejeweled  Play Coupon			เมื่อใช้จะได้เล่น Bejeweled อีกครั้ง
1402	Same Play Coupon			เมื่อใช้จะได้เล่น Same อีกครั้ง
1403	Jigsaw Play Coupon			เมื่อใช้จะได้เล่น Jigsaw อีกครั้ง
1451	Cute Pet Egg			เมื่อเปิดจะได้รับสัตว์เลี้ยง Atlantic Ocean
1452	Playful Pet Egg			เมื่อเปิดจะได้รับสัตว์เลี้ยง Outer Space Ocean
1453	Lively Pet Egg			เมื่อเปิดจะได้รับสัตว์เลี้ยง Bermuda Sea
1454	Healthy Pet Egg			เมื่อเปิดจะได้รับสัตว์เลี้ยง Nora Jana
1501	Ship Rrepair Tool Lv.1	เครื่องมือซ่อมเรือ ระหว่างการซ่อมไม่สามารถออกต่อสู้ได้ เมื่อเคลื่อนย้ายจะยกเลิกการซ่อมทันที		เมื่อใช้สามารถซ่อมเรือทุกๆวินาที 50 แต้ม เป็นเวลา 10 วินาที
1502	Ship Rrepair Tool Lv.2	เครื่องมือซ่อมเรือ ระหว่างการซ่อมไม่สามารถออกต่อสู้ได้ เมื่อเคลื่อนย้ายจะยกเลิกการซ่อมทันที		เมื่อใช้สามารถซ่อมเรือทุกๆวินาที 100 แต้ม เป็นเวลา 10 วินาที
1503	Ship Rrepair Tool Lv.3	เครื่องมือซ่อมเรือ ระหว่างการซ่อมไม่สามารถออกต่อสู้ได้ เมื่อเคลื่อนย้ายจะยกเลิกการซ่อมทันที		เมื่อใช้สามารถซ่อมเรือทุกๆวินาที 150 แต้ม เป็นเวลา 10 วินาที
1504	Ship Rrepair Tool Lv.4	เครื่องมือซ่อมเรือ ระหว่างการซ่อมไม่สามารถออกต่อสู้ได้ เมื่อเคลื่อนย้ายจะยกเลิกการซ่อมทันที		เมื่อใช้สามารถซ่อมเรือทุกๆวินาที 200 แต้ม เป็นเวลา 10 วินาที
5001	Viciously Of wind Lv.1	ประเภท Fruit Wine		เมื่อดื่ม สามารถเพิ่มพลัง 20 แต้ม, จำนวนเลือดสูงสุด 265 แต้ม เป็นเวลา 30 นาที 
5002	Protect Of Brave Lv.1	ประเภท Fruit Wine		เมื่อดื่ม สามารถเพิ่มกาย 20 แต้ม, จำนวนเลือดสูงสุด 265 แต้ม เป็นเวลา 30 นาที 
5003	Curvet Of Horn Lv.1	ประเภท Fruit Wine		เมื่อดื่ม สามารถเพิ่มว่องไว 20 แต้ม, จำนวนเลือดสูงสุด 265 แต้ม เป็นเวลา 30 นาที 
5004	Soul Of Protect Lv.1	ประเภท Fruit Wine		เมื่อดื่ม สามารถเพิ่มรู้สึก 20 แต้ม, จำนวนเลือดสูงสุด 265 แต้ม เป็นเวลา 30 นาที 
5005	Civilization Of World Lv.1	ประเภท Fruit Wine		เมื่อดื่มสามารถเพิ่มปัญญา 20 แต้ม, เลือดสูงสุด 265 แต้ม เป็นเวลา 30 นาที
5006	Attention Rum Lv.1	ประเภท Special Wine		เมื่อดื่มสามารถเพิ่มอัตราแม่นยำ 3%, จำนวนเลือดสูงสุด 265 แต้ม เป็นเวลา 30 นาที 
5007	Swallow Nest Rum Lv.1	ประเภท Special Wine		เมื่อดื่มสามารถเพิ่มอัตราหลบหลีก 3%, จำนวนเลือดสูงสุด 265 แต้ม เป็นเวลา 30 นาที 
5008	Mad Rum Lv.1	ประเภท Special Wine		เมื่อดื่มสามารถเพิ่มอัตราคริติคอล 4%, จำนวนเลือดสูงสุด 265 แต้ม เป็นเวลา 30 นาที 
5009	Devil Rum Lv.1	ประเภท Special Wine		เมื่อดื่มสามารถเพิ่มอัตราต้านคริติคอล 4%, เลือดสูงสุด 265 แต้ม เป็นเวลา 30 นาที
5010	Pearl Fragrance Lv.1	ประเภท Special Wine		เมื่อดื่มสามารถเพิ่มลดความเสียหายกายภาพ 39 แต้ม เป็นเวลา 30 นาที เหล้าประเภทเดียวกันจะมีผลเพียง 1 ขวดเท่านั้น ไม่ว่าผลจะเยอะหรือน้อย เมื่อใช้ซ้ำจะถูกแทนทันที
5011	Grass Fragrance Lv.1	ประเภท Special Wine		เมื่อดื่มสามารถเพิ่มลดความเสียหายเวทย์39 แต้ม เป็นเวลา 30 นาที เหล้าประเภทเดียวกันจะมีผลเพียง 1 ขวดเท่านั้น ไม่ว่าผลจะเยอะหรือน้อย เมื่อใช้ซ้ำจะถูกแทนทันที
5012	Viciously Of wind Lv.1	ประเภทMixed Wine		เมื่อดื่มสามารถเพิ่มพลัง 10 แต้ม, โจมตีหนักกายภาพ39 แต้ม, เลือดสูงสุด 1382 แต้ม เป็นเวลา 30 นาที เหล้าประเภทเดียวกันจะมีผลเพียง 1 ขวดเท่านั้น ไม่ว่าผลจะเยอะหรือน้อย เมื่อใช้ซ้ำจะถูกแทนทันที
5013	Protect City Hero Lv.1	ประเภทMixed Wine		เมื่อดื่มสามารถเพิ่มกาย 10 แต้ม, ป้องกันกายภาพ 845 แต้ม, เลือดสูงสุด 1382 แต้ม เป็นเวลา 30 นาที เหล้าประเภทเดียวกันจะมีผลเพียง 1 ขวดเท่านั้น ไม่ว่าผลจะเยอะหรือน้อย เมื่อใช้ซ้ำจะถูกแทนทันที
5014	Soul Heart  Guard Lv.1	ประเภทMixed Wine		เมื่อดื่มสามารถเพิ่มกาย 10 แต้ม, ป้องกันเวทย์ 845, เลือดสูงสุด 1382 แต้ม เป็นเวลา 30 นาที เหล้าประเภทเดียวกันจะมีผลเพียง 1 ขวดเท่านั้น ไม่ว่าผลจะเยอะหรือน้อย เมื่อใช้ซ้ำจะถูกแทนทันที
5015	Curvet Of Horn Lv.1	ประเภทMixed Wine		เมื่อดื่มสามารถเพิ่มว่องไว 10 แต้ม, ลดความเสียหายกายภาพ39 แต้ม, เลือดสูงสุด 1382 แต้ม เป็นเวลา 30 นาที เหล้าประเภทเดียวกันจะมีผลเพียง 1 ขวดเท่านั้น ไม่ว่าผลจะเยอะหรือน้อย เมื่อใช้ซ้ำจะถูกแทนทันที
5016	Phantom Barrier Lv.1	ประเภทMixed Wine		เมื่อดื่มสามารถเพิ่มรู้สึก 10 แต้ม, ลดความเสียหายเวทย์39 แต้ม, เลือดสูงสุด 1382 แต้ม เป็นเวลา 30 นาที เหล้าประเภทเดียวกันจะมีผลเพียง 1 ขวดเท่านั้น ไม่ว่าผลจะเยอะหรือน้อย เมื่อใช้ซ้ำจะถูกแทนทันที
5017	Civilization Of Light Lv.1	ประเภทMixed Wine		เมื่อดื่มสามารถเพิ่มปัญญา 10 แต้ม, โจมตีหนักเวทย์39 แต้ม, เลือดสูงสุด 1382 แต้ม เป็นเวลา 30 นาที เหล้าประเภทเดียวกันจะมีผลเพียง 1 ขวดเท่านั้น ไม่ว่าผลจะเยอะหรือน้อย เมื่อใช้ซ้ำจะถูกแทนทันที
5018	Forest Protect Lv.1	Secret Recipe Liquor		เมื่อดื่มสามารถเพิ่มพลัง 50 แต้ม, จำนวนเลือดสูงสุด 2476 แต้ม เป็นเวลา 30 นาที เหล้าประเภทเดียวกันจะแสดงผลแค่อย่างเดียวเท่านั้น
5019	Viciously Of wind Lv.2	ประเภท Fruit Wine		เมื่อดื่ม สามารถเพิ่มพลัง 50 แต้ม, จำนวนเลือดสูงสุด 660 แต้ม เป็นเวลา 30 นาที 
5020	Protect Of Brave Lv.2	ประเภท Fruit Wine		เมื่อดื่ม สามารถเพิ่มกาย 50 แต้ม, จำนวนเลือดสูงสุด 660 แต้ม เป็นเวลา 30 นาที 
5021	Curvet Of Horn Lv.2	ประเภท Fruit Wine		เมื่อดื่ม สามารถเพิ่มว่องไว 50 แต้ม, จำนวนเลือดสูงสุด 660 แต้ม เป็นเวลา 30 นาที 
5022	Soul Of Protect Lv.2	ประเภท Fruit Wine		เมื่อดื่ม สามารถเพิ่มรู้สึก 50 แต้ม, จำนวนเลือดสูงสุด 660 แต้ม เป็นเวลา 30 นาที 
5023	Civilization Of World Lv.2	ประเภท Fruit Wine		เมื่อดื่มสามารถเพิ่มปัญญา 50 แต้ม, เลือดสูงสุด 660 แต้ม เป็นเวลา 30 นาที
5024	Attention Rum Lv.2	ประเภท Special Wine		เมื่อดื่มสามารถเพิ่มอัตราแม่นยำ 6%, จำนวนเลือดสูงสุด 660 แต้ม เป็นเวลา 30 นาที 
5025	Swallow Nest Rum Lv.2	ประเภท Special Wine		เมื่อดื่มสามารถเพิ่มอัตราหลบหลีก 6%, จำนวนเลือดสูงสุด 660 แต้ม เป็นเวลา 30 นาที 
5026	Mad Rum Lv.2	ประเภท Special Wine		เมื่อดื่มสามารถเพิ่มอัตราคริติคอล 8%, จำนวนเลือดสูงสุด 660 แต้ม เป็นเวลา 30 นาที 
5027	Devil Rum Lv.2	ประเภท Special Wine		เมื่อดื่มสามารถเพิ่มอัตราต้านคริติคอล8%, เลือดสูงสุด 660 แต้ม เป็นเวลา 30 นาที
5028	Pearl Fragrance Lv.2	ประเภท Special Wine		เมื่อดื่มสามารถเพิ่มลดความเสียหายกายภาพ 84 แต้ม เป็นเวลา 30 นาที เหล้าประเภทเดียวกันจะมีผลเพียง 1 ขวดเท่านั้น ไม่ว่าผลจะเยอะหรือน้อย เมื่อใช้ซ้ำจะถูกแทนทันที
5029	Grass Fragrance Lv.2	ประเภท Special Wine		เมื่อดื่มสามารถเพิ่มลดความเสียหายเวทย์ 84 แต้ม เป็นเวลา 30 นาที เหล้าประเภทเดียวกันจะมีผลเพียง 1 ขวดเท่านั้น ไม่ว่าผลจะเยอะหรือน้อย เมื่อใช้ซ้ำจะถูกแทนทันที
5030	Viciously Of wind Lv.2	ประเภทMixed Wine		เมื่อดื่มสามารถเพิ่มพลัง 20 แต้ม, โจมตีหนักกายภาพ 84 แต้ม, เลือดสูงสุด 3035 แต้ม เป็นเวลา 30 นาที เหล้าประเภทเดียวกันจะมีผลเพียง 1 ขวดเท่านั้น ไม่ว่าผลจะเยอะหรือน้อย เมื่อใช้ซ้ำจะถูกแทนทันที
5031	Protect City Hero Lv.2	ประเภทMixed Wine		เมื่อดื่มสามารถเพิ่มกาย 20 แต้ม, ป้องกันกายภาพ 1855 แต้ม, เลือดสูงสุด 3035 แต้ม เป็นเวลา 30 นาที เหล้าประเภทเดียวกันจะมีผลเพียง 1 ขวดเท่านั้น ไม่ว่าผลจะเยอะหรือน้อย เมื่อใช้ซ้ำจะถูกแทนทันที
5032	Lv2Soul Heart  Guard	ประเภทMixed Wine		เมื่อดื่มสามารถเพิ่มกาย 20 แต้ม, ป้องกันเวทย์ 1855 แต้ม, เลือดสูงสุด 3035 แต้ม เป็นเวลา 30 นาที เหล้าประเภทเดียวกันจะมีผลเพียง 1 ขวดเท่านั้น ไม่ว่าผลจะเยอะหรือน้อย เมื่อใช้ซ้ำจะถูกแทนทันที
5033	Curvet Of Horn Lv.2	ประเภทMixed Wine		เมื่อดื่มสามารถเพิ่มว่องไว 20 แต้ม, ลดความเสียหายกายภาพ 84 แต้ม, เลือดสูงสุด 3035 แต้ม เป็นเวลา 30 นาที เหล้าประเภทเดียวกันจะมีผลเพียง 1 ขวดเท่านั้น ไม่ว่าผลจะเยอะหรือน้อย เมื่อใช้ซ้ำจะถูกแทนทันที
5034	Phantom Barrier Lv.2	ประเภทMixed Wine		เมื่อดื่มสามารถเพิ่มรู้สึก 20 แต้ม, ลดความเสียหายเวทย์ 84 แต้ม, เลือดสูงสุด 3035 แต้ม เป็นเวลา 30 นาที เหล้าประเภทเดียวกันจะมีผลเพียง 1 ขวดเท่านั้น ไม่ว่าผลจะเยอะหรือน้อย เมื่อใช้ซ้ำจะถูกแทนทันที
5035	Civilization Of Light Lv.2	ประเภทMixed Wine		เมื่อดื่มสามารถเพิ่มปัญญา 20 แต้ม, โจมตีหนักเวทย์ 84 แต้ม, เลือดสูงสุด 3035 แต้ม เป็นเวลา 30 นาที เหล้าประเภทเดียวกันจะมีผลเพียง 1 ขวดเท่านั้น ไม่ว่าผลจะเยอะหรือน้อย เมื่อใช้ซ้ำจะถูกแทนทันที
5036	Poseidon Protect Lv.1	Secret Recipe Liquor		เมื่อดื่มสามารถเพิ่มกาย 50 แต้ม, จำนวนเลือดสูงสุด 2476 แต้ม เป็นเวลา 30 นาที เหล้าประเภทเดียวกันจะแสดงผลแค่อย่างเดียวเท่านั้น
5037	Viciously Of wind Lv.3	ประเภท Fruit Wine		เมื่อดื่ม สามารถเพิ่มพลัง 80 แต้ม, จำนวนเลือดสูงสุด 1058 แต้ม เป็นเวลา 30 นาที 
5038	Protect Of Brave Lv.3	ประเภท Fruit Wine		เมื่อดื่ม สามารถเพิ่มกาย 80 แต้ม, จำนวนเลือดสูงสุด 1058 แต้ม เป็นเวลา 30 นาที 
5039	Curvet Of Horn Lv.3	ประเภท Fruit Wine		เมื่อดื่ม สามารถเพิ่มว่องไว 80 แต้ม, จำนวนเลือดสูงสุด 1058 แต้ม เป็นเวลา 30 นาที 
5040	Soul Of Protect Lv.3	ประเภท Fruit Wine		เมื่อดื่ม สามารถเพิ่มรู้สึก80 แต้ม, จำนวนเลือดสูงสุด 1058 แต้ม เป็นเวลา 30 นาที 
5041	Civilization Of World Lv.3	ประเภท Fruit Wine		เมื่อดื่มสามารถเพิ่มปัญญา 80 แต้ม, เลือดสูงสุด 1058 แต้ม เป็นเวลา 30 นาที
5042	Attention Rum Lv.3	ประเภท Special Wine		เมื่อดื่มสามารถเพิ่มอัตราแม่นยำ 9%, จำนวนเลือดสูงสุด 1058 แต้ม เป็นเวลา 30 นาที 
5043	Swallow Nest Rum Lv.3	ประเภท Special Wine		เมื่อดื่มสามารถเพิ่มอัตราหลบหลีก 9%, จำนวนเลือดสูงสุด 1058 แต้ม เป็นเวลา 30 นาที 
5044	Mad Rum Lv.3	ประเภท Special Wine		เมื่อดื่มสามารถเพิ่มอัตราคริติคอล 12%, จำนวนเลือดสูงสุด 1058 แต้ม เป็นเวลา 30 นาที 
5045	Devil Rum Lv.3	ประเภท Special Wine		เมื่อดื่มสามารถเพิ่มอัตราต้านคริติคอล12%, เลือดสูงสุด 1058 แต้ม เป็นเวลา 30 นาที
5046	Pearl Fragrance Lv.3	ประเภท Special Wine		เมื่อดื่มสามารถเพิ่มลดความเสียหายกายภาพ 128 แต้ม เป็นเวลา 30 นาที เหล้าประเภทเดียวกันจะมีผลเพียง 1 ขวดเท่านั้น ไม่ว่าผลจะเยอะหรือน้อย เมื่อใช้ซ้ำจะถูกแทนทันที
5047	Grass Fragrance Lv.3	ประเภท Special Wine		เมื่อดื่มสามารถเพิ่มลดความเสียหายเวทย์ 128 แต้ม เป็นเวลา 30 นาที เหล้าประเภทเดียวกันจะมีผลเพียง 1 ขวดเท่านั้น ไม่ว่าผลจะเยอะหรือน้อย เมื่อใช้ซ้ำจะถูกแทนทันที
5048	Viciously Of wind Lv.3	ประเภทMixed Wine		เมื่อดื่มสามารถเพิ่มพลัง 30 แต้ม, โจมตีหนักกายภาพ 128 แต้ม, เลือดสูงสุด 4596 แต้ม เป็นเวลา 30 นาที เหล้าประเภทเดียวกันจะมีผลเพียง 1 ขวดเท่านั้น ไม่ว่าผลจะเยอะหรือน้อย เมื่อใช้ซ้ำจะถูกแทนทันที
5049	Protect City Hero Lv.3	ประเภทMixed Wine		เมื่อดื่มสามารถเพิ่มกาย 30 แต้ม, ป้องกันกายภาพ 2809 แต้ม, เลือดสูงสุด 4596 แต้ม เป็นเวลา 30 นาที เหล้าประเภทเดียวกันจะมีผลเพียง 1 ขวดเท่านั้น ไม่ว่าผลจะเยอะหรือน้อย เมื่อใช้ซ้ำจะถูกแทนทันที
5050	Soul Heart  Guard Lv.3	ประเภทMixed Wine		เมื่อดื่มสามารถเพิ่มกาย 30 แต้ม, ป้องกันเวทย์ 2809 แต้ม, เลือดสูงสุด 4596 แต้ม เป็นเวลา 30 นาที เหล้าประเภทเดียวกันจะมีผลเพียง 1 ขวดเท่านั้น ไม่ว่าผลจะเยอะหรือน้อย เมื่อใช้ซ้ำจะถูกแทนทันที
5051	Curvet Of Horn Lv.3	ประเภทMixed Wine		เมื่อดื่มสามารถเพิ่มว่องไว 30 แต้ม, ลดความเสียหายกายภาพ 128 แต้ม, เลือดสูงสุด 4596 แต้ม เป็นเวลา 30 นาที เหล้าประเภทเดียวกันจะมีผลเพียง 1 ขวดเท่านั้น ไม่ว่าผลจะเยอะหรือน้อย เมื่อใช้ซ้ำจะถูกแทนทันที
5052	Phantom Barrier Lv.3	ประเภทMixed Wine		เมื่อดื่มสามารถเพิ่มรู้สึก 30 แต้ม, ลดความเสียหายเวทย์ 128 แต้ม, เลือดสูงสุด 4596 แต้ม เป็นเวลา 30 นาที เหล้าประเภทเดียวกันจะมีผลเพียง 1 ขวดเท่านั้น ไม่ว่าผลจะเยอะหรือน้อย เมื่อใช้ซ้ำจะถูกแทนทันที
5053	Civilization Of Light Lv.3	ประเภทMixed Wine		เมื่อดื่มสามารถเพิ่มปัญญา 30 แต้ม, โจมตีหนักเวทย์ 128 แต้ม, เลือดสูงสุด 4596 แต้ม เป็นเวลา 30 นาที เหล้าประเภทเดียวกันจะมีผลเพียง 1 ขวดเท่านั้น ไม่ว่าผลจะเยอะหรือน้อย เมื่อใช้ซ้ำจะถูกแทนทันที
5054	Deep sea Protect Lv.1	Secret Recipe Liquor		เมื่อดื่มสามารถเพิ่มว่องไว 50 แต้ม, จำนวนเลือดสูงสุด 2476 แต้ม เป็นเวลา 30 นาที เหล้าประเภทเดียวกันจะแสดงผลแค่อย่างเดียวเท่านั้น
5055	Viciously Of wind Lv.4	ประเภท Fruit Wine		เมื่อดื่มสามารถเพิ่มพลัง 115 แต้ม, เลือดสูงสุด 1521 แต้ม เป็นเวลา 30 นาที
5056	Protect Of Brave Lv.4	ประเภท Fruit Wine		เมื่อดื่มสามารถเพิ่มกาย 115 แต้ม, เลือดสูงสุด 1521 แต้ม เป็นเวลา 30 นาที
5057	Curvet Of Horn Lv.4	ประเภท Fruit Wine		เมื่อดื่มสามารถเพิ่มว่องไว 115 แต้ม, เลือดสูงสุด 1521 แต้ม เป็นเวลา 30 นาที
5058	Soul Of Protect Lv.4	ประเภท Fruit Wine		เมื่อดื่มสามารถเพิ่มรู้สึก 115 แต้ม, เลือดสูงสุด 1521 แต้ม เป็นเวลา 30 นาที
5059	Civilization Of World Lv.4	ประเภท Fruit Wine		เมื่อดื่มสามารถเพิ่มปัญญา 115 แต้ม, เลือดสูงสุด 1521 แต้ม เป็นเวลา 30 นาที
5060	Attention Rum Lv.4	ประเภท Special Wine		เมื่อดื่มสามารถเพิ่มอัตราแม่นยำ 12%, เลือดสูงสุด 1521 แต้ม เป็นเวลา 30 นาที
5061	Swallow Nest Rum Lv.4	ประเภท Special Wine		เมื่อดื่มสามารถเพิ่มอัตราหลบหลีก 12%, เลือดสูงสุด 1521 แต้ม เป็นเวลา 30 นาที
5062	Mad Rum Lv.4	ประเภท Special Wine		เมื่อดื่มสามารถเพิ่มอัตราคริติคอล 16%, เลือดสูงสุด 1521 แต้ม เป็นเวลา 30 นาที
5063	Devil Rum Lv.4	ประเภท Special Wine		เมื่อดื่มสามารถเพิ่มอัตราต้านคริติคอล16%, เลือดสูงสุด 1521 แต้ม เป็นเวลา 30 นาที
5064	Pearl Fragrance Lv.4	ประเภท Special Wine		เมื่อดื่มสามารถเพิ่มลดความเสียหายกายภาพ 173 แต้ม เป็นเวลา 30 นาที เหล้าประเภทเดียวกันจะมีผลเพียง 1 ขวดเท่านั้น ไม่ว่าผลจะเยอะหรือน้อย เมื่อใช้ซ้ำจะถูกแทนทันที
5065	Grass Fragrance Lv.4	ประเภท Special Wine		เมื่อดื่มสามารถเพิ่มลดความเสียหายเวทย์ 173 แต้ม เป็นเวลา 30 นาที เหล้าประเภทเดียวกันจะมีผลเพียง 1 ขวดเท่านั้น ไม่ว่าผลจะเยอะหรือน้อย เมื่อใช้ซ้ำจะถูกแทนทันที
