n_ID	s_NAME	s_ID_ICON	s_ID_MODEL_PARTS	n_ID_MODEL	n_ID_MAP	n_DROPMODEL_TYPE	s_MODEL_EFFECT	n_TAG_TRADE	n_QUALITY	n_ITEMLV	n_CONDITION_LV	n_CONDITION_GENDER	n_CONDITION_CLASS	n_CONDITION_CAMPS	n_CONDITION_SKILL	n_CONDITION_SKILLLV	n_ICONSLOT	n_EQUIPSLOT	n_EQUIPTYPE	n_EQUIPTYPE_EFFECT	n_TAG_LOOT	s_TAG_EXTRA	n_ID_USAGE	n_CD	n_PRICE_BUY	n_PRICE_VENDER	n_QUATITY_STACK	s_ITEM_EXIST	n_ID_BUFF	s_EQUIPFX	s_VARYDATA	n_BROADCAST	n_BROADCAST_QUANTITY	n_AVATAR_ADMIX	s_HK_VER	s_TC_VER	s_JP_VER	s_TH_VER
4087	男性傳統服裝-上身	ICON_CT_055_000_M		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0	32;1;2300276	1	0	1	1	1		0		2	1	0	2	OUT	OUT	OUT	1.31.0000
4088	男性傳統服裝-下身	ICON_LG_055_000_M		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0	32;1;2300277	1	0	1	1	1		0		2	1	0	4	OUT	OUT	OUT	1.31.0000
4090	女性傳統服裝-上身	ICON_CT_055_000_F		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0	32;1;2300279	1	0	1	1	1		0		2	1	0	6	OUT	OUT	OUT	1.31.0000
6001	奧德賽	ICON_PM009_000_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0	32;2;2606045	2	0	1	1	1		0			1	0	0	1.03.0000	1.03.0000	1.07.0000	1.07.0000
6002	奧利薇	ICON_PS002_000_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0	32;2;2606034	2	0	1	1	1		0			1	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
6003	伊莉莎白	ICON_PS003_000_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0	32;2;2606035	2	0	1	1	1		0			1	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
6004	飛天黃鴨	ICON_PM020_003_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0	32;2;2606046	2	0	1	1	1		0		2	1	0	0	OUT	OUT	OUT	1.20.0000
6005	伊莉莎白(聖誕)	ICON_PS003_000_001		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0	32;2;2606201	2	110	1	1	1		0			1	0	0	1.40.0000	1.40.0000	1.40.0000	1.40.0000
8001	平原跳鼠	ICON_PR001_000_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0	32;4;2608002	4	0	1	1	1		0		5	1	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
8002	波滔龍馬	ICON_PR002_000_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0	32;4;2608003	4	0	1	1	1		0		5	1	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
8003	獨角獸	ICON_PR010_000_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0	32;4;2608010	4	0	1	1	1		0		5	1	0	0	1.11.0000	1.07.0000	1.07.0000	1.07.0000
8004	黃色小鴨	ICON_PR011_000_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0	32;4;2608013	4	0	1	1	1		0		5	1	0	0	1.06.0000	1.07.0000	1.07.0000	1.07.0000
8501	死神圖鑑傳說	ICON_PM078_000_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0	46;15;1	486	110	10	1	1		0			1	0	0	1.02.0000	1.07.0000	1.07.0000	1.07.0000
8502	賽蓮圖鑑傳說	ICON_PS004_000_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0	46;8;1	486	110	10	1	1		0			1	0	0	1.02.0000	1.07.0000	1.07.0000	1.07.0000
8503	山本五十六圖鑑傳說	ICON_PM057_000_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0	46;12;1	486	110	10	1	1		0			1	0	0	1.04.0000	1.07.0000	1.07.0000	1.07.0000
9501	幸運採集庇護(1天)	ICON_SERVICE_003_001		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0		298	110	1	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
9502	Lv15戰備箱(帝國騎士)	ICON_CONTAINER_012_000		0	0	0		15	1	1	15	0	0	0	0	0	0	0	0	0	0		311	0	1	1	1		0			0	0	0	1.00.0000	OUT	OUT	1.07.0000
9503	Lv25戰備箱(帝國騎士)	ICON_CONTAINER_012_000		0	0	0		15	1	1	25	0	0	0	0	0	0	0	0	0	0		312	0	1	1	1		0			0	0	0	1.00.0000	OUT	OUT	1.07.0000
9504	Lv35戰備箱(帝國騎士)	ICON_CONTAINER_012_000		0	0	0		15	1	1	35	0	0	0	0	0	0	0	0	0	0		313	0	1	1	1		0			0	0	0	1.00.0000	OUT	OUT	1.07.0000
9505	獎勵奇蹟之鎚(武器)	ICON_MISSION_041_002		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0	41;5;127	346	110	1	1	25		0			0	0	0	1.03.0000	1.03.0000	1.07.0000	1.07.0000
9506	獎勵奇蹟之鎚(防具)	ICON_MISSION_041_003		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0	41;5;7936	346	110	1	1	25		0			0	0	0	1.03.0000	1.03.0000	1.07.0000	1.07.0000
9507	獎勵奇蹟之鎚(飾品)	ICON_MISSION_041_001		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0	41;5;122880	346	110	1	1	25		0			0	0	0	1.03.0000	1.03.0000	1.07.0000	1.07.0000
9508	VIP服務契約(3天)	ICON_VIP_000_000		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0		493	110	1	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
9509	獎勵滋養晨露	ICON_MISSION_085_001		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0	37;1	6	110	1	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
9510	獎勵防爆石	ICON_STONE_002_001		0	0	0		10	1	1	0	0	0	0	0	0	0	0	0	0	0	4;2	0	0	1	1	25		0			0	0	0	1.03.0000	1.03.0000	1.07.0000	1.07.0000
9512	隨身倉庫服務(3天)	ICON_SERVICE_004_000		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0		437	110	1	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
9513	隨身倉庫服務(1天)	ICON_SERVICE_004_000		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0		440	110	1	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
9514	Lv15戰備箱(劍鬥士)	ICON_CONTAINER_012_000		0	0	0		15	1	1	15	0	0	0	0	0	0	0	0	0	0		391	0	1	1	1		0			0	0	0	1.00.0000	OUT	OUT	1.07.0000
9515	Lv25戰備箱(劍鬥士)	ICON_CONTAINER_012_000		0	0	0		15	1	1	25	0	0	0	0	0	0	0	0	0	0		392	0	1	1	1		0			0	0	0	1.00.0000	OUT	OUT	1.07.0000
9516	Lv35戰備箱(劍鬥士)	ICON_CONTAINER_012_000		0	0	0		15	1	1	35	0	0	0	0	0	0	0	0	0	0		393	0	1	1	1		0			0	0	0	1.00.0000	OUT	OUT	1.07.0000
9518	Lv15戰備箱(神槍手)	ICON_CONTAINER_012_000		0	0	0		15	1	1	15	0	0	0	0	0	0	0	0	0	0		395	0	1	1	1		0			0	0	0	1.00.0000	OUT	OUT	1.07.0000
9519	Lv25戰備箱(神槍手)	ICON_CONTAINER_012_000		0	0	0		15	1	1	25	0	0	0	0	0	0	0	0	0	0		396	0	1	1	1		0			0	0	0	1.00.0000	OUT	OUT	1.07.0000
9520	Lv35戰備箱(神槍手)	ICON_CONTAINER_012_000		0	0	0		15	1	1	35	0	0	0	0	0	0	0	0	0	0		397	0	1	1	1		0			0	0	0	1.00.0000	OUT	OUT	1.07.0000
9522	Lv15戰備箱(風暴使者)	ICON_CONTAINER_012_000		0	0	0		15	1	1	15	0	0	0	0	0	0	0	0	0	0		399	0	1	1	1		0			0	0	0	1.00.0000	OUT	OUT	1.07.0000
9523	Lv25戰備箱(風暴使者)	ICON_CONTAINER_012_000		0	0	0		15	1	1	25	0	0	0	0	0	0	0	0	0	0		400	0	1	1	1		0			0	0	0	1.00.0000	OUT	OUT	1.07.0000
9524	Lv35戰備箱(風暴使者)	ICON_CONTAINER_012_000		0	0	0		15	1	1	35	0	0	0	0	0	0	0	0	0	0		401	0	1	1	1		0			0	0	0	1.00.0000	OUT	OUT	1.07.0000
9526	Lv15戰備箱(日曜祭司)	ICON_CONTAINER_012_000		0	0	0		15	1	1	15	0	0	0	0	0	0	0	0	0	0		403	0	1	1	1		0			0	0	0	1.00.0000	OUT	OUT	1.07.0000
9527	Lv25戰備箱(日曜祭司)	ICON_CONTAINER_012_000		0	0	0		15	1	1	25	0	0	0	0	0	0	0	0	0	0		404	0	1	1	1		0			0	0	0	1.00.0000	OUT	OUT	1.07.0000
9528	Lv35戰備箱(日曜祭司)	ICON_CONTAINER_012_000		0	0	0		15	1	1	35	0	0	0	0	0	0	0	0	0	0		405	0	1	1	1		0			0	0	0	1.00.0000	OUT	OUT	1.07.0000
9530	獎勵上限突破晶石	ICON_GEM_002_000		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0	44;1;20	432	110	1	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
9531	隨身保管箱服務(3天)	ICON_SERVICE_004_001		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0		438	110	1	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
9532	隨身保管箱服務(1天)	ICON_SERVICE_004_001		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0		441	110	1	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
9533	隨身交易所服務(3天)	ICON_SERVICE_004_002		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0		439	110	1	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
9534	隨身交易所服務(1天)	ICON_SERVICE_004_002		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0		442	110	1	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
9535	獎勵防降石	ICON_STONE_002_000		0	0	0		10	1	1	0	0	0	0	0	0	0	0	0	0	0	4;3	0	0	1	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
9536	獎勵認證勳章	ICON_MARK_000_000		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0	45;1	433	110	1	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
9539	獎勵傳聲獸角	ICON_MISSION_010_001		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0	28	0	0	1	1	25		0			0	0	0	1.05.0000	1.05.0000	1.05.0000	1.05.0000
9543	戰鬥經驗庇護(1小時)	ICON_SERVICE_001_000		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0		490	110	1	1	1		0			0	0	0	1.06.0000	1.06.0000	1.06.0000	1.06.0000
9544	戰鬥技能庇護(1小時)	ICON_SERVICE_002_000		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0		491	110	1	1	1		0			0	0	0	1.06.0000	1.06.0000	1.06.0000	1.06.0000
9545	波滔龍馬(獎勵)	ICON_PR002_000_000		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0	32;4;2608003	4	0	1	1	1		0		5	0	0	0	1.06.0000	1.06.0000	1.06.0000	1.06.0000
9546	獎勵回復靈藥	ICON_LIQUID_007_000		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0	34;50	108	108	1	1	1		0			0	0	0	1.06.0000	1.06.0000	1.06.0000	1.06.0000
9547	獎勵LV3士氣恢復劑	ICON_MISSION_049_000		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0		347	110	1	1	25		0			0	0	0	1.06.0000	1.06.0000	1.06.0000	1.06.0000
9551	Lv5戰備箱(帝國騎士)	ICON_CONTAINER_012_000		0	0	0		15	1	1	5	0	0	0	0	0	0	0	0	0	0		630	0	1	1	1		0			0	0	0	OUT	1.07.0000	1.07.0000	1.07.0000
9552	Lv5戰備箱(劍鬥士)	ICON_CONTAINER_012_000		0	0	0		15	1	1	5	0	0	0	0	0	0	0	0	0	0		631	0	1	1	1		0			0	0	0	OUT	1.07.0000	1.07.0000	1.07.0000
9553	Lv5戰備箱(風暴使者)	ICON_CONTAINER_012_000		0	0	0		15	1	1	5	0	0	0	0	0	0	0	0	0	0		632	0	1	1	1		0			0	0	0	OUT	1.07.0000	1.07.0000	1.07.0000
9554	Lv5戰備箱(神槍手)	ICON_CONTAINER_012_000		0	0	0		15	1	1	5	0	0	0	0	0	0	0	0	0	0		633	0	1	1	1		0			0	0	0	OUT	1.07.0000	1.07.0000	1.07.0000
9555	Lv5戰備箱(日曜祭司)	ICON_CONTAINER_012_000		0	0	0		15	1	1	5	0	0	0	0	0	0	0	0	0	0		634	0	1	1	1		0			0	0	0	OUT	1.07.0000	1.07.0000	1.07.0000
9556	VIP跳高服務(3天)	IB004		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0		504	110	1	1	1		0			0	0	0	1.00.0000	1.00.0000	1.10.0000	1.20.0000
10001	LV1士氣恢復劑	ICON_MISSION_049_000		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0		301	110	1	1	999		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
10002	LV2士氣恢復劑	ICON_MISSION_049_000		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0		302	110	1	1	999		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
10003	LV3士氣恢復劑	ICON_MISSION_049_000		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0		347	110	1	1	999		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
10004	船員之絆	ICON_HEART_000		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0	42	0	0	1	1	999		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
10005	幸運採集庇護(1小時)	ICON_SERVICE_003_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0		356	110	1	1	999		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
10007	滋養晨露(淡)	ICON_MISSION_085_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0	37;1	6	110	1	1	999		0			0	0	0	1.05.0000	1.07.0000	1.07.0000	1.07.0000
10008	戰鬥經驗庇護(1小時)	ICON_SERVICE_001_000		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0		490	110	1	1	999		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
10009	戰鬥技能庇護(1小時)	ICON_SERVICE_002_000		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0		491	110	1	1	999		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
10010	隨身倉庫服務(1小時)	ICON_SERVICE_004_000		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0		562	110	1	1	999		0			0	0	0	1.05.0000	1.07.0000	1.07.0000	1.07.0000
10011	隨身交易所服務(1小時)	ICON_SERVICE_004_002		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0		563	110	1	1	999		0			0	0	0	1.05.0000	1.07.0000	1.07.0000	1.07.0000
10012	結算寶箱多選服務	ICON_DOCUMENT_010_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0		570	110	1	1	999		0			0	0	0	1.05.0000	1.07.0000	1.07.0000	1.07.0000
10101	LV4士氣恢復劑	ICON_MISSION_049_000		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0		321	110	1	1	999		0			0	0	0	OUT	1.09.0000	1.09.0000	1.09.0000
10102	LV5士氣恢復劑	ICON_MISSION_049_000		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0		322	110	1	1	999		0			0	0	0	OUT	1.09.0000	1.09.0000	1.09.0000
10103	LV6士氣恢復劑	ICON_MISSION_049_000		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0		323	110	1	1	999		0			0	0	0	OUT	1.09.0000	1.09.0000	1.09.0000
20001	強化防爆石(特)	ICON_STONE_002_001		0	0	0		10	1	1	0	0	0	0	0	0	0	0	0	0	0	4;2	0	0	1	1	999		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
20002	融合福佑吊飾(特)	ICON_MISSION_074_001		0	0	0		10	1	1	0	0	0	0	0	0	0	0	0	0	0	33	0	0	1	1	999		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
20003	滋養晨露(特)	ICON_MISSION_085_001		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0	37;5	6	110	1	1	999		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
20004	奇蹟之鎚(武器)-特	ICON_MISSION_041_002		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0	41;5;127	346	110	1	1	999		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
20005	奇蹟之鎚(防具)-特	ICON_MISSION_041_003		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0	41;5;7936	346	110	1	1	999		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
20006	奇蹟之鎚(飾品)-特	ICON_MISSION_041_001		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0	41;5;122880	346	110	1	1	999		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
20007	回復靈藥(特)	ICON_LIQUID_007_000		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0	34;20	108	108	1	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
20009	戰鬥經驗庇護(1天)-特	ICON_SERVICE_001_000		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0		488	110	1	1	999		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
20010	幸運採集庇護(1天)-特	ICON_SERVICE_003_001		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0		298	110	1	1	999		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
20011	戰鬥技能庇護(1天)-特	ICON_SERVICE_002_000		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0		489	110	1	1	999		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
20013	隨身倉庫服務(1天)-特	ICON_SERVICE_004_000		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0		440	110	1	1	999		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
20014	初級上限突破晶石(特)	ICON_GEM_002_000		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0	44;1;20	432	110	1	1	999		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
20015	隨身保管箱服務(1天)-特	ICON_SERVICE_004_001		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0		441	110	1	1	999		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
20016	隨身交易所服務(1天)-特	ICON_SERVICE_004_002		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0		442	110	1	1	999		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
20017	強化防降石(特)	ICON_STONE_002_000		0	0	0		10	1	1	0	0	0	0	0	0	0	0	0	0	0	4;3	0	0	1	1	999		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
20018	結算寶箱多選服務(特)	ICON_DOCUMENT_010_001		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0		571	110	1	1	999		0			0	0	0	1.05.0000	1.07.0000	1.07.0000	1.07.0000
20019	染色消除劑(特)	ICON_COMPO_000_004		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0	50	572	110	10	1	999		0			0	0	0	1.10.0000	1.07.0000	1.07.0000	1.07.0000
90001	自訂轉蛋1	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90002	自訂轉蛋2	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90003	自訂轉蛋3	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90004	自訂轉蛋4	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90005	自訂轉蛋5	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90006	自訂轉蛋6	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90007	自訂轉蛋7	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90008	自訂轉蛋8	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90009	自訂轉蛋9	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90010	自訂轉蛋10	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90011	自訂轉蛋11	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90012	自訂轉蛋12	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90013	自訂轉蛋13	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90014	自訂轉蛋14	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90015	自訂轉蛋15	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90016	自訂轉蛋16	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90017	自訂轉蛋17	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90018	自訂轉蛋18	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90019	自訂轉蛋19	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90020	自訂轉蛋20	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90021	自訂轉蛋21	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90022	自訂轉蛋22	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90023	自訂轉蛋23	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90024	自訂轉蛋24	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90025	自訂轉蛋25	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90026	自訂轉蛋26	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90027	自訂轉蛋27	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90028	自訂轉蛋28	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90029	自訂轉蛋29	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90030	自訂轉蛋30	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90031	自訂轉蛋31	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90032	自訂轉蛋32	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
90033	自訂轉蛋33	ICON_Collect_Treasure_022_001		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	16		236	0	1	1	999		0			1	50	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
