n_ID	s_NAME	s_ID_ICON	s_ID_MODEL_PARTS	n_ID_MODEL	n_ID_MAP	n_DROPMODEL_TYPE	s_MODEL_EFFECT	n_TAG_TRADE	n_QUALITY	n_ITEMLV	n_CONDITION_LV	n_CONDITION_GENDER	n_CONDITION_CLASS	n_CONDITION_CAMPS	n_CONDITION_SKILL	n_CONDITION_SKILLLV	n_ICONSLOT	n_EQUIPSLOT	n_EQUIPTYPE	n_EQUIPTYPE_EFFECT	n_TAG_LOOT	s_TAG_EXTRA	n_ID_USAGE	n_CD	n_PRICE_BUY	n_PRICE_VENDER	n_QUATITY_STACK	s_ITEM_EXIST	n_ID_BUFF	s_EQUIPFX	s_VARYDATA	n_BROADCAST	n_BROADCAST_QUANTITY	n_AVATAR_ADMIX	s_HK_VER	s_TC_VER	s_JP_VER	s_TH_VER
816	職業精靈魔方(秘)	ICON_Collect_Treasure_026_003		0	0	0		10	3	1	120	0	0	0	0	0	0	0	0	0	0		339	110	30000	1	25		0			0	0	0	1.03.0000	1.07.0000	1.07.0000	1.07.0000
817	亞瑞斯套裝魔方(秘)	ICON_Collect_Treasure_026_003		0	0	0		10	4	1	100	0	0	0	0	0	0	0	0	0	0		340	110	30000	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
818	謬思套裝魔方(秘)	ICON_Collect_Treasure_026_003		0	0	0		10	4	1	100	0	0	0	0	0	0	0	0	0	0		341	110	30000	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
819	海克力斯套裝魔方(秘)	ICON_Collect_Treasure_026_003		0	0	0		10	4	1	100	0	0	0	0	0	0	0	0	0	0		342	110	30000	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
820	許願魔方	ICON_Collect_Treasure_026_004		0	0	0		0	1	1	0	0	0	0	0	0	0	0	0	0	0		374	110	10	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
821	名偵探百寶箱	ICON_CONTAINER_012_001		0	0	0		54	1	1	0	0	0	0	0	0	0	0	0	0	0		375	110	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
822	奇幻果實-蘿絲瑪莉	ICON_Collect_Treasure_012_001		0	0	0		10	1	1	0	0	0	0	0	0	0	0	0	0	0		417	5137	10	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
823	奇幻果實-葛蕾絲	ICON_Collect_Treasure_012_001		0	0	0		10	1	1	0	0	0	0	0	0	0	0	0	0	0		418	5137	10	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
824	奇幻果實-納爾遜	ICON_Collect_Treasure_012_001		0	0	0		10	1	1	0	0	0	0	0	0	0	0	0	0	0		419	5137	10	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
825	奇幻果實-山本五十六	ICON_Collect_Treasure_012_001		0	0	0		10	1	1	0	0	0	0	0	0	0	0	0	0	0		420	5137	10	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
826	奇幻果實-海魅影	ICON_Collect_Treasure_012_001		0	0	0		10	1	1	0	0	0	0	0	0	0	0	0	0	0		421	5137	10	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
827	奇幻果實-麥迪遜	ICON_Collect_Treasure_012_001		0	0	0		10	1	1	0	0	0	0	0	0	0	0	0	0	0		422	5137	10	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
828	奇幻果實-愛德華	ICON_Collect_Treasure_012_001		0	0	0		10	1	1	0	0	0	0	0	0	0	0	0	0	0		423	5137	10	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
829	奇幻果實-安潔莉娜	ICON_Collect_Treasure_012_001		0	0	0		10	1	1	0	0	0	0	0	0	0	0	0	0	0		424	5137	10	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
830	奇幻果實-奧德賽	ICON_Collect_Treasure_012_001		0	0	0		10	1	1	0	0	0	0	0	0	0	0	0	0	0		425	5137	10	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
831	奇幻果實-柏拉圖	ICON_Collect_Treasure_012_001		0	0	0		10	1	1	0	0	0	0	0	0	0	0	0	0	0		426	5137	10	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
832	奇幻果實-賽蓮	ICON_Collect_Treasure_012_001		0	0	0		10	1	1	0	0	0	0	0	0	0	0	0	0	0		427	5137	10	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
833	獵王魔方	ICON_Collect_Treasure_026_004		0	0	0		10	1	1	0	0	0	0	0	0	0	0	0	0	0		444	110	10	1	25		0			0	0	0	1.01.0000	1.07.0000	1.07.0000	1.07.0000
834	驚喜彩蛋(1)	ICON_EGG_000_000		0	0	0		10	1	1	0	0	0	0	0	0	0	0	0	0	0		445	110	10	1	1	1;86400	0			0	0	0	1.01.0100	1.07.0000	1.07.0000	1.07.0000
835	驚喜彩蛋(2)	ICON_EGG_000_000		0	0	0		10	1	1	0	0	0	0	0	0	0	0	0	0	0		446	110	10	1	1	1;86400	0			0	0	0	1.01.0100	1.07.0000	1.07.0000	1.07.0000
836	驚喜彩蛋(3)	ICON_EGG_000_000		0	0	0		10	1	1	0	0	0	0	0	0	0	0	0	0	0		447	110	10	1	1	1;86400	0			0	0	0	1.01.0100	1.07.0000	1.07.0000	1.07.0000
837	驚喜彩蛋(4)	ICON_EGG_000_000		0	0	0		10	1	1	0	0	0	0	0	0	0	0	0	0	0		448	110	10	1	1	1;86400	0			0	0	0	1.01.0100	1.07.0000	1.07.0000	1.07.0000
838	驚喜彩蛋(5)	ICON_EGG_000_000		0	0	0		10	1	1	0	0	0	0	0	0	0	0	0	0	0		449	110	10	1	1	1;86400	0			0	0	0	1.01.0100	1.07.0000	1.07.0000	1.07.0000
839	驚喜彩蛋(6)	ICON_EGG_000_000		0	0	0		10	1	1	0	0	0	0	0	0	0	0	0	0	0		450	110	10	1	1	1;86400	0			0	0	0	1.01.0100	1.07.0000	1.07.0000	1.07.0000
840	驚喜彩蛋(7)	ICON_EGG_000_000		0	0	0		10	1	1	0	0	0	0	0	0	0	0	0	0	0		451	110	10	1	1	1;86400	0			0	0	0	1.01.0100	1.07.0000	1.07.0000	1.07.0000
841	驚喜彩蛋(8)	ICON_EGG_000_000		0	0	0		10	1	1	0	0	0	0	0	0	0	0	0	0	0		452	110	10	1	1	1;86400	0			0	0	0	1.01.0100	1.07.0000	1.07.0000	1.07.0000
842	驚喜彩蛋(9)	ICON_EGG_000_000		0	0	0		10	1	1	0	0	0	0	0	0	0	0	0	0	0		453	110	10	1	1	1;86400	0			0	0	0	1.01.0100	1.07.0000	1.07.0000	1.07.0000
843	驚喜彩蛋(10)	ICON_EGG_000_000		0	0	0		10	1	1	0	0	0	0	0	0	0	0	0	0	0		454	110	10	1	1	1;86400	0			0	0	0	1.01.0100	1.07.0000	1.07.0000	1.07.0000
844	驚喜彩蛋(11)	ICON_EGG_000_000		0	0	0		10	1	1	0	0	0	0	0	0	0	0	0	0	0		455	110	10	1	1	1;86400	0			0	0	0	1.01.0100	1.07.0000	1.07.0000	1.07.0000
845	驚喜彩蛋(12)	ICON_EGG_000_000		0	0	0		10	1	1	0	0	0	0	0	0	0	0	0	0	0		456	110	10	1	1	1;86400	0			0	0	0	1.01.0100	1.07.0000	1.07.0000	1.07.0000
846	修練卷軸	ICON_OTHERS_004_000		0	0	0		54	1	1	0	0	0	0	0	0	0	0	0	0	0		557	110	10	1	1		0			0	0	0	1.04.0000	1.07.0000	1.07.0000	1.07.0000
847	驚喜紫南瓜	ICON_TREASURE_022_001		0	0	12		54	1	1	0	0	0	0	0	0	0	0	0	0	0		566	110	10	1	25		0			0	0	0	1.06.0000	1.07.0000	1.07.0000	1.07.0000
848	旅伴轉蛋	ICON_OTHERS_004_000		0	0	0		54	1	1	0	0	0	0	0	0	0	0	0	0	0		573	110	10	1	1		0			0	0	0	1.10.0000	1.07.0000	1.07.0000	1.07.0000
849	聖誕禮物盒	ICON_MISSION_044_000		0	0	6		54	1	1	0	0	0	0	0	0	0	0	0	0	0		576	110	10	1	1		0			0	0	0	1.11.0000	1.07.0000	1.07.0000	1.07.0000
850	巧克力驚奇盒	ICON_BOX_003_000		0	0	0		54	1	1	0	0	0	0	0	0	0	0	0	0	0		641	110	10	1	1		0			0	0	0	1.13.0000	1.07.0000	1.07.0000	1.07.0000
851	海盜魔方	ICON_Collect_Treasure_026_004		0	0	0		10	1	1	0	0	0	0	0	0	0	0	0	0	0		513	110	10	1	25		0			0	0	0	1.01.0000	1.07.0000	1.07.0000	1.07.0000
901	偽裝道具-木桶	ICON_TREASURE_009_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0		5023	110	50	10	99		0			0	0	0	1.05.0000	1.07.0000	1.07.0000	1.07.0000
902	偽裝道具-木箱	ICON_TREASURE_010_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0		5024	110	50	10	99		0			0	0	0	1.05.0000	1.07.0000	1.07.0000	1.07.0000
903	偽裝道具-土黃色石頭	ICON_TREASURE_017_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0		5025	110	50	10	99		0			0	0	0	1.05.0000	1.07.0000	1.07.0000	1.07.0000
904	偽裝道具-仙人掌	ICON_TREASURE_018_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0		5026	110	50	10	99		0			0	0	0	1.05.0000	1.07.0000	1.07.0000	1.07.0000
905	偽裝道具-淺藍色木桶	ICON_TREASURE_019_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0		5027	110	50	10	99		0			0	0	0	1.05.0000	1.07.0000	1.07.0000	1.07.0000
906	偽裝道具-野生鳳梨	ICON_TREASURE_020_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0		5028	110	50	10	99		0			0	0	0	1.05.0000	1.07.0000	1.07.0000	1.07.0000
907	偽裝道具-荷葉	ICON_TREASURE_021_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0		5029	110	50	10	99		0			0	0	0	1.05.0000	1.07.0000	1.07.0000	1.07.0000
908	偽裝道具-深色鐵籠	ICON_TREASURE_023_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0		5030	110	50	10	99		0			0	0	0	1.05.0000	1.07.0000	1.07.0000	1.07.0000
909	偽裝道具-綠色草叢	ICON_TREASURE_024_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0		5031	110	50	10	99		0			0	0	0	1.05.0000	1.07.0000	1.07.0000	1.07.0000
910	偽裝道具-灰色石柱	ICON_TREASURE_025_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0		5032	110	50	10	99		0			0	0	0	1.05.0000	1.07.0000	1.07.0000	1.07.0000
911	偽裝道具-火藥桶	ICON_TREASURE_026_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0		5033	110	50	10	99		0			0	0	0	1.05.0000	1.07.0000	1.07.0000	1.07.0000
912	偽裝道具-砲彈箱	ICON_TREASURE_029_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0		5034	110	50	10	99		0			0	0	0	1.05.0000	1.07.0000	1.07.0000	1.07.0000
913	偽裝道具-部落墓碑	ICON_TREASURE_030_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0		5035	110	50	10	99		0			0	0	0	1.05.0000	1.07.0000	1.07.0000	1.07.0000
914	偽裝道具-柴火堆	ICON_TREASURE_031_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0		5036	110	50	10	99		0			0	0	0	1.05.0000	1.07.0000	1.07.0000	1.07.0000
915	偽裝道具-積雪的石柱	ICON_TREASURE_032_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0		5037	110	50	10	99		0			0	0	0	1.05.0000	1.07.0000	1.07.0000	1.07.0000
916	偽裝道具-雪白草叢	ICON_TREASURE_033_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0		5038	110	50	10	99		0			0	0	0	1.05.0000	1.07.0000	1.07.0000	1.07.0000
917	偽裝道具-雪地奇花	ICON_TREASURE_034_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0		5039	110	50	10	99		0			0	0	0	1.05.0000	1.07.0000	1.07.0000	1.07.0000
918	偽裝道具-原型機器	ICON_TREASURE_035_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0		5040	110	50	10	99		0			0	0	0	1.05.0000	1.07.0000	1.07.0000	1.07.0000
919	偽裝道具-防空炮台	ICON_TREASURE_036_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0		5041	110	50	10	99		0			0	0	0	1.05.0000	1.07.0000	1.07.0000	1.07.0000
920	偽裝道具-火山水晶石	ICON_TREASURE_037_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0		5042	110	50	10	99		0			0	0	0	1.05.0000	1.07.0000	1.07.0000	1.07.0000
921	偽裝道具-火山特色植物	ICON_TREASURE_038_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0		5043	110	50	10	99		0			0	0	0	1.05.0000	1.07.0000	1.07.0000	1.07.0000
922	偽裝道具-褐色草叢	ICON_TREASURE_039_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0		5044	110	50	10	99		0			0	0	0	1.05.0000	1.07.0000	1.07.0000	1.07.0000
923	偽裝道具-陶罐	ICON_TREASURE_040_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0		5045	110	50	10	99		0			0	0	0	1.05.0000	1.07.0000	1.07.0000	1.07.0000
924	偽裝道具-蛋型石頭	ICON_TREASURE_041_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0		5046	110	50	10	99		0			0	0	0	1.05.0000	1.07.0000	1.07.0000	1.07.0000
925	原型南瓜	ICON_TREASURE_022_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0		5047	110	50	10	99		0			0	0	0	1.06.0000	1.07.0000	1.07.0000	1.07.0000
926	鬼臉南瓜	ICON_TREASURE_027_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0		5048	110	50	10	99		0			0	0	0	1.06.0000	1.07.0000	1.07.0000	1.07.0000
927	蠟燭鬼臉南瓜	ICON_TREASURE_028_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0		5049	110	50	10	99		0			0	0	0	1.06.0000	1.07.0000	1.07.0000	1.07.0000
928	海神儀圖鑑秘傳	ICON_Collect_Treasure_050_000		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0	46;409;4	486	110	10	1	1		0			1	0	0	1.06.0000	1.07.0000	1.07.0000	1.07.0000
929	雪人	ICON_TREASURE_042_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0		5050	110	10	10	99		0			0	0	0	1.11.0000	1.07.0000	1.07.0000	1.07.0000
930	聖誕樹	ICON_TREASURE_043_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0		5051	110	10	10	99		0			0	0	0	1.11.0000	1.07.0000	1.07.0000	1.07.0000
931	聖誕禮盒	ICON_TREASURE_044_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0		5052	110	10	10	99		0			0	0	0	1.11.0000	1.07.0000	1.07.0000	1.07.0000
932	暴力雪球	ICON_TREASURE_045_000		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0		5053	144	10	10	99		0			0	0	0	1.11.0000	1.07.0000	1.07.0000	1.07.0000
933	雪球	ICON_TREASURE_045_001		0	0	0		0	2	1	1	0	0	0	0	0	0	0	0	0	0		5054	144	10	10	999		0			0	0	0	1.11.0000	1.07.0000	1.07.0000	1.07.0000
934	母親節禮包	ICON_GIFT_000_000		0	0	0		10	2	1	1	0	0	0	0	0	0	0	0	0	0		2001	110	10	10	99		0			0	0	0	OUT	OUT	OUT	1.10.0000
935	水燈禮包	ICON_GIFT_000_000		0	0	0		10	2	1	1	0	0	0	0	0	0	0	0	0	0		2002	110	10	10	99		0			0	0	0	OUT	OUT	OUT	1.31.0000
1001	一階紅藥水	ICON_LIQUID_002_000		0	0	0		0	1	30	25	0	0	0	0	0	0	0	0	0	0		303	120	10	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1002	二階紅藥水	ICON_LIQUID_003_000		0	0	0		0	1	50	45	0	0	0	0	0	0	0	0	0	0		304	120	10	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1003	三階紅藥水	ICON_LIQUID_004_000		0	0	0		0	1	70	65	0	0	0	0	0	0	0	0	0	0		305	120	10	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1004	四階紅藥水	ICON_LIQUID_005_000		0	0	0		0	1	90	85	0	0	0	0	0	0	0	0	0	0		306	120	10	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1005	五階紅藥水	ICON_LIQUID_006_000		0	0	0		0	1	110	105	0	0	0	0	0	0	0	0	0	0		307	120	10	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1006	弱效紅藥水	ICON_LIQUID_002_000		0	0	0		10	1	20	5	0	0	0	0	0	0	0	0	0	0		329	120	10	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1007	微效紅藥水	ICON_LIQUID_002_000		0	0	0		10	1	30	30	0	0	0	0	0	0	0	0	0	0		303	120	10	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1008	低效紅藥水	ICON_LIQUID_003_000		0	0	0		10	1	50	50	0	0	0	0	0	0	0	0	0	0		304	120	10	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1009	輕效紅藥水	ICON_LIQUID_004_000		0	0	0		10	1	70	70	0	0	0	0	0	0	0	0	0	0		305	120	10	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1010	平效紅藥水	ICON_LIQUID_004_000		0	0	0		10	1	90	90	0	0	0	0	0	0	0	0	0	0		306	120	10	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1011	中效紅藥水	ICON_LIQUID_005_000		0	0	0		10	1	100	100	0	0	0	0	0	0	0	0	0	0		330	120	10	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1012	穩效紅藥水	ICON_LIQUID_005_000		0	0	0		10	1	110	110	0	0	0	0	0	0	0	0	0	0		307	120	10	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1013	高效紅藥水	ICON_LIQUID_006_000		0	0	0		10	1	120	120	0	0	0	0	0	0	0	0	0	0		331	120	10	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1014	一階治癒精華	ICON_MISSION_045_002		0	0	0		0	1	1	1	0	0	0	0	0	0	0	0	0	0	40	200	111	1000	1	1		0		18	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1015	二階治癒精華	ICON_MISSION_045_002		0	0	0		0	1	1	40	0	0	0	0	0	0	0	0	0	0	40	200	111	2000	1	1		0		19	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1016	三階治癒精華	ICON_MISSION_045_002		0	0	0		0	1	1	60	0	0	0	0	0	0	0	0	0	0	40	200	111	3000	1	1		0		20	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1017	四階治癒精華	ICON_MISSION_045_002		0	0	0		0	1	1	80	0	0	0	0	0	0	0	0	0	0	40	200	111	4000	1	1		0		21	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1018	五階治癒精華	ICON_MISSION_045_002		0	0	0		0	1	1	100	0	0	0	0	0	0	0	0	0	0	40	200	111	5000	1	1		0		22	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1019	貴族治癒精華	ICON_MISSION_045_003		0	0	0		0	1	1	110	0	0	0	0	0	0	0	0	0	0	40	299	112	10000	1	1		0		23	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1020	貴族紅藥水	ICON_LIQUID_006_001		0	0	0		0	1	90	1	0	0	0	0	0	0	0	0	0	0		332	137	1000	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1021	貴族治癒精華(秘)	ICON_MISSION_045_003		0	0	0		10	1	1	110	0	0	0	0	0	0	0	0	0	0	40	299	112	6000	1	1		0		23	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1022	貴族紅藥水(秘)	ICON_LIQUID_006_001		0	0	0		10	1	100	110	0	0	0	0	0	0	0	0	0	0		332	137	600	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1023	初級獎勵回復靈藥	ICON_LIQUID_007_000		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0	34;8	108	108	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1024	下級皇家紅藥水	ICON_LIQUID_002_000		0	0	0		0	1	30	30	0	0	0	0	0	0	0	0	0	0		386	120	30	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1025	次級皇家紅藥水	ICON_LIQUID_003_000		0	0	0		0	1	60	50	0	0	0	0	0	0	0	0	0	0		387	120	90	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1026	中級皇家紅藥水	ICON_LIQUID_004_000		0	0	0		0	1	80	70	0	0	0	0	0	0	0	0	0	0		388	120	180	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1027	上級皇家紅藥水	ICON_LIQUID_005_000		0	0	0		0	1	100	90	0	0	0	0	0	0	0	0	0	0		389	120	270	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1028	高級皇家紅藥水	ICON_LIQUID_006_000		0	0	0		0	1	120	110	0	0	0	0	0	0	0	0	0	0		390	120	390	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1029	回復靈藥(亞)	ICON_LIQUID_007_000		0	0	0		10	1	30	10	0	0	0	0	0	0	0	0	0	0	34;2	108	108	10	1	1		0			0	0	0	1.03.0000	1.07.0000	1.07.0000	1.07.0000
1030	回復靈藥(天)	ICON_LIQUID_007_000		0	0	0		10	1	70	10	0	0	0	0	0	0	0	0	0	0	34;4	108	108	10	1	1		0			0	0	0	1.03.0000	1.07.0000	1.07.0000	1.07.0000
1031	回復靈藥(百)	ICON_LIQUID_007_000		0	0	0		10	1	92	10	0	0	0	0	0	0	0	0	0	0	34;6	108	108	10	1	1		0			0	0	0	1.03.0000	1.07.0000	1.07.0000	1.07.0000
1032	回復靈藥(娜)	ICON_LIQUID_007_000		0	0	0		10	1	112	10	0	0	0	0	0	0	0	0	0	0	34;8	108	108	10	1	1		0			0	0	0	1.03.0000	1.07.0000	1.07.0000	1.07.0000
1033	南瓜濃湯	ICON_MISSION_056_000		0	0	12		0	1	1	10	0	0	0	0	0	0	0	0	0	0		564	143	100	1	99		0			0	0	0	1.06.0000	1.07.0000	1.07.0000	1.07.0000
1034	薑餅人餅乾	ICON_OTHERS_005_000		0	0	0		0	1	1	10	0	0	0	0	0	0	0	0	0	0		575	143	100	1	99		0			0	0	0	1.11.0000	1.07.0000	1.07.0000	1.07.0000
1035	好吃生魚片	ICON_MISSION_070_000		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0		303	120	10	1	25		0			0	0	0	OUT	1.07.0000	1.07.0000	1.07.0000
1041	LV1.療傷果凍	ICON_FOOD_005_000		0	0	0		0	1	30	5	0	0	0	0	0	0	0	0	0	0		701	145	10	1	25		0			0	0	0	OUT	1.08.0000	1.08.0000	1.08.0000
1042	LV2.療傷果凍	ICON_FOOD_005_000		0	0	0		0	1	40	40	0	0	0	0	0	0	0	0	0	0		702	145	20	1	25		0			0	0	0	OUT	1.08.0000	1.08.0000	1.08.0000
1043	LV3.療傷果凍	ICON_FOOD_005_000		0	0	0		0	1	50	50	0	0	0	0	0	0	0	0	0	0		703	145	30	1	25		0			0	0	0	OUT	1.08.0000	1.08.0000	1.08.0000
1044	LV4.療傷果凍	ICON_FOOD_005_000		0	0	0		0	1	60	60	0	0	0	0	0	0	0	0	0	0		704	145	40	1	25		0			0	0	0	OUT	1.08.0000	1.08.0000	1.08.0000
1045	LV5.療傷果凍	ICON_FOOD_005_000		0	0	0		0	1	70	70	0	0	0	0	0	0	0	0	0	0		705	145	55	1	25		0			0	0	0	OUT	1.08.0000	1.08.0000	1.08.0000
1046	LV6.療傷果凍	ICON_FOOD_005_000		0	0	0		0	1	80	80	0	0	0	0	0	0	0	0	0	0		706	145	70	1	25		0			0	0	0	OUT	1.08.0000	1.08.0000	1.08.0000
1047	LV7.療傷果凍	ICON_FOOD_005_000		0	0	0		0	1	90	90	0	0	0	0	0	0	0	0	0	0		707	145	85	1	25		0			0	0	0	OUT	1.08.0000	1.08.0000	1.08.0000
1048	LV8.療傷果凍	ICON_FOOD_005_000		0	0	0		0	1	100	100	0	0	0	0	0	0	0	0	0	0		708	145	100	1	25		0			0	0	0	OUT	1.08.0000	1.08.0000	1.08.0000
1049	LV9.療傷果凍	ICON_FOOD_005_000		0	0	0		0	1	110	110	0	0	0	0	0	0	0	0	0	0		709	145	120	1	25		0			0	0	0	OUT	1.08.0000	1.08.0000	1.08.0000
1050	LV10.療傷果凍	ICON_FOOD_005_000		0	0	0		0	1	120	120	0	0	0	0	0	0	0	0	0	0		710	145	150	1	25		0			0	0	0	OUT	1.08.0000	1.08.0000	1.08.0000
1101	一階經驗石	ICON_STONE_004_000		0	0	0		0	1	30	20	0	0	0	0	0	0	0	0	0	0		11	110	10	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1102	二階經驗石	ICON_STONE_004_001		0	0	0		0	1	60	50	0	0	0	0	0	0	0	0	0	0		12	110	10	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1103	三階經驗石	ICON_STONE_004_002		0	0	0		0	1	80	70	0	0	0	0	0	0	0	0	0	0		13	110	10	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1104	四階經驗石	ICON_STONE_004_003		0	0	0		0	1	100	90	0	0	0	0	0	0	0	0	0	0		14	110	10	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1105	五階經驗石	ICON_STONE_004_004		0	0	0		0	1	120	110	0	0	0	0	0	0	0	0	0	0		15	110	10	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1106	獎勵經驗石	ICON_STONE_004_005		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0		278	110	10	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1107	獎勵經驗石(公會)	ICON_STONE_004_005		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0		278	110	10	1	25	1;10800	0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
1108	競技經驗石	ICON_STONE_004_006		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0		578	110	10	1	25	1;7200	0			0	0	0	1.11.0000	1.07.0000	1.07.0000	1.07.0000
1151	弱效經驗值果凍	ICON_MISSION_013_000		0	0	0		10	1	1	1	0	0	0	0	0	0	0	0	0	0		142	110	10	1	25		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
