n_ID	s_NAME	s_ID_ICON	s_ID_MODEL_PARTS	n_ID_MODEL	n_ID_MAP	n_DROPMODEL_TYPE	s_MODEL_EFFECT	n_TAG_TRADE	n_QUALITY	n_ITEMLV	n_CONDITION_LV	n_CONDITION_GENDER	n_CONDITION_CLASS	n_CONDITION_CAMPS	n_CONDITION_SKILL	n_CONDITION_SKILLLV	n_ICONSLOT	n_EQUIPSLOT	n_EQUIPTYPE	n_EQUIPTYPE_EFFECT	n_TAG_LOOT	s_TAG_EXTRA	n_ID_USAGE	n_CD	n_PRICE_BUY	n_PRICE_VENDER	n_QUATITY_STACK	s_ITEM_EXIST	n_ID_BUFF	s_EQUIPFX	s_VARYDATA	n_BROADCAST	n_BROADCAST_QUANTITY	n_AVATAR_ADMIX	s_HK_VER	s_TC_VER	s_JP_VER	s_TH_VER
4004	野地頭飾	ICON_HT_015_006	HT	15	6	2		0	0	0	0	0	0	0	0	0	1	1	256	0	5384		0	0	10	1	1		15259			0	0	0	1.01.0000	1.07.0000	1.07.0000	1.07.0000
4006	5級海軍頭飾	ICON_HT_037_000	HT	37	0	2		10	1	5	5	0	0	0	0	0	1	1	256	0	5384		0	0	10	1	1		0		42;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4007	15級海軍頭飾	ICON_HT_037_000	HT	37	0	2		10	1	15	15	0	0	0	0	0	1	1	256	0	5384		0	0	10	1	1		0		42;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4008	25級海軍頭飾	ICON_HT_037_000	HT	37	0	2		10	1	25	25	0	0	0	0	0	1	1	256	0	5384		0	0	10	2	1		0		43;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4009	35級海軍頭飾	ICON_HT_037_000	HT	37	0	2		10	1	35	35	0	0	0	0	0	1	1	256	0	5384		0	0	10	3	1		0		43;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4010	亞瑞斯頭飾	ICON_HT_008_002	HT	8	2	2		0	4	125	125	0	0	0	0	0	1	1	256	2	5384		0	0	748	187	1		15258		37;27;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4011	亞瑞斯頭飾	ICON_HT_008_002	HT	8	2	2		0	4	125	125	0	0	0	0	0	1	1	256	2	5384		0	0	748	187	1		15258		37;28;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4012	亞瑞斯頭飾	ICON_HT_008_002	HT	8	2	2		0	4	125	125	0	0	0	0	0	1	1	256	2	5384		0	0	748	187	1		15258		37;29;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4013	亞瑞斯頭飾	ICON_HT_008_002	HT	8	2	2		0	4	125	125	0	0	0	0	0	1	1	256	2	5384		0	0	748	187	1		15258		37;30;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4014	亞瑞斯頭飾	ICON_HT_008_002	HT	8	2	2		0	4	125	125	0	0	0	0	0	1	1	256	2	5384		0	0	748	187	1		15258		37;31;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4015	謬思頭飾	ICON_HT_008_000	HT	8	0	2		0	4	125	125	0	0	0	0	0	1	1	256	2	5384		0	0	748	187	1		15257		38;27;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4016	謬思頭飾	ICON_HT_008_000	HT	8	0	2		0	4	125	125	0	0	0	0	0	1	1	256	2	5384		0	0	748	187	1		15257		38;28;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4017	謬思頭飾	ICON_HT_008_000	HT	8	0	2		0	4	125	125	0	0	0	0	0	1	1	256	2	5384		0	0	748	187	1		15257		38;29;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4018	謬思頭飾	ICON_HT_008_000	HT	8	0	2		0	4	125	125	0	0	0	0	0	1	1	256	2	5384		0	0	748	187	1		15257		38;30;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4019	謬思頭飾	ICON_HT_008_000	HT	8	0	2		0	4	125	125	0	0	0	0	0	1	1	256	2	5384		0	0	748	187	1		15257		38;31;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4020	海克力斯頭飾	ICON_HT_008_001	HT	8	1	2		0	4	125	125	0	0	0	0	0	1	1	256	2	5384		0	0	748	187	1		15256		39;27;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4021	海克力斯頭飾	ICON_HT_008_001	HT	8	1	2		0	4	125	125	0	0	0	0	0	1	1	256	2	5384		0	0	748	187	1		15256		39;28;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4022	海克力斯頭飾	ICON_HT_008_001	HT	8	1	2		0	4	125	125	0	0	0	0	0	1	1	256	2	5384		0	0	748	187	1		15256		39;29;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4023	海克力斯頭飾	ICON_HT_008_001	HT	8	1	2		0	4	125	125	0	0	0	0	0	1	1	256	2	5384		0	0	748	187	1		15256		39;30;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4024	海克力斯頭飾	ICON_HT_008_001	HT	8	1	2		0	4	125	125	0	0	0	0	0	1	1	256	2	5384		0	0	748	187	1		15256		39;31;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4025	40級戰備血色頭飾	ICON_HT_015_001	HT	15	1	2		10	2	40	40	0	0	0	0	0	1	1	256	0	5384		0	0	80	20	1		0		43	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4026	迷漾頭飾	ICON_HT_015_002	HT	15	2	2		0	0	0	0	0	0	0	0	0	1	1	256	0	5384		0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4027	柔華頭飾	ICON_HT_015_005	HT	15	5	2		0	0	0	0	0	0	0	0	0	1	1	256	0	5384		0	0	10	1	1		0			0	0	0	1.01.0000	1.07.0000	1.07.0000	1.07.0000
4028	遊雲頭飾	ICON_HT_015_004	HT	15	4	2		0	0	0	0	0	0	0	0	0	1	1	256	0	5384		0	0	10	1	1		0			0	0	0	1.01.0000	1.07.0000	1.07.0000	1.07.0000
4029	修羅頭飾	ICON_HT_015_008	HT	15	8	2		10	0	0	0	0	0	0	0	0	1	1	256	0	5384		0	0	10	1	1		0			0	0	0	1.03.0000	1.07.0000	1.07.0000	1.07.0000
4201	流放上身	ICON_CT_015_000	CT	15	0	2		0	0	0	0	0	0	0	0	0	2	2	512	0	5384		0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4202	海洋上身	ICON_CT_015_003	CT	15	3	2		0	0	0	0	0	0	0	0	0	2	2	512	0	5384		0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4203	血色上身	ICON_CT_015_001	CT	15	1	2		0	0	0	0	0	0	0	0	0	2	2	512	0	5384		0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4204	野地上身	ICON_CT_015_006	CT	15	6	2		0	0	0	0	0	0	0	0	0	2	2	512	0	5384		0	0	10	1	1		15260			0	0	0	1.01.0000	1.07.0000	1.07.0000	1.07.0000
4206	5級海軍上身	ICON_CT_037_000	CT	37	0	2		10	1	5	5	0	0	0	0	0	2	2	512	0	5384		0	0	10	1	1		0		42;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4207	15級海軍上身	ICON_CT_037_000	CT	37	0	2		10	1	15	15	0	0	0	0	0	2	2	512	0	5384		0	0	10	1	1		0		42;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4208	25級海軍上身	ICON_CT_037_000	CT	37	0	2		10	1	25	25	0	0	0	0	0	2	2	512	0	5384		0	0	10	2	1		0		43;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4209	35級海軍上身	ICON_CT_037_000	CT	37	0	2		10	1	35	35	0	0	0	0	0	2	2	512	0	5384		0	0	10	3	1		0		43;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4210	亞瑞斯上身	ICON_CT_008_002	CT	8	2	2		0	4	125	125	0	0	0	0	0	2	2	512	0	5384		0	0	748	187	1		15258		37;27;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4211	亞瑞斯上身	ICON_CT_008_002	CT	8	2	2		0	4	125	125	0	0	0	0	0	2	2	512	0	5384		0	0	748	187	1		15258		37;28;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4212	亞瑞斯上身	ICON_CT_008_002	CT	8	2	2		0	4	125	125	0	0	0	0	0	2	2	512	0	5384		0	0	748	187	1		15258		37;29;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4213	亞瑞斯上身	ICON_CT_008_002	CT	8	2	2		0	4	125	125	0	0	0	0	0	2	2	512	0	5384		0	0	748	187	1		15258		37;30;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4214	亞瑞斯上身	ICON_CT_008_002	CT	8	2	2		0	4	125	125	0	0	0	0	0	2	2	512	0	5384		0	0	748	187	1		15258		37;31;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4215	謬思上身	ICON_CT_008_000	CT	8	0	2		0	4	125	125	0	0	0	0	0	2	2	512	0	5384		0	0	748	187	1		15257		38;27;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4216	謬思上身	ICON_CT_008_000	CT	8	0	2		0	4	125	125	0	0	0	0	0	2	2	512	0	5384		0	0	748	187	1		15257		38;28;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4217	謬思上身	ICON_CT_008_000	CT	8	0	2		0	4	125	125	0	0	0	0	0	2	2	512	0	5384		0	0	748	187	1		15257		38;29;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4218	謬思上身	ICON_CT_008_000	CT	8	0	2		0	4	125	125	0	0	0	0	0	2	2	512	0	5384		0	0	748	187	1		15257		38;30;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4219	謬思上身	ICON_CT_008_000	CT	8	0	2		0	4	125	125	0	0	0	0	0	2	2	512	0	5384		0	0	748	187	1		15257		38;31;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4220	海克力斯上身	ICON_CT_008_001	CT	8	1	2		0	4	125	125	0	0	0	0	0	2	2	512	0	5384		0	0	748	187	1		15256		39;27;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4221	海克力斯上身	ICON_CT_008_001	CT	8	1	2		0	4	125	125	0	0	0	0	0	2	2	512	0	5384		0	0	748	187	1		15256		39;28;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4222	海克力斯上身	ICON_CT_008_001	CT	8	1	2		0	4	125	125	0	0	0	0	0	2	2	512	0	5384		0	0	748	187	1		15256		39;29;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4223	海克力斯上身	ICON_CT_008_001	CT	8	1	2		0	4	125	125	0	0	0	0	0	2	2	512	0	5384		0	0	748	187	1		15256		39;30;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4224	海克力斯上身	ICON_CT_008_001	CT	8	1	2		0	4	125	125	0	0	0	0	0	2	2	512	0	5384		0	0	748	187	1		15256		39;31;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4225	40級戰備血色上身	ICON_CT_015_001	CT	15	1	2		10	2	40	40	0	0	0	0	0	2	2	512	0	5384		0	0	80	20	1		0		43	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4226	迷漾上身	ICON_CT_015_002	CT	15	2	2		0	0	0	0	0	0	0	0	0	2	2	512	0	5384		0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4227	柔華上身	ICON_CT_015_005	CT	15	5	2		0	0	0	0	0	0	0	0	0	2	2	512	0	5384		0	0	10	1	1		0			0	0	0	1.01.0000	1.07.0000	1.07.0000	1.07.0000
4228	遊雲上身	ICON_CT_015_004	CT	15	4	2		0	0	0	0	0	0	0	0	0	2	2	512	0	5384		0	0	10	1	1		0			0	0	0	1.01.0000	1.07.0000	1.07.0000	1.07.0000
4229	修羅上身	ICON_CT_015_008	CT	15	8	2		10	0	0	0	0	0	0	0	0	2	2	512	0	5384		0	0	10	1	1		0			0	0	0	1.03.0000	1.07.0000	1.07.0000	1.07.0000
4401	流放下身	ICON_LG_015_000	LG	15	0	2		0	0	0	0	0	0	0	0	0	4	4	1024	0	5384		0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4402	海洋下身	ICON_LG_015_003	LG	15	3	2		0	0	0	0	0	0	0	0	0	4	4	1024	0	5384		0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4403	血色下身	ICON_LG_015_001	LG	15	1	2		0	0	0	0	0	0	0	0	0	4	4	1024	0	5384		0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4404	野地下身	ICON_LG_015_006	LG	15	6	2		0	0	0	0	0	0	0	0	0	4	4	1024	0	5384		0	0	10	1	1		15261			0	0	0	1.01.0000	1.07.0000	1.07.0000	1.07.0000
4406	5級海軍下身	ICON_LG_037_000	LG	37	0	2		10	1	5	5	0	0	0	0	0	4	4	1024	0	5384		0	0	10	1	1		0		42;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4407	15級海軍下身	ICON_LG_037_000	LG	37	0	2		10	1	15	15	0	0	0	0	0	4	4	1024	0	5384		0	0	10	1	1		0		42;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4408	25級海軍下身	ICON_LG_037_000	LG	37	0	2		10	1	25	25	0	0	0	0	0	4	4	1024	0	5384		0	0	10	2	1		0		43;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4409	35級海軍下身	ICON_LG_037_000	LG	37	0	2		10	1	35	35	0	0	0	0	0	4	4	1024	0	5384		0	0	10	3	1		0		43;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4410	亞瑞斯下身	ICON_LG_008_002	LG	8	2	2		0	4	125	125	0	0	0	0	0	4	4	1024	0	5384		0	0	748	187	1		15258		37;27;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4411	亞瑞斯下身	ICON_LG_008_002	LG	8	2	2		0	4	125	125	0	0	0	0	0	4	4	1024	0	5384		0	0	748	187	1		15258		37;28;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4412	亞瑞斯下身	ICON_LG_008_002	LG	8	2	2		0	4	125	125	0	0	0	0	0	4	4	1024	0	5384		0	0	748	187	1		15258		37;29;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4413	亞瑞斯下身	ICON_LG_008_002	LG	8	2	2		0	4	125	125	0	0	0	0	0	4	4	1024	0	5384		0	0	748	187	1		15258		37;30;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4414	亞瑞斯下身	ICON_LG_008_002	LG	8	2	2		0	4	125	125	0	0	0	0	0	4	4	1024	0	5384		0	0	748	187	1		15258		37;31;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4415	謬思下身	ICON_LG_008_000	LG	8	0	2		0	4	125	125	0	0	0	0	0	4	4	1024	0	5384		0	0	748	187	1		15257		38;27;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4416	謬思下身	ICON_LG_008_000	LG	8	0	2		0	4	125	125	0	0	0	0	0	4	4	1024	0	5384		0	0	748	187	1		15257		38;28;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4417	謬思下身	ICON_LG_008_000	LG	8	0	2		0	4	125	125	0	0	0	0	0	4	4	1024	0	5384		0	0	748	187	1		15257		38;29;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4418	謬思下身	ICON_LG_008_000	LG	8	0	2		0	4	125	125	0	0	0	0	0	4	4	1024	0	5384		0	0	748	187	1		15257		38;30;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4419	謬思下身	ICON_LG_008_000	LG	8	0	2		0	4	125	125	0	0	0	0	0	4	4	1024	0	5384		0	0	748	187	1		15257		38;31;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4420	海克力斯下身	ICON_LG_008_001	LG	8	1	2		0	4	125	125	0	0	0	0	0	4	4	1024	0	5384		0	0	748	187	1		15256		39;27;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4421	海克力斯下身	ICON_LG_008_001	LG	8	1	2		0	4	125	125	0	0	0	0	0	4	4	1024	0	5384		0	0	748	187	1		15256		39;28;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4422	海克力斯下身	ICON_LG_008_001	LG	8	1	2		0	4	125	125	0	0	0	0	0	4	4	1024	0	5384		0	0	748	187	1		15256		39;29;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4423	海克力斯下身	ICON_LG_008_001	LG	8	1	2		0	4	125	125	0	0	0	0	0	4	4	1024	0	5384		0	0	748	187	1		15256		39;30;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4424	海克力斯下身	ICON_LG_008_001	LG	8	1	2		0	4	125	125	0	0	0	0	0	4	4	1024	0	5384		0	0	748	187	1		15256		39;31;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4425	40級戰備血色下身	ICON_LG_015_001	LG	15	1	2		10	2	40	40	0	0	0	0	0	4	4	1024	0	5384		0	0	80	20	1		0		43	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4426	迷漾下身	ICON_LG_015_002	LG	15	2	2		0	0	0	0	0	0	0	0	0	4	4	1024	0	5384		0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4427	柔華下身	ICON_LG_015_005	LG	15	5	2		0	0	0	0	0	0	0	0	0	4	4	1024	0	5384		0	0	10	1	1		0			0	0	0	1.01.0000	1.07.0000	1.07.0000	1.07.0000
4428	遊雲下身	ICON_LG_015_004	LG	15	4	2		0	0	0	0	0	0	0	0	0	4	4	1024	0	5384		0	0	10	1	1		0			0	0	0	1.01.0000	1.07.0000	1.07.0000	1.07.0000
4429	修羅下身	ICON_LG_015_008	LG	15	8	2		10	0	0	0	0	0	0	0	0	4	4	1024	0	5384		0	0	10	1	1		0			0	0	0	1.03.0000	1.07.0000	1.07.0000	1.07.0000
4601	流放手套	ICON_GL_000_000		0	0	2		0	0	0	0	0	0	0	0	0	32	32	2048	0	5128		0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4602	海洋手套	ICON_GL_000_003		0	0	2		0	0	0	0	0	0	0	0	0	32	32	2048	0	5128		0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4603	血色手套	ICON_GL_000_001		0	0	2		0	0	0	0	0	0	0	0	0	32	32	2048	0	5128		0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4604	野地手套	ICON_GL_000_006		0	0	2		0	0	0	0	0	0	0	0	0	32	32	2048	0	5128		0	0	10	1	1		15262			0	0	0	1.01.0000	1.07.0000	1.07.0000	1.07.0000
4606	亞瑞斯手套	ICON_GL_008_002		0	0	2		0	4	125	125	0	0	0	0	0	32	32	2048	0	5128		0	0	748	187	1		15258		37;27;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4607	亞瑞斯手套	ICON_GL_008_002		0	0	2		0	4	125	125	0	0	0	0	0	32	32	2048	0	5128		0	0	748	187	1		15258		37;28;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4608	亞瑞斯手套	ICON_GL_008_002		0	0	2		0	4	125	125	0	0	0	0	0	32	32	2048	0	5128		0	0	748	187	1		15258		37;29;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4609	亞瑞斯手套	ICON_GL_008_002		0	0	2		0	4	125	125	0	0	0	0	0	32	32	2048	0	5128		0	0	748	187	1		15258		37;30;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4610	亞瑞斯手套	ICON_GL_008_002		0	0	2		0	4	125	125	0	0	0	0	0	32	32	2048	0	5128		0	0	748	187	1		15258		37;31;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4611	謬思手套	ICON_GL_008_000		0	0	2		0	4	125	125	0	0	0	0	0	32	32	2048	0	5128		0	0	748	187	1		15257		38;27;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4612	謬思手套	ICON_GL_008_000		0	0	2		0	4	125	125	0	0	0	0	0	32	32	2048	0	5128		0	0	748	187	1		15257		38;28;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4613	謬思手套	ICON_GL_008_000		0	0	2		0	4	125	125	0	0	0	0	0	32	32	2048	0	5128		0	0	748	187	1		15257		38;29;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4614	謬思手套	ICON_GL_008_000		0	0	2		0	4	125	125	0	0	0	0	0	32	32	2048	0	5128		0	0	748	187	1		15257		38;30;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4615	謬思手套	ICON_GL_008_000		0	0	2		0	4	125	125	0	0	0	0	0	32	32	2048	0	5128		0	0	748	187	1		15257		38;31;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4616	海克力斯手套	ICON_GL_008_001		0	0	2		0	4	125	125	0	0	0	0	0	32	32	2048	0	5128		0	0	748	187	1		15256		39;27;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4617	海克力斯手套	ICON_GL_008_001		0	0	2		0	4	125	125	0	0	0	0	0	32	32	2048	0	5128		0	0	748	187	1		15256		39;28;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4618	海克力斯手套	ICON_GL_008_001		0	0	2		0	4	125	125	0	0	0	0	0	32	32	2048	0	5128		0	0	748	187	1		15256		39;29;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4619	海克力斯手套	ICON_GL_008_001		0	0	2		0	4	125	125	0	0	0	0	0	32	32	2048	0	5128		0	0	748	187	1		15256		39;30;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4620	海克力斯手套	ICON_GL_008_001		0	0	2		0	4	125	125	0	0	0	0	0	32	32	2048	0	5128		0	0	748	187	1		15256		39;31;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4621	迷漾手套	ICON_GL_000_002		0	0	2		0	0	0	0	0	0	0	0	0	32	32	2048	0	5128		0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4622	柔華手套	ICON_GL_000_005		0	0	2		0	0	0	0	0	0	0	0	0	32	32	2048	0	5128		0	0	10	1	1		0			0	0	0	1.01.0000	1.07.0000	1.07.0000	1.07.0000
4623	遊雲手套	ICON_GL_000_004		0	0	2		0	0	0	0	0	0	0	0	0	32	32	2048	0	5128		0	0	10	1	1		0			0	0	0	1.01.0000	1.07.0000	1.07.0000	1.07.0000
4624	針刺手套	ICON_GL_000_000		0	0	2		10	2	20	20	0	0	0	0	0	32	32	2048	0	5128		0	0	40	10	1		15223		43;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4625	尖刺手套	ICON_GL_000_000		0	0	2		10	2	20	20	0	0	0	0	0	32	32	2048	0	5128		0	0	40	10	1		15224		43;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4626	利刺手套	ICON_GL_000_000		0	0	2		10	2	20	20	0	0	0	0	0	32	32	2048	0	5128		0	0	40	10	1		15225		43;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4627	小強的手套	ICON_GL_000_003		0	0	2		10	2	30	30	0	0	0	0	0	32	32	2048	0	5128		0	0	60	15	1		15226		43;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4628	瘦拉夫的手套	ICON_GL_000_003		0	0	2		10	2	30	30	0	0	0	0	0	32	32	2048	0	5128		0	0	60	15	1		15227		43;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4629	肥肥安的手套	ICON_GL_000_003		0	0	2		10	2	30	30	0	0	0	0	0	32	32	2048	0	5128		0	0	60	15	1		15228		43;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4630	救援手套	ICON_GL_000_003		0	0	2		10	2	40	40	0	0	0	0	0	32	32	2048	0	5128		0	0	80	20	1		15229		43;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4631	搜查手套	ICON_GL_000_003		0	0	2		10	2	40	40	0	0	0	0	0	32	32	2048	0	5128		0	0	80	20	1		15230		43;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4632	探索手套	ICON_GL_000_003		0	0	2		10	2	40	40	0	0	0	0	0	32	32	2048	0	5128		0	0	80	20	1		15231		43;102	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4633	修羅手套	ICON_GL_000_008		0	0	2		10	0	0	0	0	0	0	0	0	32	32	2048	0	5128		0	0	10	1	1		0			0	0	0	1.03.0000	1.07.0000	1.07.0000	1.07.0000
4801	流放便鞋	ICON_BT_000_000		0	0	2		0	0	0	0	0	0	0	0	0	64	64	4096	0	5128		0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4802	海洋便鞋	ICON_BT_000_003		0	0	2		0	0	0	0	0	0	0	0	0	64	64	4096	0	5128		0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4803	血色便鞋	ICON_BT_000_001		0	0	2		0	0	0	0	0	0	0	0	0	64	64	4096	0	5128		0	0	10	1	1		0			0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4804	野地便鞋	ICON_BT_000_006		0	0	2		0	0	0	0	0	0	0	0	0	64	64	4096	0	5128		0	0	10	1	1		15263			0	0	0	1.01.0000	1.07.0000	1.07.0000	1.07.0000
4806	亞瑞斯勁靴	ICON_BT_008_002		0	0	2		0	4	125	125	0	0	0	0	0	64	64	4096	0	5128		0	0	748	187	1		15258		37;27;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4807	亞瑞斯勁靴	ICON_BT_008_002		0	0	2		0	4	125	125	0	0	0	0	0	64	64	4096	0	5128		0	0	748	187	1		15258		37;28;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4808	亞瑞斯勁靴	ICON_BT_008_002		0	0	2		0	4	125	125	0	0	0	0	0	64	64	4096	0	5128		0	0	748	187	1		15258		37;29;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4809	亞瑞斯勁靴	ICON_BT_008_002		0	0	2		0	4	125	125	0	0	0	0	0	64	64	4096	0	5128		0	0	748	187	1		15258		37;30;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
4810	亞瑞斯勁靴	ICON_BT_008_002		0	0	2		0	4	125	125	0	0	0	0	0	64	64	4096	0	5128		0	0	748	187	1		15258		37;31;45;71	0	0	0	1.00.0000	1.07.0000	1.07.0000	1.07.0000
